ID,LID,Width,Color,type,LinkId
1064,5999,10,W,1,0
1065,6000,10,W,1,0
1066,6001,10,W,1,0
1067,6002,10,W,1,0
1068,6003,10,W,1,0
1069,6004,10,W,1,0
1070,6005,10,W,1,0
1071,6006,10,W,1,0
1072,6007,10,W,1,0
1073,6008,10,W,1,0
1074,6009,10,W,1,0
1075,6010,10,W,1,0
1076,6011,10,W,1,0
1077,6012,10,W,1,0
1078,6013,10,W,1,0
1079,6014,10,W,1,0
1080,6015,10,W,1,0
1081,6016,10,W,1,0
1082,6017,10,W,1,0
1083,6018,10,W,1,0
1084,6019,10,W,1,0
1085,6020,10,W,1,0
1086,6021,10,W,1,0
1087,6022,10,W,1,0
1088,6023,10,W,1,0
1089,6024,10,W,1,0
1090,6025,10,W,1,0
1091,6026,10,W,1,0
1092,6027,10,W,1,0
1093,6028,10,W,1,0
1094,6029,10,W,1,0
1095,6030,10,W,1,0
1096,6031,10,W,1,0
1097,6032,10,W,1,0
1098,6033,10,W,1,0
1099,6034,10,W,1,0
1100,6035,10,W,1,0
1101,6036,10,W,1,0
1102,6037,10,W,1,0
1103,6038,10,W,1,0
1104,6039,10,W,1,0
1105,6040,10,W,1,0
1106,6041,10,W,1,0
1107,6042,10,W,1,0
1108,6043,10,W,1,0
1109,6044,10,W,1,0
1110,6045,10,W,1,0
1111,6046,10,W,1,0
1112,6047,10,W,1,0
1113,6048,10,W,1,0
1114,6049,10,W,1,0
1115,6050,10,W,1,0
1116,6051,10,W,1,0
1117,6052,10,W,1,0
1118,6053,10,W,1,0
1119,6054,10,W,1,0
1120,6055,10,W,1,0
1121,6056,10,W,1,0
1122,6057,10,W,1,0
1123,6058,10,W,1,0
1124,6059,10,W,1,0
1125,6060,10,W,1,0
1126,6061,10,W,1,0
1127,6062,10,W,1,0
1128,6063,10,W,1,0
1129,6064,10,W,1,0
1130,6065,10,W,1,0
1131,6066,10,W,1,0
1132,6067,10,W,1,0
1133,6068,10,W,1,0
1134,6069,10,W,1,0
1135,6070,10,W,1,0
1136,6071,10,W,1,0
1137,6072,10,W,1,0
1138,6073,10,W,1,0
1139,6074,10,W,1,0
1140,6075,10,W,1,0
1141,6076,10,W,1,0
1142,6077,10,W,1,0
1143,6078,10,W,1,0
1144,6079,10,W,1,0
1145,6080,10,W,1,0
1146,6081,10,W,1,0
1147,6082,10,W,1,0
1148,6083,10,W,1,0
1149,6084,10,W,1,0
1150,6085,10,W,1,0
1151,6086,10,W,1,0
1152,6087,10,W,1,0
1153,6088,10,W,1,0
1154,6089,10,W,1,0
1155,6090,10,W,1,0
1156,6091,10,W,1,0
1157,6092,10,W,1,0
1158,6093,10,W,1,0
1159,6094,10,W,1,0
1160,6095,10,W,1,0
1161,6096,10,W,1,0
1162,6097,10,W,1,0
1163,6098,10,W,1,0
1164,6099,10,W,1,0
1165,6100,10,W,1,0
1166,6101,10,W,1,0
1167,6102,10,W,1,0
1168,6103,10,W,1,0
1169,6104,10,W,1,0
1170,6105,10,W,1,0
1171,6106,10,W,1,0
1172,6107,10,W,1,0
1173,6108,10,W,1,0
1174,6109,10,W,1,0
1175,6110,10,W,1,0
1176,6111,10,W,1,0
1177,6112,10,W,1,0
1178,6113,10,W,1,0
1179,6114,10,W,1,0
1180,6115,10,W,1,0
1181,6116,10,W,1,0
1182,6117,10,W,1,0
1183,6118,10,W,1,0
1184,6119,10,W,1,0
1185,6120,10,W,1,0
1186,6121,10,W,1,0
1187,6122,10,W,1,0
1188,6123,10,W,1,0
1189,6124,10,W,1,0
1190,6125,10,W,1,0
1191,6126,10,W,1,0
1192,6127,10,W,1,0
1193,6128,10,W,1,0
1194,6129,10,W,1,0
1195,6130,10,W,1,0
1196,6131,10,W,1,0
1197,6132,10,W,1,0
1198,6133,10,W,1,0
1199,6134,10,W,1,0
1200,6135,10,W,1,0
1201,6136,10,W,1,0
1202,6137,10,W,1,0
1203,6138,10,W,1,0
1204,6139,10,W,1,0
1205,6140,10,W,1,0
1206,6141,10,W,1,0
1207,6142,10,W,1,0
1208,6143,10,W,1,0
1209,6144,10,W,1,0
1210,6145,10,W,1,0
1211,6146,10,W,1,0
1212,6147,10,W,1,0
1213,6148,10,W,1,0
1214,6149,10,W,1,0
1215,6150,10,W,1,0
1216,6151,10,W,1,0
1217,6152,10,W,1,0
1218,6153,10,W,1,0
1219,6154,10,W,1,0
1220,6155,10,W,1,0
1221,6156,10,W,1,0
1222,6157,10,W,1,0
1223,6158,10,W,1,0
1224,6159,10,W,1,0
1225,6160,10,W,1,0
1226,6161,10,W,1,0
1227,6162,10,W,1,0
1228,6163,10,W,1,0
1229,6164,10,W,1,0
1230,6165,10,W,1,0
1231,6166,10,W,1,0
1232,6167,10,W,1,0
1233,6168,10,W,1,0
1234,6169,10,W,1,0
1235,6170,10,W,0,0
1236,6171,10,W,0,0
1237,6172,10,W,0,0
1238,6173,10,W,0,0
1239,6174,10,W,0,0
1240,6175,10,W,0,0
1241,6176,10,W,0,0
1242,6177,10,W,0,0
1243,6178,10,W,0,0
1244,6179,10,W,0,0
1245,6180,10,W,0,0
1246,6181,10,W,0,0
1247,6182,10,W,0,0
1248,6183,10,W,0,0
1249,6184,10,W,0,0
1250,6185,10,W,0,0
1251,6186,10,W,0,0
1252,6187,10,W,0,0
1253,6188,10,W,0,0
1254,6189,10,W,0,0
1255,6190,10,W,0,0
1256,6191,10,W,0,0
1257,6192,10,W,0,0
1258,6193,10,W,0,0
1259,6194,10,W,0,0
1260,6195,10,W,0,0
1261,6196,10,W,0,0
1262,6197,10,W,0,0
1263,6198,10,W,0,0
1264,6199,10,W,0,0
1265,6200,10,W,0,0
1266,6201,10,W,0,0
1267,6202,10,W,0,0
1268,6203,10,W,0,0
1269,6204,10,W,0,0
1270,6205,10,W,0,0
1271,6206,10,W,0,0
1272,6207,10,W,0,0
1273,6208,10,W,0,0
1274,6209,10,W,0,0
1275,6210,10,W,0,0
1276,6211,10,W,0,0
1277,6212,10,W,0,0
1278,6213,10,W,0,0
1279,6214,10,W,0,0
1280,6215,10,W,0,0
1281,6216,10,W,0,0
1282,6217,10,W,0,0
1283,6218,10,W,0,0
1284,6219,10,W,0,0
1285,6220,10,W,0,0
1286,6221,10,W,0,0
1287,6222,10,W,0,0
1288,6223,10,W,0,0
1289,6224,10,W,0,0
1290,6225,10,W,0,0
1291,6226,10,W,0,0
1292,6227,10,W,0,0
1293,6228,10,W,0,0
1294,6229,10,W,0,0
1295,6230,10,W,0,0
1296,6231,10,W,0,0
1297,6232,10,W,0,0
1298,6233,10,W,0,0
1299,6234,10,W,0,0
1300,6235,10,W,0,0
1301,6236,10,W,0,0
1302,6237,10,W,0,0
1303,6238,10,W,0,0
1304,6239,10,W,0,0
1305,6240,10,W,0,0
1306,6241,10,W,0,0
1307,6242,10,W,0,0
1308,6243,10,W,0,0
1309,6244,10,W,0,0
1310,6245,10,W,0,0
1311,6246,10,W,0,0
1312,6247,10,W,0,0
1313,6248,10,W,0,0
1314,6249,10,W,0,0
1315,6250,10,W,0,0
1316,6251,10,W,0,0
1317,6252,10,W,0,0
1318,6253,10,W,0,0
1319,6254,10,W,0,0
1320,6255,10,W,0,0
1321,6256,10,W,0,0
1322,6257,10,W,0,0
1323,6258,10,W,0,0
1324,6259,10,W,0,0
1325,6260,10,W,0,0
1326,6261,10,W,0,0
1327,6262,10,W,0,0
1328,6263,10,W,0,0
1329,6264,10,W,0,0
1330,6265,10,W,0,0
1331,6266,10,W,0,0
1332,6267,10,W,0,0
1333,6268,10,W,0,0
1334,6269,10,W,0,0
1335,6270,10,W,0,0
1336,6271,10,W,0,0
1337,6272,10,W,0,0
1338,6273,10,W,0,0
1339,6274,10,W,0,0
1340,6275,10,W,0,0
1341,6276,10,W,0,0
1342,6277,10,W,0,0
1343,6278,10,W,0,0
1344,6279,10,W,0,0
1345,6280,10,W,0,0
1346,6281,10,W,0,0
1347,6282,10,W,0,0
1348,6283,10,W,0,0
1349,6284,10,W,0,0
1350,6285,10,W,0,0
1351,6286,10,W,0,0
1352,6287,10,W,0,0
1353,6288,10,W,0,0
1354,6289,10,W,0,0
1355,6290,10,W,0,0
1356,6291,10,W,0,0
1357,6292,10,W,0,0
1358,6293,10,W,0,0
1359,6294,10,W,0,0
1360,6295,10,W,0,0
1361,6296,10,W,0,0
1362,6297,10,W,0,0
1363,6298,10,W,0,0
1364,6299,10,W,0,0
1365,6300,10,W,0,0
1366,6301,10,W,0,0
1367,6302,10,W,0,0
1368,6303,10,W,0,0
1369,6304,10,W,0,0
1370,6305,10,W,0,0
1371,6306,10,W,0,0
1372,6307,10,W,0,0
1373,6308,10,W,0,0
1374,6309,10,W,0,0
1375,6310,10,W,0,0
1376,6311,10,W,0,0
1377,6312,10,W,0,0
1378,6313,10,W,0,0
1379,6314,10,W,0,0
1380,6315,10,W,0,0
1381,6316,10,W,0,0
1382,6317,10,W,0,0
1383,6318,10,W,0,0
1384,6319,10,W,0,0
1385,6320,10,W,0,0
1386,6321,10,W,0,0
1387,6322,10,W,0,0
1388,6323,10,W,0,0
1389,6324,10,W,0,0
1390,6325,10,W,0,0
1391,6326,10,W,0,0
1392,6327,10,W,0,0
1393,6328,10,W,0,0
1394,6329,10,W,0,0
1395,6330,10,W,0,0
1396,6331,10,W,0,0
1397,6332,10,W,0,0
1398,6333,10,W,0,0
1399,6334,10,W,0,0
1400,6335,10,W,0,0
1401,6336,10,W,0,0
1402,6337,10,W,0,0
1403,6338,10,W,0,0
1404,6339,10,W,0,0
1405,6340,10,W,0,0
1406,6341,10,W,0,0
1407,6342,10,W,0,0
1408,6343,10,W,0,0
1409,6344,10,W,0,0
1410,6345,10,W,0,0
1411,6346,10,W,0,0
1412,6347,10,W,0,0
1413,6348,10,W,0,0
1414,6349,10,W,0,0
1415,6350,10,W,0,0
1416,6351,10,W,0,0
1417,6352,10,W,0,0
1418,6353,10,W,0,0
1419,6354,10,W,0,0
1420,6355,10,W,0,0
1421,6356,10,W,0,0
1422,6357,10,W,0,0
1423,6358,10,W,0,0
1424,6359,10,W,0,0
1425,6360,10,W,0,0
1426,6361,10,W,0,0
1427,6362,10,W,0,0
1428,6363,10,W,0,0
1429,6364,10,W,0,0
1430,6365,10,W,0,0
1431,6366,10,W,0,0
1432,6367,10,W,0,0
1433,6368,10,W,0,0
1434,6369,10,W,0,0
1435,6370,10,W,0,0
1436,6371,10,W,0,0
1437,6372,10,W,0,0
1438,6373,10,W,0,0
1439,6374,10,W,0,0
1440,6375,10,W,0,0
1441,6376,10,W,0,0
1442,6377,10,W,0,0
1443,6378,10,W,0,0
1444,6379,10,W,0,0
1445,6380,10,W,0,0
1446,6381,10,W,0,0
1447,6382,10,W,0,0
1448,6383,10,W,0,0
1449,6384,10,W,0,0
1450,6385,10,W,0,0
1451,6386,10,W,0,0
1452,6387,10,W,0,0
1453,6388,10,W,0,0
1454,6389,10,W,0,0
1455,6390,10,W,0,0
1456,6391,10,W,0,0
1457,6392,10,W,0,0
1458,6393,10,W,0,0
1459,6394,10,W,0,0
1460,6395,10,W,0,0
1461,6396,10,W,0,0
1462,6397,10,W,0,0
1463,6398,10,W,0,0
1464,6399,10,W,0,0
1465,6400,10,W,0,0
1466,6401,10,W,0,0
1467,6402,10,W,0,0
1468,6403,10,W,0,0
1469,6404,10,W,0,0
1470,6405,10,W,0,0
1471,6406,10,W,0,0
1472,6407,10,W,0,0
1473,6408,10,W,0,0
1474,6409,10,W,0,0
1475,6410,10,W,0,0
1476,6411,10,W,0,0
1477,6412,10,W,0,0
1478,6413,10,W,0,0
1479,6414,10,W,0,0
1480,6415,10,W,0,0
1481,6416,10,W,0,0
1482,6417,10,W,0,0
1483,6418,10,W,0,0
1484,6419,10,W,0,0
1485,6420,10,W,0,0
1486,6421,10,W,0,0
1487,6422,10,W,0,0
1488,6423,10,W,0,0
1489,6424,10,W,0,0
1490,6425,10,W,0,0
1491,6426,10,W,0,0
1492,6427,10,W,0,0
1493,6428,10,W,0,0
1494,6429,10,W,0,0
1495,6430,10,W,0,0
1496,6431,10,W,0,0
1497,6432,10,W,0,0
1498,6433,10,W,0,0
1499,6434,10,W,0,0
1500,6435,10,W,0,0
1501,6436,10,W,0,0
1502,6437,10,W,0,0
1503,6438,10,W,0,0
1504,6439,10,W,0,0
1505,6440,10,W,0,0
1506,6441,10,W,0,0
1507,6442,10,W,0,0
1508,6443,10,W,0,0
1509,6444,10,W,0,0
1510,6445,10,W,0,0
1511,6446,10,W,0,0
1512,6447,10,W,0,0
1513,6448,10,W,0,0
1514,6449,10,W,0,0
1515,6450,10,W,0,0
1516,6451,10,W,0,0
1517,6452,10,W,0,0
1518,6453,10,W,0,0
1519,6454,10,W,0,0
1520,6455,10,W,1,0
1521,6456,10,W,1,0
1522,6457,10,W,1,0
1523,6458,10,W,1,0
1524,6459,10,W,1,0
1525,6460,10,W,1,0
1526,6461,10,W,1,0
1527,6462,10,W,1,0
1528,6463,10,W,1,0
1529,6464,10,W,0,0
1530,6465,10,W,0,0
1531,6466,10,W,0,0
1532,6467,10,W,0,0
1533,6468,10,W,0,0
1534,6469,10,W,0,0
1535,6470,10,W,0,0
1536,6471,10,W,0,0
1537,6472,10,W,0,0
1538,6473,10,W,0,0
1539,6474,10,W,0,0
1540,6475,10,W,0,0
1541,6476,10,W,0,0
1542,6477,10,W,0,0
1543,6478,10,W,0,0
