PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
10813,0.0,0.0,59.199997,11507.542,8830.641,0,0,0,0
10814,0.0,0.0,36.5,11217.724,11093.896,0,0,0,0
10815,0.0,0.0,59.038124,11577.134,8391.925,0,0,0,0
10816,0.0,0.0,50.320625,9046.287,10928.261,0,0,0,0
10817,0.0,0.0,34.955624,11382.256,11436.861,0,0,0,0
10818,0.0,0.0,48.824997,8333.281,10387.362,0,0,0,0
10819,0.0,0.0,35.160625,11282.655,10928.039,0,0,0,0
10820,0.0,0.0,34.7725,12043.923,11856.67,0,0,0,0
10821,0.0,0.0,48.030624,10103.901,8316.026,0,0,0,0
10822,0.0,0.0,37.029373,11837.341,11613.2705,0,0,0,0
10823,0.0,0.0,33.786877,11756.605,11423.727,0,0,0,0
10824,0.0,0.0,34.286873,11920.713,11787.434,0,0,0,0
10825,0.0,0.0,51.909374,11369.863,9367.059,0,0,0,0
10826,0.0,0.0,34.479374,11276.396,11294.542,0,0,0,0
10827,0.0,0.0,52.999374,11343.817,10147.252,0,0,0,0
10828,0.0,0.0,36.099373,11689.824,11707.673,0,0,0,0
10829,0.0,0.0,35.580624,11596.506,11638.854,0,0,0,0
10830,0.0,0.0,35.590626,11350.859,11446.344,0,0,0,0
10831,0.0,0.0,35.55875,11600.212,11629.345,0,0,0,0
10832,0.0,0.0,44.53875,8247.008,10220.082,0,0,0,0
10833,0.0,0.0,51.668747,10968.057,7666.855,0,0,0,0
10834,0.0,0.0,51.786873,9442.107,11335.817,0,0,0,0
10835,0.0,0.0,53.24875,11409.934,9666.236,0,0,0,0
10836,0.0,0.0,51.538124,11372.263,9384.38,0,0,0,0
10837,0.0,0.0,55.264374,9981.102,11567.049,0,0,0,0
10838,0.0,0.0,37.3,11816.724,11557.87,0,0,0,0
10839,0.0,0.0,54.384373,11347.684,9800.485,0,0,0,0
10840,0.0,0.0,60.226875,11723.05,8287.871,0,0,0,0
10841,0.0,0.0,58.047497,11549.934,8607.221,0,0,0,0
10842,0.0,0.0,55.78375,11891.013,10066.15,0,0,0,0
10843,0.0,0.0,50.824375,11477.837,10583.864,0,0,0,0
10844,0.0,0.0,34.380623,11634.274,11341.654,0,0,0,0
10845,0.0,0.0,34.395,11354.167,11031.215,0,0,0,0
10846,0.0,0.0,33.765625,11768.812,11433.784,0,0,0,0
10847,0.0,0.0,59.295624,11434.493,9074.532,0,0,0,0
10848,0.0,0.0,35.624374,11277.107,10873.102,0,0,0,0
10849,0.0,0.0,53.6,11488.62,9682.359,0,0,0,0
10850,0.0,0.0,35.71375,11819.403,11686.886,0,0,0,0
10851,0.0,0.0,34.109375,11514.908,11248.192,0,0,0,0
10852,0.0,0.0,47.691875,9962.894,8421.335,0,0,0,0
10853,0.0,0.0,52.85375,11085.725,7583.9927,0,0,0,0
10854,0.0,0.0,51.779373,9410.121,11317.862,0,0,0,0
10855,0.0,0.0,34.721874,12031.721,11837.516,0,0,0,0
10856,0.0,0.0,35.083748,11806.243,11721.6,0,0,0,0
10857,0.0,0.0,49.355,8729.458,10654.322,0,0,0,0
10858,0.0,0.0,34.533123,11285.816,11301.234,0,0,0,0
10859,0.0,0.0,34.509377,11627.445,11368.07,0,0,0,0
10860,0.0,0.0,33.739998,11706.048,11298.616,0,0,0,0
10861,0.0,0.0,51.306248,10797.667,7793.813,0,0,0,0
10862,0.0,0.0,59.477497,11440.645,9049.601,0,0,0,0
10863,0.0,0.0,35.155,11251.275,10935.923,0,0,0,0
10864,0.0,0.0,51.335,10832.753,7772.703,0,0,0,0
10865,0.0,0.0,60.64875,10486.569,11589.618,0,0,0,0
10866,0.0,0.0,58.6975,12177.669,9270.978,0,0,0,0
10867,0.0,0.0,59.709373,11598.373,8261.827,0,0,0,0
10868,0.0,0.0,53.371872,11445.969,9672.032,0,0,0,0
10869,0.0,0.0,59.275623,11453.769,9048.36,0,0,0,0
10870,0.0,0.0,50.58625,11376.808,10563.563,0,0,0,0
10871,0.0,0.0,37.3,11821.753,11539.512,0,0,0,0
10872,0.0,0.0,38.065,10832.862,11448.739,0,0,0,0
10873,0.0,0.0,53.38125,11855.287,10279.1455,0,0,0,0
10874,0.0,0.0,33.954376,11493.309,11226.488,0,0,0,0
10875,0.0,0.0,42.164375,8203.768,10127.983,0,0,0,0
10876,0.0,0.0,49.2325,10773.253,11599.086,0,0,0,0
10877,0.0,0.0,48.800625,8312.685,10382.636,0,0,0,0
10878,0.0,0.0,50.324375,9107.882,10990.468,0,0,0,0
10879,0.0,0.0,48.563126,8288.401,10354.983,0,0,0,0
10880,0.0,0.0,51.5175,11300.054,10415.236,0,0,0,0
10881,0.0,0.0,45.979374,8261.553,10267.671,0,0,0,0
10882,0.0,0.0,34.15625,11894.914,11767.883,0,0,0,0
10883,0.0,0.0,50.60375,11380.276,10564.257,0,0,0,0
10884,0.0,0.0,35.215,11367.347,11438.898,0,0,0,0
10885,0.0,0.0,49.833748,10445.818,8056.313,0,0,0,0
10886,0.0,0.0,35.2925,11512.596,11581.4795,0,0,0,0
10887,0.0,0.0,34.500626,11953.487,11802.8545,0,0,0,0
10890,0.0,0.0,58.39375,10311.329,11582.744,0,0,0,0
10891,0.0,0.0,54.949997,11617.162,9706.85,0,0,0,0
10892,0.0,0.0,34.088123,11659.612,11349.288,0,0,0,0
10893,0.0,0.0,35.311874,11509.789,11583.246,0,0,0,0
10894,0.0,0.0,48.236248,10149.853,8281.785,0,0,0,0
10895,0.0,0.0,59.92875,10437.923,11589.578,0,0,0,0
10896,0.0,0.0,59.20312,12322.351,9204.446,0,0,0,0
10897,0.0,0.0,53.136875,11319.923,10233.325,0,0,0,0
10898,0.0,0.0,36.40875,11691.363,11717.778,0,0,0,0
10899,0.0,0.0,35.855625,11281.889,10857.761,0,0,0,0
10900,0.0,0.0,53.066875,11333.885,10187.404,0,0,0,0
10901,0.0,0.0,33.870625,11470.437,11211.643,0,0,0,0
10902,0.0,0.0,34.929375,11794.391,11739.875,0,0,0,0
10903,0.0,0.0,35.939373,10930.348,11328.308,0,0,0,0
10904,0.0,0.0,48.900623,10300.538,8169.387,0,0,0,0
10905,0.0,0.0,55.79625,11888.395,10061.426,0,0,0,0
10906,0.0,0.0,34.1925,11522.365,11264.232,0,0,0,0
10907,0.0,0.0,53.19187,11851.976,10310.771,0,0,0,0
10908,0.0,0.0,60.513123,11891.367,8364.592,0,0,0,0
10909,0.0,0.0,34.677498,11417.982,11475.553,0,0,0,0
10910,0.0,0.0,48.989998,8071.1157,10252.137,0,0,0,0
10911,0.0,0.0,52.958122,11342.32,10157.574,0,0,0,0
10912,0.0,0.0,63.208122,12247.807,8923.403,0,0,0,0
10913,0.0,0.0,35.16375,11779.719,11473.331,0,0,0,0
10914,0.0,0.0,33.845,11471.036,11205.99,0,0,0,0
10915,0.0,0.0,53.8975,9709.367,11523.097,0,0,0,0
10916,0.0,0.0,34.74875,11329.003,10969.147,0,0,0,0
10917,0.0,0.0,34.351875,11860.071,11771.528,0,0,0,0
10918,0.0,0.0,48.440624,10187.443,8249.157,0,0,0,0
10919,0.0,0.0,51.56125,11368.427,9563.355,0,0,0,0
10920,0.0,0.0,34.481873,11721.671,11436.723,0,0,0,0
10922,0.0,0.0,59.2225,12214.551,9233.515,0,0,0,0
10923,0.0,0.0,60.298122,10624.299,11613.098,0,0,0,0
10924,0.0,0.0,50.458126,9124.135,11007.53,0,0,0,0
10925,0.0,0.0,36.551872,11293.137,10809.175,0,0,0,0
10926,0.0,0.0,58.091873,11551.955,8620.36,0,0,0,0
10927,0.0,0.0,38.235622,11279.674,10746.929,0,0,0,0
10928,0.0,0.0,38.934376,11021.418,11408.688,0,0,0,0
10929,0.0,0.0,52.58625,11317.284,10334.138,0,0,0,0
10931,0.0,0.0,34.016876,11714.966,11399.296,0,0,0,0
10932,0.0,0.0,50.360626,9111.167,10993.863,0,0,0,0
10933,0.0,0.0,54.92,11358.398,9874.159,0,0,0,0
10934,0.0,0.0,60.290623,11889.666,8403.692,0,0,0,0
10935,0.0,0.0,35.7725,11702.347,11682.6045,0,0,0,0
10936,0.0,0.0,34.39375,11872.776,11760.966,0,0,0,0
10937,0.0,0.0,63.705624,12189.553,8859.015,0,0,0,0
10938,0.0,0.0,61.598125,11964.021,8608.766,0,0,0,0
10939,0.0,0.0,34.228123,11878.633,11755.622,0,0,0,0
10940,0.0,0.0,63.228123,10591.878,11721.911,0,0,0,0
10941,0.0,0.0,51.825623,9434.516,11337.546,0,0,0,0
10942,0.0,0.0,43.142498,10828.232,11560.789,0,0,0,0
10943,0.0,0.0,34.02625,11919.799,11775.559,0,0,0,0
10944,0.0,0.0,60.154373,11697.689,8291.486,0,0,0,0
10945,0.0,0.0,54.309998,9838.997,11564.4375,0,0,0,0
10946,0.0,0.0,40.673748,10968.528,11502.087,0,0,0,0
10947,0.0,0.0,53.41625,11444.858,9673.188,0,0,0,0
10948,0.0,0.0,51.28937,10803.997,7794.1724,0,0,0,0
10949,0.0,0.0,53.14875,11326.973,10275.625,0,0,0,0
10950,0.0,0.0,38.87125,11023.907,11406.149,0,0,0,0
10951,0.0,0.0,64.14437,12110.548,8776.089,0,0,0,0
10952,0.0,0.0,33.96937,11713.517,11390.704,0,0,0,0
10953,0.0,0.0,51.153748,11364.649,9520.233,0,0,0,0
10954,0.0,0.0,49.0625,8473.03,10482.109,0,0,0,0
10955,0.0,0.0,49.661247,11773.621,10538.544,0,0,0,0
10956,0.0,0.0,50.49125,11355.464,10556.1455,0,0,0,0
10957,0.0,0.0,58.01,11555.574,8597.307,0,0,0,0
10958,0.0,0.0,55.303123,11900.831,9963.715,0,0,0,0
10959,0.0,0.0,41.833122,8161.1484,10075.353,0,0,0,0
10960,0.0,0.0,34.61875,11596.766,11320.469,0,0,0,0
10961,0.0,0.0,35.035,11809.923,11727.077,0,0,0,0
10962,0.0,0.0,43.501873,10950.004,11583.4,0,0,0,0
10963,0.0,0.0,50.75875,9239.608,11131.647,0,0,0,0
10964,0.0,0.0,52.163124,11300.43,10358.79,0,0,0,0
10965,0.0,0.0,49.736874,10776.06,11713.116,0,0,0,0
10966,0.0,0.0,48.87,8332.409,10390.177,0,0,0,0
10967,0.0,0.0,49.354374,8728.487,10653.659,0,0,0,0
10968,0.0,0.0,59.30375,12320.252,9196.335,0,0,0,0
10969,0.0,0.0,41.691875,8105.1533,10031.597,0,0,0,0
10970,0.0,0.0,52.605,11358.975,9688.428,0,0,0,0
10971,0.0,0.0,52.394375,11354.6045,9659.269,0,0,0,0
10972,0.0,0.0,34.416874,11264.252,11271.254,0,0,0,0
10973,0.0,0.0,34.79625,11303.8955,11334.05,0,0,0,0
10974,0.0,0.0,59.656876,11555.473,8289.993,0,0,0,0
10975,0.0,0.0,56.216873,10047.671,11569.508,0,0,0,0
10976,0.0,0.0,55.865623,11494.25,7278.9453,0,0,0,0
10977,0.0,0.0,34.8275,11825.422,11742.089,0,0,0,0
10978,0.0,0.0,53.7375,11351.693,10053.149,0,0,0,0
10979,0.0,0.0,61.254375,10548.424,11604.114,0,0,0,0
10980,0.0,0.0,34.003124,11502.434,11235.418,0,0,0,0
10981,0.0,0.0,41.811874,8144.777,10061.566,0,0,0,0
10982,0.0,0.0,58.611874,12260.148,9267.514,0,0,0,0
10983,0.0,0.0,35.444374,11201.269,11159.782,0,0,0,0
10984,0.0,0.0,49.256874,8869.749,10767.214,0,0,0,0
10985,0.0,0.0,39.409374,7965.586,9815.349,0,0,0,0
10986,0.0,0.0,35.466248,11484.988,11559.488,0,0,0,0
10987,0.0,0.0,47.746872,9898.006,8470.227,0,0,0,0
10988,0.0,0.0,37.18375,11117.74,11318.109,0,0,0,0
10989,0.0,0.0,53.2925,11426.461,9667.169,0,0,0,0
10990,0.0,0.0,58.005623,12231.278,9306.232,0,0,0,0
10991,0.0,0.0,49.155,8539.652,10532.513,0,0,0,0
10992,0.0,0.0,59.669373,11459.054,8969.829,0,0,0,0
10993,0.0,0.0,50.559372,10689.909,7879.4395,0,0,0,0
10994,0.0,0.0,53.25875,11287.793,10231.423,0,0,0,0
10995,0.0,0.0,35.018124,11799.722,11723.739,0,0,0,0
10996,0.0,0.0,35.53125,11787.101,11480.288,0,0,0,0
10997,0.0,0.0,35.3,11809.15,11692.895,0,0,0,0
10998,0.0,0.0,35.460625,11246.098,10969.906,0,0,0,0
10999,0.0,0.0,41.848747,8160.246,10074.571,0,0,0,0
11000,0.0,0.0,63.868122,12160.734,8826.993,0,0,0,0
11001,0.0,0.0,54.165623,9811.243,11559.981,0,0,0,0
11002,0.0,0.0,49.68375,11767.715,10553.696,0,0,0,0
11003,0.0,0.0,34.42,11762.875,11460.501,0,0,0,0
11004,0.0,0.0,44.555622,11285.46,10624.577,0,0,0,0
11005,0.0,0.0,35.6825,11611.076,11646.153,0,0,0,0
11006,0.0,0.0,55.139374,11351.532,9944.595,0,0,0,0
11007,0.0,0.0,51.802498,11362.818,9370.92,0,0,0,0
11008,0.0,0.0,33.5575,11027.018,11104.851,0,0,0,0
11009,0.0,0.0,34.785,11827.454,11739.484,0,0,0,0
11010,0.0,0.0,63.998123,12136.011,8799.4375,0,0,0,0
11011,0.0,0.0,40.684376,8026.123,9934.327,0,0,0,0
11012,0.0,0.0,47.782497,9898.798,8464.596,0,0,0,0
11013,0.0,0.0,51.02375,11368.568,9509.634,0,0,0,0
11014,0.0,0.0,54.553123,11361.14,9995.708,0,0,0,0
11015,0.0,0.0,60.771873,10500.863,11588.494,0,0,0,0
11016,0.0,0.0,50.290623,10569.18,7964.217,0,0,0,0
11017,0.0,0.0,35.4175,11517.308,11592.158,0,0,0,0
11018,0.0,0.0,53.175625,11347.823,10117.694,0,0,0,0
11019,0.0,0.0,34.32125,11883.277,11765.998,0,0,0,0
11020,0.0,0.0,35.655624,11591.974,11628.825,0,0,0,0
11021,0.0,0.0,34.57375,11841.324,11759.928,0,0,0,0
11022,0.0,0.0,35.796875,11674.939,11682.554,0,0,0,0
11023,0.0,0.0,34.359375,11356.033,11037.998,0,0,0,0
11024,0.0,0.0,52.408123,10745.268,11751.397,0,0,0,0
11025,0.0,0.0,49.613125,11755.468,10585.869,0,0,0,0
11026,0.0,0.0,55.77,11890.853,10067.292,0,0,0,0
11027,0.0,0.0,51.795,9463.862,11364.692,0,0,0,0
11028,0.0,0.0,34.578125,11710.679,11425.451,0,0,0,0
11029,0.0,0.0,34.62875,11703.374,11424.343,0,0,0,0
11030,0.0,0.0,64.14125,12084.4795,8747.199,0,0,0,0
11031,0.0,0.0,49.00875,8395.903,10438.309,0,0,0,0
11032,0.0,0.0,33.8225,11748.156,11417.744,0,0,0,0
11033,0.0,0.0,59.68,11590.384,8233.233,0,0,0,0
11034,0.0,0.0,51.290623,11301.156,10426.302,0,0,0,0
11035,0.0,0.0,34.6975,11695.051,11414.921,0,0,0,0
11036,0.0,0.0,55.052498,11354.788,9960.571,0,0,0,0
11037,0.0,0.0,60.739998,10667.118,11759.769,0,0,0,0
11038,0.0,0.0,33.931248,11398.09,11134.188,0,0,0,0
11039,0.0,0.0,54.183125,10726.35,11753.255,0,0,0,0
11040,0.0,0.0,59.670624,12405.869,9128.563,0,0,0,0
11041,0.0,0.0,53.776875,10731.004,11752.769,0,0,0,0
11042,0.0,0.0,54.621872,11180.552,7513.253,0,0,0,0
11043,0.0,0.0,50.840626,11443.381,10572.053,0,0,0,0
11044,0.0,0.0,59.84,12274.762,9172.303,0,0,0,0
11045,0.0,0.0,58.708122,12266.033,9261.548,0,0,0,0
11046,0.0,0.0,37.3,11811.274,11525.462,0,0,0,0
11047,0.0,0.0,42.724373,8216.013,10149.882,0,0,0,0
11048,0.0,0.0,35.695,11601.266,11633.454,0,0,0,0
11049,0.0,0.0,59.221874,11499.7,8836.649,0,0,0,0
11050,0.0,0.0,35.974373,11825.416,11667.137,0,0,0,0
11051,0.0,0.0,58.368748,11538.205,8674.067,0,0,0,0
11052,0.0,0.0,33.899998,11768.877,11438.572,0,0,0,0
11053,0.0,0.0,58.861248,12281.162,9246.207,0,0,0,0
11054,0.0,0.0,34.33875,11819.4795,11448.186,0,0,0,0
11055,0.0,0.0,36.1,11216.498,11133.228,0,0,0,0
11056,0.0,0.0,34.381874,11880.688,11778.41,0,0,0,0
11057,0.0,0.0,49.379997,8725.574,10651.672,0,0,0,0
11058,0.0,0.0,54.980625,11823.755,9698.412,0,0,0,0
11059,0.0,0.0,34.106873,11371.646,11100.903,0,0,0,0
11060,0.0,0.0,48.906876,10300.347,8164.966,0,0,0,0
11061,0.0,0.0,49.535,8905.276,10788.809,0,0,0,0
11062,0.0,0.0,34.831875,11823.7295,11741.382,0,0,0,0
11063,0.0,0.0,60.294373,11899.992,8472.605,0,0,0,0
11064,0.0,0.0,53.900623,9705.506,11525.302,0,0,0,0
11065,0.0,0.0,53.454998,11352.302,10080.305,0,0,0,0
11066,0.0,0.0,54.262497,11350.71,10008.691,0,0,0,0
11067,0.0,0.0,38.536873,11039.56,11390.445,0,0,0,0
11068,0.0,0.0,36.918125,11138.815,11303.98,0,0,0,0
11069,0.0,0.0,49.25625,8604.852,10569.933,0,0,0,0
11070,0.0,0.0,59.7525,11669.512,8292.748,0,0,0,0
11071,0.0,0.0,34.44,11271.303,11287.052,0,0,0,0
11072,0.0,0.0,34.469997,11851.665,11764.691,0,0,0,0
11073,0.0,0.0,54.094376,11907.569,9709.0205,0,0,0,0
11074,0.0,0.0,50.754375,11422.177,10572.686,0,0,0,0
11075,0.0,0.0,51.954372,11355.26,9609.503,0,0,0,0
11076,0.0,0.0,55.800625,11892.924,10053.324,0,0,0,0
11077,0.0,0.0,53.087498,11356.549,9719.697,0,0,0,0
11078,0.0,0.0,48.024998,10101.399,8313.283,0,0,0,0
11079,0.0,0.0,33.365623,12045.132,11610.709,0,0,0,0
11080,0.0,0.0,63.385624,10584.556,11715.314,0,0,0,0
11081,0.0,0.0,34.433125,11628.34,11337.678,0,0,0,0
11082,0.0,0.0,36.594997,11801.128,11507.323,0,0,0,0
11083,0.0,0.0,52.335625,11349.216,9663.343,0,0,0,0
11084,0.0,0.0,35.60875,11579.296,11627.78,0,0,0,0
11085,0.0,0.0,34.441875,11727.38,11440.577,0,0,0,0
11086,0.0,0.0,34.38375,11566.004,11312.972,0,0,0,0
11087,0.0,0.0,34.300625,11768.718,11452.676,0,0,0,0
11088,0.0,0.0,52.729374,11357.683,9697.155,0,0,0,0
11089,0.0,0.0,34.79375,12080.457,11860.713,0,0,0,0
11090,0.0,0.0,35.059372,11256.348,10926.488,0,0,0,0
11091,0.0,0.0,58.8775,11419.398,9122.76,0,0,0,0
11092,0.0,0.0,60.935623,10525.227,11593.247,0,0,0,0
11093,0.0,0.0,49.168125,8570.941,10554.233,0,0,0,0
11094,0.0,0.0,35.300625,11749.561,11706.048,0,0,0,0
11095,0.0,0.0,50.17125,9528.619,11427.179,0,0,0,0
11096,0.0,0.0,53.80375,11136.573,7541.153,0,0,0,0
11097,0.0,0.0,54.253124,9800.007,11561.708,0,0,0,0
11098,0.0,0.0,52.46875,11305.619,10344.303,0,0,0,0
11099,0.0,0.0,60.266872,11889.682,8402.645,0,0,0,0
11100,0.0,0.0,51.2575,11360.068,9527.711,0,0,0,0
11101,0.0,0.0,34.19125,11898.985,11773.617,0,0,0,0
11102,0.0,0.0,35.496876,11312.346,10890.879,0,0,0,0
11103,0.0,0.0,58.854374,11424.0205,9118.26,0,0,0,0
11104,0.0,0.0,53.207497,11291.324,10238.544,0,0,0,0
11105,0.0,0.0,53.91,11352.743,10038.062,0,0,0,0
11106,0.0,0.0,34.275623,11868.916,11752.243,0,0,0,0
11107,0.0,0.0,51.300625,9358.495,11251.063,0,0,0,0
11108,0.0,0.0,34.414375,11269.323,11284.239,0,0,0,0
11109,0.0,0.0,61.568123,11958.752,8607.858,0,0,0,0
11110,0.0,0.0,35.323124,11782.531,11475.84,0,0,0,0
11111,0.0,0.0,62.62875,11996.848,8650.365,0,0,0,0
11112,0.0,0.0,53.198124,11848.082,10311.905,0,0,0,0
11113,0.0,0.0,53.94125,11347.428,9768.632,0,0,0,0
11114,0.0,0.0,36.92125,11815.818,11516.397,0,0,0,0
11115,0.0,0.0,50.310623,10603.582,7938.5786,0,0,0,0
11116,0.0,0.0,48.821247,10776.568,11598.738,0,0,0,0
11117,0.0,0.0,50.85625,9255.914,11146.686,0,0,0,0
11119,0.0,0.0,35.0475,11326.129,10933.42,0,0,0,0
11120,0.0,0.0,33.768124,11439.814,11181.025,0,0,0,0
11121,0.0,0.0,34.565624,11984.277,11814.227,0,0,0,0
11122,0.0,0.0,35.460625,11525.909,11597.065,0,0,0,0
11123,0.0,0.0,36.3075,11835.884,11658.068,0,0,0,0
11124,0.0,0.0,50.889374,11459.374,10580.228,0,0,0,0
11125,0.0,0.0,58.92,11516.953,8772.969,0,0,0,0
11126,0.0,0.0,50.536247,11549.436,10598.819,0,0,0,0
11127,0.0,0.0,57.196873,10213.143,11578.9795,0,0,0,0
11128,0.0,0.0,59.78,10427.844,11587.756,0,0,0,0
11129,0.0,0.0,48.797497,8277.765,10355.255,0,0,0,0
11130,0.0,0.0,49.003124,8413.646,10450.182,0,0,0,0
11131,0.0,0.0,52.745625,11331.971,10163.76,0,0,0,0
11132,0.0,0.0,56.135,11422.758,7327.8867,0,0,0,0
11133,0.0,0.0,34.94125,11792.518,11740.323,0,0,0,0
11134,0.0,0.0,63.8575,12167.115,8834.104,0,0,0,0
11135,0.0,0.0,53.019375,10739.324,11751.969,0,0,0,0
11136,0.0,0.0,34.444374,11351.5625,11033.891,0,0,0,0
11138,0.0,0.0,59.581875,11482.973,8916.551,0,0,0,0
11139,0.0,0.0,56.990623,10184.358,11574.698,0,0,0,0
11140,0.0,0.0,34.215622,11363.823,11075.406,0,0,0,0
11141,0.0,0.0,47.958748,10094.353,8323.135,0,0,0,0
11142,0.0,0.0,35.3825,11497.375,11571.961,0,0,0,0
11143,0.0,0.0,64.04625,12071.219,8732.534,0,0,0,0
11144,0.0,0.0,34.460625,11434.796,11492.256,0,0,0,0
11145,0.0,0.0,36.2,11220.593,11124.417,0,0,0,0
11146,0.0,0.0,50.953125,11360.937,9495.821,0,0,0,0
11147,0.0,0.0,55.457497,9994.075,11566.825,0,0,0,0
11148,0.0,0.0,53.1075,11103.924,7570.4165,0,0,0,0
11149,0.0,0.0,36.2,11220.137,11127.9795,0,0,0,0
11150,0.0,0.0,51.315,10803.923,7789.334,0,0,0,0
11151,0.0,0.0,38.190624,11278.227,10747.589,0,0,0,0
11152,0.0,0.0,41.02875,8047.3916,9970.774,0,0,0,0
11153,0.0,0.0,55.095623,11355.797,9883.998,0,0,0,0
11154,0.0,0.0,33.51375,11999.215,11622.499,0,0,0,0
11155,0.0,0.0,61.396248,10646.847,11746.361,0,0,0,0
11156,0.0,0.0,51.598125,9407.0205,11299.441,0,0,0,0
11157,0.0,0.0,47.080624,8275.933,10302.886,0,0,0,0
11158,0.0,0.0,55.291874,11876.663,10144.318,0,0,0,0
11159,0.0,0.0,35.1,11760.329,11708.708,0,0,0,0
11160,0.0,0.0,34.234375,11356.632,11073.02,0,0,0,0
11161,0.0,0.0,54.625,9921.913,11567.802,0,0,0,0
11162,0.0,0.0,54.676247,9922.256,11564.752,0,0,0,0
11163,0.0,0.0,59.73375,11561.945,8295.851,0,0,0,0
11164,0.0,0.0,37.545,11085.682,11345.757,0,0,0,0
11165,0.0,0.0,35.360626,11250.288,10967.17,0,0,0,0
11166,0.0,0.0,34.69625,12011.951,11841.083,0,0,0,0
11167,0.0,0.0,39.469376,10996.412,11433.001,0,0,0,0
11168,0.0,0.0,36.974373,11839.728,11610.34,0,0,0,0
11169,0.0,0.0,34.3975,11874.238,11775.361,0,0,0,0
11170,0.0,0.0,54.714375,11588.146,9706.798,0,0,0,0
11171,0.0,0.0,40.355,8006.37,9896.652,0,0,0,0
11172,0.0,0.0,55.973747,11267.095,7443.9736,0,0,0,0
11173,0.0,0.0,41.605,11287.073,10680.918,0,0,0,0
11174,0.0,0.0,49.090626,10340.891,8139.265,0,0,0,0
11175,0.0,0.0,35.1325,11777.8125,11730.772,0,0,0,0
11176,0.0,0.0,34.0425,11905.167,11770.409,0,0,0,0
11177,0.0,0.0,48.274998,10155.894,8272.67,0,0,0,0
11178,0.0,0.0,55.098125,11875.576,10174.557,0,0,0,0
11179,0.0,0.0,38.481247,11286.2295,10742.619,0,0,0,0
11180,0.0,0.0,35.824375,11703.576,11688.047,0,0,0,0
11181,0.0,0.0,37.079998,11812.929,11518.914,0,0,0,0
11182,0.0,0.0,51.392498,9375.108,11268.422,0,0,0,0
11183,0.0,0.0,55.108124,11352.153,9886.048,0,0,0,0
11184,0.0,0.0,34.711872,11336.854,10978.025,0,0,0,0
11185,0.0,0.0,40.22312,10977.831,11481.245,0,0,0,0
11186,0.0,0.0,58.141247,12221.581,9296.651,0,0,0,0
11187,0.0,0.0,52.073124,11343.234,9653.021,0,0,0,0
11188,0.0,0.0,53.24125,11353.219,9725.637,0,0,0,0
11189,0.0,0.0,63.93,12053.617,8713.108,0,0,0,0
11190,0.0,0.0,35.619377,11242.853,10989.035,0,0,0,0
11191,0.0,0.0,52.148125,11353.614,9637.513,0,0,0,0
11192,0.0,0.0,49.430626,11741.85,10621.005,0,0,0,0
11193,0.0,0.0,49.1,11285.731,10531.989,0,0,0,0
11194,0.0,0.0,52.854374,11348.609,10175.112,0,0,0,0
11195,0.0,0.0,34.77,12015.4795,11835.987,0,0,0,0
11196,0.0,0.0,55.23,11354.331,9936.66,0,0,0,0
11197,0.0,0.0,41.764374,10961.695,11540.287,0,0,0,0
11198,0.0,0.0,48.806873,8197.23,10306.354,0,0,0,0
11199,0.0,0.0,59.474373,11442.974,9047.386,0,0,0,0
11200,0.0,0.0,34.661247,11766.133,11466.961,0,0,0,0
11201,0.0,0.0,47.734375,10030.447,8366.234,0,0,0,0
11202,0.0,0.0,55.1325,11356.693,9902.724,0,0,0,0
11203,0.0,0.0,34.191875,11362.9795,11083.377,0,0,0,0
11204,0.0,0.0,35.6125,11604.406,11631.387,0,0,0,0
11205,0.0,0.0,49.141872,8781.085,10690.403,0,0,0,0
11206,0.0,0.0,37.030624,11135.058,11304.449,0,0,0,0
11207,0.0,0.0,34.738125,11444.445,11516.645,0,0,0,0
11208,0.0,0.0,36.023125,11234.458,11009.856,0,0,0,0
11209,0.0,0.0,35.51125,11530.995,11604.853,0,0,0,0
11210,0.0,0.0,35.091248,11262.582,10943.447,0,0,0,0
11211,0.0,0.0,54.434372,10715.13,11603.113,0,0,0,0
11212,0.0,0.0,55.738125,11891.402,10039.554,0,0,0,0
11213,0.0,0.0,34.931248,11278.575,10936.137,0,0,0,0
11214,0.0,0.0,55.383125,11883.459,10119.498,0,0,0,0
11215,0.0,0.0,44.29375,10875.874,11593.275,0,0,0,0
11216,0.0,0.0,34.945625,11385.905,11441.613,0,0,0,0
11217,0.0,0.0,54.901875,11354.32,9855.51,0,0,0,0
11218,0.0,0.0,54.949997,11911.066,9859.597,0,0,0,0
11219,0.0,0.0,35.53125,11242.913,10979.159,0,0,0,0
11220,0.0,0.0,35.22,11290.428,10930.479,0,0,0,0
11221,0.0,0.0,60.754997,12366.241,9063.3955,0,0,0,0
11222,0.0,0.0,33.941875,12073.676,11759.802,0,0,0,0
11223,0.0,0.0,59.82375,11887.253,8432.3955,0,0,0,0
11225,0.0,0.0,56.165623,11416.056,7332.8906,0,0,0,0
11226,0.0,0.0,36.313126,11690.436,11712.891,0,0,0,0
11227,0.0,0.0,36.3,11218.924,11114.272,0,0,0,0
11229,0.0,0.0,54.203747,11344.631,9792.096,0,0,0,0
11230,0.0,0.0,49.01125,8411.921,10448.911,0,0,0,0
