ID,LID,Width,Color,type,LinkId
200,5101,10,W,1,0
201,5102,10,W,1,0
202,5103,10,W,1,0
203,5104,10,W,1,0
204,5105,10,W,0,0
205,5106,10,W,0,0
206,5107,10,W,0,0
207,5108,10,W,0,0
208,5109,10,W,0,0
209,5110,10,W,0,0
210,5111,10,W,0,0
211,5112,10,W,0,0
212,5113,10,W,0,0
213,5114,10,W,0,0
214,5115,10,W,0,0
215,5116,10,W,0,0
216,5117,10,W,0,0
217,5118,10,W,0,0
218,5119,10,W,0,0
219,5120,10,W,0,0
220,5121,10,W,0,0
221,5122,10,W,0,0
222,5123,10,W,0,0
223,5124,10,W,0,0
224,5125,10,W,0,0
225,5126,10,W,0,0
226,5127,10,W,0,0
227,5128,10,W,0,0
228,5129,10,W,1,0
229,5130,10,W,1,0
230,5131,10,W,1,0
231,5132,10,W,1,0
232,5133,10,W,1,0
233,5134,10,W,1,0
234,5135,10,W,1,0
235,5136,10,W,1,0
236,5137,10,W,1,0
237,5138,10,W,1,0
238,5139,10,W,1,0
239,5140,10,W,1,0
240,5141,10,W,1,0
241,5142,10,W,1,0
242,5143,10,W,1,0
243,5144,10,W,1,0
244,5145,10,W,1,0
245,5146,10,W,1,0
246,5147,10,W,1,0
247,5148,10,W,1,0
248,5149,10,W,0,0
249,5150,10,W,0,0
250,5151,10,W,0,0
251,5152,10,W,0,0
252,5153,10,W,0,0
253,5154,10,W,0,0
254,5155,10,W,0,0
255,5156,10,W,0,0
256,5157,10,W,0,0
257,5158,10,W,0,0
258,5159,10,W,0,0
259,5160,10,W,0,0
260,5161,10,W,1,0
261,5162,10,W,1,0
262,5163,10,W,1,0
263,5164,10,W,1,0
264,5165,10,W,1,0
265,5166,10,W,1,0
266,5167,10,W,1,0
267,5168,10,W,1,0
268,5169,10,W,1,0
269,5170,10,W,1,0
270,5171,10,W,0,0
271,5172,10,W,0,0
272,5173,10,W,0,0
273,5174,10,W,0,0
274,5175,10,W,0,0
275,5176,10,W,0,0
276,5177,10,W,0,0
277,5178,10,W,0,0
278,5179,10,W,0,0
279,5180,10,W,0,0
280,5181,10,W,0,0
281,5182,10,W,0,0
282,5183,10,W,0,0
283,5184,10,W,0,0
284,5185,10,W,0,0
285,5186,10,W,0,0
286,5187,10,W,0,0
287,5188,10,W,0,0
288,5189,10,W,0,0
289,5190,10,W,0,0
290,5191,10,W,0,0
291,5192,10,W,0,0
292,5193,10,W,0,0
293,5194,10,W,0,0
294,5195,10,W,0,0
295,5196,10,W,0,0
296,5197,10,W,0,0
297,5198,10,W,0,0
298,5199,10,W,0,0
299,5200,10,W,0,0
300,5201,10,W,0,0
301,5202,10,W,0,0
302,5203,10,W,0,0
303,5204,10,W,0,0
304,5205,10,W,0,0
305,5206,10,W,0,0
306,5207,10,W,0,0
307,5208,10,W,0,0
308,5209,10,W,0,0
309,5210,10,W,0,0
310,5211,10,W,0,0
311,5212,10,W,0,0
312,5213,10,W,0,0
313,5214,10,W,0,0
314,5215,10,W,0,0
315,5216,10,W,0,0
316,5217,10,W,0,0
317,5218,10,W,0,0
318,5219,10,W,0,0
319,5220,10,W,0,0
320,5221,10,W,0,0
321,5222,10,W,0,0
322,5223,10,W,0,0
323,5224,10,W,0,0
324,5225,10,W,0,0
325,5226,10,W,0,0
326,5227,10,W,0,0
327,5228,10,W,1,0
328,5229,10,W,1,0
329,5230,10,W,1,0
330,5231,10,W,1,0
331,5232,10,W,1,0
332,5233,10,W,1,0
333,5234,10,W,1,0
334,5235,10,W,1,0
335,5236,10,W,1,0
336,5237,10,W,1,0
337,5238,10,W,1,0
338,5239,10,W,1,0
339,5240,10,W,1,0
340,5241,10,W,0,0
341,5242,10,W,0,0
342,5243,10,W,0,0
343,5244,10,W,0,0
344,5245,10,W,0,0
345,5246,10,W,0,0
346,5247,10,W,0,0
347,5248,10,W,0,0
348,5249,10,W,0,0
349,5250,10,W,0,0
350,5251,10,W,0,0
351,5252,10,W,0,0
352,5253,10,W,0,0
353,5254,10,W,0,0
354,5255,10,W,0,0
355,5256,10,W,0,0
356,5257,10,W,0,0
357,5258,10,W,0,0
358,5259,10,W,0,0
359,5260,10,W,0,0
360,5261,10,W,0,0
361,5262,10,W,0,0
362,5263,10,W,0,0
363,5264,10,W,0,0
364,5265,10,W,0,0
365,5266,10,W,0,0
366,5267,10,W,0,0
367,5268,10,W,0,0
368,5269,10,W,1,0
369,5270,10,W,1,0
370,5271,10,W,1,0
371,5272,10,W,1,0
372,5273,10,W,1,0
373,5274,10,W,1,0
374,5275,10,W,1,0
375,5276,10,W,1,0
376,5277,10,W,1,0
377,5278,10,W,1,0
378,5279,10,W,1,0
379,5280,10,W,1,0
380,5281,10,W,1,0
381,5282,10,W,1,0
382,5283,10,W,1,0
383,5284,10,W,0,0
384,5285,10,W,0,0
385,5286,10,W,0,0
386,5287,10,W,0,0
387,5288,10,W,0,0
388,5289,10,W,0,0
389,5290,10,W,0,0
390,5291,10,W,0,0
391,5292,10,W,0,0
392,5293,10,W,0,0
393,5294,10,W,0,0
394,5295,10,W,0,0
395,5296,10,W,0,0
396,5297,10,W,0,0
397,5298,10,W,0,0
398,5299,10,W,1,0
399,5300,10,W,1,0
400,5301,10,W,1,0
401,5302,10,W,1,0
402,5303,10,W,1,0
403,5304,10,W,1,0
404,5305,10,W,1,0
405,5306,10,W,1,0
406,5307,10,W,1,0
407,5308,10,W,1,0
408,5309,10,W,1,0
409,5310,10,W,1,0
410,5311,10,W,1,0
411,5312,10,W,1,0
412,5313,10,W,1,0
413,5314,10,W,1,0
414,5315,10,W,1,0
415,5316,10,W,1,0
416,5317,10,W,1,0
417,5318,10,W,0,0
418,5319,10,W,0,0
419,5320,10,W,0,0
420,5321,10,W,0,0
421,5322,10,W,0,0
422,5323,10,W,0,0
423,5324,10,W,0,0
424,5325,10,W,0,0
425,5326,10,W,0,0
426,5327,10,W,0,0
427,5328,10,W,0,0
428,5329,10,W,0,0
429,5330,10,W,0,0
430,5331,10,W,0,0
431,5332,10,W,0,0
432,5333,10,W,0,0
433,5334,10,W,0,0
434,5335,10,W,0,0
435,5336,10,W,0,0
436,5337,10,W,0,0
437,5338,10,W,0,0
438,5339,10,W,0,0
439,5340,10,W,0,0
440,5341,10,W,0,0
441,5342,10,W,0,0
442,5343,10,W,0,0
443,5344,10,W,0,0
444,5345,10,W,0,0
445,5346,10,W,0,0
446,5347,10,W,0,0
447,5348,10,W,0,0
448,5349,10,W,0,0
449,5350,10,W,0,0
450,5351,10,W,1,0
451,5352,10,W,1,0
452,5353,10,W,1,0
453,5354,10,W,1,0
454,5355,10,W,1,0
455,5356,10,W,1,0
456,5357,10,W,0,0
457,5358,10,W,0,0
458,5359,10,W,0,0
459,5360,10,W,0,0
460,5361,10,W,0,0
461,5362,10,W,0,0
462,5363,10,W,0,0
463,5364,10,W,0,0
464,5365,10,W,0,0
465,5366,10,W,0,0
466,5367,10,W,0,0
467,5368,10,W,0,0
468,5369,10,W,0,0
469,5370,10,W,0,0
470,5371,10,W,0,0
471,5372,10,W,0,0
472,5373,10,W,0,0
473,5374,10,W,1,0
474,5375,10,W,1,0
475,5376,10,W,1,0
476,5377,10,W,1,0
477,5378,10,W,1,0
478,5379,10,W,1,0
479,5380,10,W,1,0
480,5381,10,W,1,0
481,5382,10,W,1,0
482,5383,10,W,1,0
483,5384,10,W,1,0
484,5385,10,W,1,0
485,5386,10,W,1,0
486,5387,10,W,0,0
487,5388,10,W,0,0
488,5389,10,W,0,0
489,5390,10,W,0,0
490,5391,10,W,0,0
491,5392,10,W,0,0
492,5393,10,W,0,0
493,5394,10,W,0,0
494,5395,10,W,0,0
495,5396,10,W,0,0
496,5397,10,W,0,0
497,5398,10,W,0,0
498,5399,10,W,0,0
499,5400,10,W,0,0
500,5401,10,W,0,0
501,5402,10,W,0,0
502,5403,10,W,0,0
503,5404,10,W,0,0
504,5405,10,W,0,0
505,5406,10,W,1,0
506,5407,10,W,1,0
507,5408,10,W,1,0
508,5409,10,W,1,0
509,5410,10,W,1,0
510,5411,10,W,1,0
511,5412,10,W,1,0
512,5413,10,W,1,0
513,5414,10,W,1,0
514,5415,10,W,1,0
515,5416,10,W,1,0
516,5417,10,W,0,0
517,5418,10,W,0,0
518,5419,10,W,0,0
519,5420,10,W,0,0
520,5421,10,W,0,0
521,5422,10,W,0,0
522,5423,10,W,0,0
523,5424,10,W,0,0
524,5425,10,W,0,0
525,5426,10,W,0,0
526,5427,10,W,0,0
527,5428,10,W,0,0
528,5429,10,W,0,0
529,5430,10,W,0,0
530,5431,10,W,0,0
531,5432,10,W,0,0
532,5433,10,W,0,0
533,5434,10,W,0,0
534,5435,10,W,0,0
535,5436,10,W,0,0
536,5437,10,W,0,0
537,5438,10,W,0,0
538,5439,10,W,0,0
539,5440,10,W,0,0
540,5441,10,W,0,0
541,5442,10,W,0,0
542,5443,10,W,0,0
543,5444,10,W,0,0
544,5445,10,W,0,0
545,5446,10,W,0,0
546,5447,10,W,0,0
547,5448,10,W,0,0
548,5449,10,W,0,0
549,5450,10,W,0,0
550,5451,10,W,0,0
551,5452,10,W,0,0
552,5453,10,W,0,0
553,5454,10,W,0,0
554,5455,10,W,0,0
555,5456,10,W,0,0
556,5457,10,W,0,0
557,5458,10,W,1,0
558,5459,10,W,1,0
559,5460,10,W,0,0
560,5461,10,W,0,0
561,5462,10,W,0,0
562,5463,10,W,0,0
563,5464,10,W,0,0
564,5465,10,W,0,0
565,5466,10,W,0,0
566,5467,10,W,1,0
567,5468,10,W,1,0
568,5469,10,W,1,0
569,5470,10,W,1,0
570,5471,10,W,1,0
571,5472,10,W,1,0
572,5473,10,W,1,0
573,5474,10,W,1,0
574,5475,10,W,1,0
575,5476,10,W,1,0
576,5477,10,W,1,0
577,5478,10,W,0,0
578,5479,10,W,0,0
579,5480,10,W,0,0
580,5481,10,W,0,0
581,5482,10,W,0,0
582,5483,10,W,0,0
583,5484,10,W,0,0
584,5485,10,W,0,0
585,5486,10,W,0,0
586,5487,10,W,0,0
587,5488,10,W,0,0
588,5489,10,W,0,0
589,5490,10,W,0,0
590,5491,10,W,0,0
591,5492,10,W,0,0
592,5493,10,W,0,0
593,5494,10,W,0,0
594,5495,10,W,0,0
595,5496,10,W,0,0
596,5497,10,W,0,0
597,5498,10,W,0,0
598,5499,10,W,0,0
599,5500,10,W,0,0
600,5501,10,W,0,0
601,5502,10,W,0,0
602,5503,10,W,0,0
603,5504,10,W,0,0
604,5505,10,W,0,0
605,5506,10,W,0,0
606,5507,10,W,0,0
607,5508,10,W,0,0
608,5509,10,W,1,0
609,5510,10,W,1,0
610,5511,10,W,1,0
611,5512,10,W,1,0
612,5513,10,W,0,0
613,5514,10,W,0,0
614,5515,10,W,0,0
615,5516,10,W,0,0
616,5517,10,W,0,0
617,5518,10,W,0,0
618,5519,10,W,0,0
619,5520,10,W,0,0
620,5521,10,W,0,0
621,5522,10,W,0,0
622,5523,10,W,0,0
623,5524,10,W,0,0
624,5525,10,W,0,0
625,5526,10,W,0,0
626,5527,10,W,0,0
627,5528,10,W,0,0
628,5529,10,W,1,0
629,5530,10,W,1,0
630,5531,10,W,1,0
631,5532,10,W,1,0
632,5533,10,W,1,0
633,5534,10,W,1,0
634,5535,10,W,1,0
635,5536,10,W,1,0
636,5537,10,W,1,0
637,5538,10,W,1,0
638,5539,10,W,1,0
639,5540,10,W,1,0
640,5541,10,W,1,0
641,5542,10,W,1,0
642,5543,10,W,0,0
643,5544,10,W,0,0
644,5545,10,W,0,0
645,5546,10,W,0,0
646,5547,10,W,0,0
647,5548,10,W,0,0
648,5549,10,W,0,0
649,5550,10,W,0,0
650,5551,10,W,0,0
651,5552,10,W,0,0
652,5553,10,W,0,0
653,5554,10,W,0,0
654,5555,10,W,0,0
655,5556,10,W,0,0
656,5557,10,W,0,0
657,5558,10,W,0,0
658,5559,10,W,0,0
659,5560,10,W,0,0
660,5561,10,W,0,0
661,5562,10,W,1,0
662,5563,10,W,1,0
663,5564,10,W,1,0
664,5565,10,W,1,0
665,5566,10,W,1,0
666,5567,10,W,1,0
667,5568,10,W,1,0
668,5569,10,W,1,0
669,5570,10,W,1,0
670,5571,10,W,1,0
671,5572,10,W,1,0
672,5573,10,W,1,0
673,5574,10,W,0,0
674,5575,10,W,0,0
675,5576,10,W,0,0
676,5577,10,W,0,0
677,5578,10,W,0,0
678,5579,10,W,0,0
679,5580,10,W,0,0
680,5581,10,W,0,0
681,5582,10,W,0,0
682,5583,10,W,0,0
683,5584,10,W,0,0
684,5585,10,W,0,0
685,5586,10,W,0,0
686,5587,10,W,0,0
687,5588,10,W,0,0
688,5589,10,W,0,0
689,5590,10,W,0,0
690,5591,10,W,0,0
691,5592,10,W,0,0
692,5593,10,W,0,0
693,5594,10,W,0,0
694,5595,10,W,0,0
695,5596,10,W,0,0
696,5597,10,W,1,0
697,5598,10,W,1,0
698,5599,10,W,1,0
699,5600,10,W,1,0
700,5601,10,W,1,0
701,5602,10,W,1,0
702,5603,10,W,1,0
703,5604,10,W,1,0
704,5605,10,W,1,0
705,5606,10,W,1,0
706,5607,10,W,0,0
707,5608,10,W,0,0
708,5609,10,W,0,0
709,5610,10,W,0,0
710,5611,10,W,0,0
711,5612,10,W,0,0
712,5613,10,W,0,0
713,5614,10,W,0,0
714,5615,10,W,0,0
715,5616,10,W,0,0
716,5617,10,W,0,0
717,5618,10,W,0,0
718,5619,10,W,0,0
719,5620,10,W,0,0
720,5621,10,W,0,0
721,5622,10,W,0,0
722,5623,10,W,0,0
723,5624,10,W,1,0
724,5625,10,W,1,0
725,5626,10,W,1,0
726,5627,10,W,1,0
727,5628,10,W,1,0
728,5629,10,W,1,0
729,5630,10,W,1,0
730,5631,10,W,1,0
731,5632,10,W,1,0
732,5633,10,W,1,0
733,5634,10,W,1,0
734,5635,10,W,0,0
735,5636,10,W,0,0
736,5637,10,W,0,0
737,5638,10,W,0,0
738,5639,10,W,0,0
739,5640,10,W,0,0
740,5641,10,W,0,0
741,5642,10,W,0,0
742,5643,10,W,0,0
743,5644,10,W,0,0
744,5645,10,W,0,0
745,5646,10,W,0,0
746,5647,10,W,0,0
747,5648,10,W,0,0
748,5649,10,W,0,0
749,5650,10,W,0,0
750,5651,10,W,0,0
751,5652,10,W,0,0
752,5653,10,W,0,0
753,5654,10,W,0,0
754,5655,10,W,0,0
755,5656,10,W,0,0
756,5657,10,W,0,0
757,5658,10,W,0,0
758,5659,10,W,0,0
759,5660,10,W,0,0
760,5661,10,W,0,0
761,5662,10,W,0,0
762,5663,10,W,0,0
763,5664,10,W,0,0
764,5665,10,W,0,0
765,5666,10,W,0,0
766,5667,10,W,0,0
767,5668,10,W,0,0
768,5669,10,W,0,0
769,5670,10,W,0,0
770,5671,10,W,1,0
771,5672,10,W,1,0
772,5673,10,W,1,0
773,5674,10,W,1,0
774,5675,10,W,1,0
775,5676,10,W,1,0
776,5677,10,W,1,0
777,5678,10,W,1,0
778,5679,10,W,1,0
779,5680,10,W,1,0
780,5681,10,W,1,0
781,5682,10,W,1,0
782,5683,10,W,0,0
783,5684,10,W,0,0
784,5685,10,W,0,0
785,5686,10,W,0,0
786,5687,10,W,0,0
787,5688,10,W,0,0
788,5689,10,W,0,0
789,5690,10,W,0,0
790,5691,10,W,0,0
791,5692,10,W,0,0
792,5693,10,W,0,0
793,5694,10,W,0,0
794,5695,10,W,0,0
795,5696,10,W,0,0
796,5697,10,W,0,0
797,5698,10,W,0,0
798,5699,10,W,0,0
799,5700,10,W,0,0
800,5701,10,W,1,0
801,5702,10,W,1,0
802,5703,10,W,1,0
803,5704,10,W,1,0
804,5705,10,W,1,0
805,5706,10,W,1,0
806,5707,10,W,1,0
807,5708,10,W,1,0
808,5709,10,W,1,0
809,5710,10,W,1,0
810,5711,10,W,1,0
811,5712,10,W,1,0
812,5713,10,W,1,0
813,5714,10,W,1,0
814,5715,10,W,1,0
815,5716,10,W,1,0
816,5717,10,W,1,0
817,5718,10,W,1,0
818,5719,10,W,1,0
819,5720,10,W,1,0
820,5721,10,W,1,0
821,5722,10,W,1,0
822,5723,10,W,1,0
823,5724,10,W,1,0
824,5725,10,W,1,0
825,5726,10,W,1,0
826,5727,10,W,1,0
827,5728,10,W,1,0
828,5729,10,W,1,0
829,5730,10,W,1,0
830,5731,10,W,1,0
831,5732,10,W,1,0
832,5733,10,W,1,0
833,5734,10,W,1,0
834,5735,10,W,1,0
835,5736,10,W,1,0
836,5737,10,W,1,0
837,5738,10,W,1,0
838,5739,10,W,1,0
839,5740,10,W,1,0
840,5741,10,W,1,0
841,5742,10,W,1,0
842,5743,10,W,1,0
843,5744,10,W,1,0
844,5745,10,W,1,0
845,5746,10,W,1,0
846,5747,10,W,1,0
847,5748,10,W,1,0
848,5749,10,W,1,0
849,5750,10,W,1,0
850,5751,10,W,1,0
851,5752,10,W,1,0
852,5753,10,W,1,0
853,5754,10,W,1,0
854,5755,10,W,1,0
855,5756,10,W,1,0
856,5757,10,W,1,0
857,5758,10,W,1,0
858,5759,10,W,1,0
859,5760,10,W,1,0
860,5761,10,W,1,0
861,5762,10,W,1,0
862,5763,10,W,1,0
863,5764,10,W,1,0
864,5765,10,W,1,0
865,5766,10,W,1,0
866,5767,10,W,1,0
867,5768,10,W,1,0
868,5769,10,W,1,0
869,5770,10,W,1,0
870,5771,10,W,1,0
871,5772,10,W,1,0
872,5773,10,W,1,0
873,5774,10,W,1,0
874,5775,10,W,1,0
875,5776,10,W,1,0
876,5777,10,W,1,0
877,5778,10,W,1,0
878,5779,10,W,1,0
879,5780,10,W,1,0
880,5781,10,W,1,0
881,5782,10,W,1,0
882,5783,10,W,1,0
883,5784,10,W,1,0
884,5785,10,W,1,0
885,5786,10,W,1,0
886,5787,10,W,1,0
887,5788,10,W,1,0
888,5789,10,W,1,0
889,5790,10,W,1,0
890,5791,10,W,1,0
891,5792,10,W,1,0
892,5793,10,W,1,0
893,5794,10,W,1,0
894,5795,10,W,1,0
895,5796,10,W,1,0
896,5797,10,W,1,0
897,5798,10,W,1,0
898,5799,10,W,1,0
899,5800,10,W,1,0
900,5801,10,W,1,0
901,5802,10,W,1,0
902,5803,10,W,1,0
903,5804,10,W,1,0
904,5805,10,W,1,0
905,5806,10,W,1,0
906,5807,10,W,1,0
907,5808,10,W,1,0
908,5809,10,W,1,0
909,5810,10,W,1,0
910,5811,10,W,1,0
911,5812,10,W,1,0
912,5813,10,W,1,0
913,5814,10,W,1,0
914,5815,10,W,1,0
915,5816,10,W,1,0
916,5817,10,W,1,0
917,5818,10,W,1,0
918,5819,10,W,1,0
919,5820,10,W,1,0
920,5821,10,W,1,0
921,5822,10,W,1,0
922,5823,10,W,1,0
923,5824,10,W,1,0
924,5825,10,W,1,0
925,5826,10,W,1,0
926,5827,10,W,1,0
927,5828,10,W,1,0
928,5829,10,W,1,0
929,5830,10,W,1,0
930,5831,10,W,1,0
931,5832,10,W,0,0
932,5833,10,W,1,0
933,5834,10,W,1,0
934,5835,10,W,1,0
935,5836,10,W,1,0
936,5837,10,W,1,0
937,5838,10,W,1,0
938,5839,10,W,1,0
939,5840,10,W,1,0
940,5841,10,W,1,0
941,5842,10,W,1,0
942,5843,10,W,1,0
943,5844,10,W,1,0
944,5845,10,W,1,0
945,5846,10,W,1,0
946,5847,10,W,1,0
947,5848,10,W,1,0
948,5849,10,W,1,0
949,5850,10,W,1,0
950,5851,10,W,1,0
951,5852,10,W,1,0
952,5853,10,W,1,0
953,5854,10,W,1,0
954,5855,10,W,1,0
955,5856,10,W,1,0
956,5857,10,W,1,0
957,5858,10,W,1,0
958,5859,10,W,1,0
959,5860,10,W,1,0
960,5861,10,W,1,0
961,5862,10,W,1,0
962,5863,10,W,1,0
963,5864,10,W,1,0
964,5865,10,W,1,0
965,5866,10,W,1,0
966,5867,10,W,1,0
967,5868,10,W,1,0
968,5869,10,W,1,0
969,5870,10,W,1,0
970,5871,10,W,1,0
971,5872,10,W,1,0
972,5873,10,W,1,0
973,5874,10,W,1,0
974,5875,10,W,1,0
975,5876,10,W,1,0
976,5877,10,W,1,0
977,5878,10,W,1,0
978,5879,10,W,1,0
979,5880,10,W,1,0
980,5881,10,W,1,0
981,5882,10,W,1,0
982,5883,10,W,1,0
983,5884,10,W,1,0
984,5885,10,W,1,0
985,5886,10,W,1,0
986,5887,10,W,1,0
987,5888,10,W,1,0
988,5889,10,W,1,0
989,5890,10,W,1,0
990,5891,10,W,1,0
991,5892,10,W,1,0
992,5893,10,W,1,0
993,5894,10,W,1,0
994,5895,10,W,1,0
995,5896,10,W,1,0
996,5897,10,W,1,0
997,5898,10,W,1,0
998,5899,10,W,1,0
999,5900,10,W,1,0
1000,5901,10,W,1,0
1001,5902,10,W,1,0
1002,5903,10,W,1,0
1003,5904,10,W,1,0
1004,5905,10,W,1,0
1005,5906,10,W,1,0
1006,5907,10,W,1,0
1007,5908,10,W,1,0
1008,5909,10,W,1,0
1009,5910,10,W,1,0
1010,5911,10,W,1,0
1011,5912,10,W,1,0
1012,5913,10,W,1,0
1013,5914,10,W,1,0
1014,5915,10,W,1,0
1015,5916,10,W,1,0
1016,5917,10,W,1,0
1017,5918,10,W,1,0
1018,5919,10,W,1,0
1019,5920,10,W,1,0
1020,5921,10,W,1,0
1021,5922,10,W,1,0
1022,5923,10,W,1,0
1023,5924,10,W,1,0
1024,5925,10,W,1,0
1025,5926,10,W,1,0
1026,5927,10,W,1,0
1027,5928,10,W,1,0
1028,5929,10,W,1,0
1029,5930,10,W,1,0
1030,5931,10,W,1,0
1031,5932,10,W,1,0
1032,5933,10,W,1,0
1033,5934,10,W,1,0
1034,5935,10,W,1,0
1035,5936,10,W,1,0
1036,5937,10,W,1,0
1037,5938,10,W,1,0
1038,5939,10,W,1,0
1039,5940,10,W,1,0
1040,5941,10,W,1,0
1041,5942,10,W,1,0
1042,5943,10,W,1,0
1043,5944,10,W,1,0
1044,5945,10,W,1,0
1045,5946,10,W,1,0
1046,5947,10,W,1,0
1047,5948,10,W,1,0
1048,5949,10,W,1,0
1049,5950,10,W,1,0
1050,5951,10,W,1,0
1051,5952,10,W,1,0
1052,5953,10,W,1,0
1053,5954,10,W,1,0
1054,5955,10,W,1,0
1055,5956,10,W,1,0
1056,5957,10,W,1,0
1057,5958,10,W,1,0
1058,5959,10,W,1,0
1059,5960,10,W,1,0
1060,5961,10,W,1,0
1061,5962,10,W,1,0
1062,5963,10,W,1,0
1063,5964,10,W,1,0
1064,5965,10,W,1,0
1065,5966,10,W,1,0
1066,5967,10,W,1,0
1067,5968,10,W,1,0
1068,5969,10,W,1,0
