PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
45384,0.0,0.0,59.398125,11601.411,8724.351,0,0,0,0
45385,0.0,0.0,59.665623,11768.435,8147.554,0,0,0,0
45388,0.0,0.0,59.299374,11604.416,8725.69,0,0,0,0
45398,0.0,0.0,59.055622,12369.353,9144.739,0,0,0,0
45399,0.0,0.0,59.26125,12401.725,9117.153,0,0,0,0
45400,0.0,0.0,59.457497,12434.022,9089.631,0,0,0,0
45233,0.0,0.0,34.773125,11670.174,11620.349,0,0,0,0
45234,0.0,0.0,34.798748,11684.657,11612.843,0,0,0,0
45235,0.0,0.0,34.2225,11754.131,11667.722,0,0,0,0
45236,0.0,0.0,34.013123,11389.683,11066.057,0,0,0,0
45237,0.0,0.0,34.51625,11469.694,11163.092,0,0,0,0
45238,0.0,0.0,34.641872,11494.364,11174.458,0,0,0,0
45239,0.0,0.0,34.5775,11500.068,11175.003,0,0,0,0
45240,0.0,0.0,34.541874,11520.343,11218.428,0,0,0,0
45241,0.0,0.0,34.337498,11555.561,11223.787,0,0,0,0
22348,0.0,0.0,54.3825,9747.563,11263.433,0,0,0,0
45242,0.0,0.0,34.995,11658.644,11578.997,0,0,0,0
45243,0.0,0.0,33.43,11983.725,11546.527,0,0,0,0
45244,0.0,0.0,35.13125,11665.091,11583.215,0,0,0,0
45245,0.0,0.0,35.051876,11641.359,11588.917,0,0,0,0
23600,0.0,0.0,50.46375,9086.382,10682.349,0,0,0,0
45246,0.0,0.0,35.07,11634.046,11582.152,0,0,0,0
45247,0.0,0.0,34.85625,11678.708,11605.912,0,0,0,0
45248,0.0,0.0,35.295624,11106.838,10969.624,0,0,0,0
45249,0.0,0.0,35.305622,11340.36,11373.392,0,0,0,0
45250,0.0,0.0,35.323124,11618.022,11574.716,0,0,0,0
45251,0.0,0.0,36.065624,11549.405,11560.544,0,0,0,0
45252,0.0,0.0,37.63875,11229.231,10593.58,0,0,0,0
26131,0.0,0.0,33.837498,11313.2705,10980.333,0,0,0,0
45253,0.0,0.0,38.13875,11218.283,10573.593,0,0,0,0
45254,0.0,0.0,38.745,11230.397,10561.11,0,0,0,0
45255,0.0,0.0,47.814373,11240.906,10386.602,0,0,0,0
45256,0.0,0.0,35.539997,11570.853,11520.779,0,0,0,0
28063,0.0,0.0,49.339375,8804.41,10363.858,0,0,0,0
45257,0.0,0.0,35.778748,11575.601,11549.707,0,0,0,0
45258,0.0,0.0,35.907497,11539.051,11528.624,0,0,0,0
29159,0.0,0.0,53.633125,9559.081,11187.257,0,0,0,0
45259,0.0,0.0,34.94375,11108.346,11027.143,0,0,0,0
45260,0.0,0.0,47.808125,11244.11,10386.893,0,0,0,0
30111,0.0,0.0,51.44562,11269.266,10243.331,0,0,0,0
45261,0.0,0.0,49.157497,11260.895,10373.047,0,0,0,0
45262,0.0,0.0,49.05875,11225.849,10360.666,0,0,0,0
45263,0.0,0.0,48.998123,11225.018,10363.557,0,0,0,0
32358,0.0,0.0,49.2975,8625.142,10210.134,0,0,0,0
45264,0.0,0.0,49.394997,11248.736,10349.018,0,0,0,0
32481,0.0,0.0,35.38625,11608.749,11571.919,0,0,0,0
45265,0.0,0.0,49.376873,11245.497,10348.404,0,0,0,0
33360,0.0,0.0,51.005,9203.517,10830.544,0,0,0,0
33478,0.0,0.0,51.961872,9281.398,10997.559,0,0,0,0
45266,0.0,0.0,53.385,11317.059,10057.412,0,0,0,0
45267,0.0,0.0,53.19187,11292.236,10064.474,0,0,0,0
34582,0.0,0.0,39.98375,10866.527,11262.014,0,0,0,0
45268,0.0,0.0,53.361874,11307.554,10096.802,0,0,0,0
45269,0.0,0.0,53.244373,11310.361,10097.504,0,0,0,0
45270,0.0,0.0,35.418125,11361.481,11396.217,0,0,0,0
45271,0.0,0.0,43.653122,10707.693,11349.698,0,0,0,0
36222,0.0,0.0,41.85375,8168.727,9625.107,0,0,0,0
45272,0.0,0.0,35.310623,11671.95,11583.248,0,0,0,0
45273,0.0,0.0,34.179375,11413.632,11090.727,0,0,0,0
45274,0.0,0.0,35.098747,11113.622,11007.403,0,0,0,0
45275,0.0,0.0,34.7925,11131.206,11036.233,0,0,0,0
45276,0.0,0.0,34.6475,11134.409,11035.266,0,0,0,0
38310,0.0,0.0,34.89875,11262.574,11250.884,0,0,0,0
45277,0.0,0.0,35.049374,11122.689,11008.839,0,0,0,0
38520,0.0,0.0,43.409374,10703.884,11345.675,0,0,0,0
45278,0.0,0.0,35.51,11120.83,10983.933,0,0,0,0
45279,0.0,0.0,34.326874,11758.779,11659.913,0,0,0,0
45280,0.0,0.0,53.778748,9574.296,11198.405,0,0,0,0
39350,0.0,0.0,35.18625,11169.666,10763.367,0,0,0,0
40574,0.0,0.0,49.018124,10499.81,7897.5977,0,0,0,0
40999,0.0,0.0,51.611248,11410.3125,9404.993,0,0,0,0
42842,0.0,0.0,35.36,11695.648,11564.879,0,0,0,0
43920,0.0,0.0,54.488125,11379.236,9647.157,0,0,0,0
44108,0.0,0.0,43.394375,11240.097,10471.59,0,0,0,0
44200,0.0,0.0,33.7775,11379.549,11044.03,0,0,0,0
44247,0.0,0.0,60.914997,10477.318,11376.45,0,0,0,0
44436,0.0,0.0,50.468124,9403.253,11074.216,0,0,0,0
44485,0.0,0.0,48.8075,8133.5864,9826.062,0,0,0,0
20262,0.0,0.0,34.483124,11173.478,11115.089,0,0,0,0
34067,0.0,0.0,50.699375,10932.287,7625.864,0,0,0,0
10409,0.0,0.0,53.201874,11389.9,9564.124,0,0,0,0
10456,0.0,0.0,49.699375,8879.319,10428.895,0,0,0,0
10930,0.0,0.0,33.534374,11902.502,11505.609,0,0,0,0
11972,0.0,0.0,51.3575,11422.698,9369.623,0,0,0,0
13673,0.0,0.0,59.455624,10278.549,11330.686,0,0,0,0
14955,0.0,0.0,56.6025,9995.7705,11291.599,0,0,0,0
17047,0.0,0.0,35.70375,11243.615,10688.112,0,0,0,0
17418,0.0,0.0,49.70625,11720.685,10428.852,0,0,0,0
18130,0.0,0.0,53.10375,11330.927,10033.61,0,0,0,0
19262,0.0,0.0,50.73375,10917.307,7638.5483,0,0,0,0
22675,0.0,0.0,35.576874,11209.849,10700.241,0,0,0,0
24659,0.0,0.0,61.026875,10411.688,11353.354,0,0,0,0
28261,0.0,0.0,34.708122,11685.304,11618.869,0,0,0,0
28359,0.0,0.0,34.739998,11287.167,11289.406,0,0,0,0
30687,0.0,0.0,49.286247,8639.916,10221.989,0,0,0,0
34148,0.0,0.0,34.927498,11330.74,11355.57,0,0,0,0
36511,0.0,0.0,34.714375,11135.734,11043.395,0,0,0,0
36653,0.0,0.0,49.298122,8814.724,10373.627,0,0,0,0
37128,0.0,0.0,36.8975,11541.682,11589.175,0,0,0,0
38756,0.0,0.0,49.169373,8506.779,10112.437,0,0,0,0
39971,0.0,0.0,34.841248,11672.431,11611.589,0,0,0,0
20444,0.0,0.0,35.59875,11084.432,11053.187,0,0,0,0
4,0.0,0.0,34.655,11313.37,11342.151,0,0,0,0
5,0.0,0.0,59.8975,11560.948,8907.28,0,0,0,0
6,0.0,0.0,39.399998,11232.872,10548.244,0,0,0,0
7,0.0,0.0,34.910625,11104.166,11023.692,0,0,0,0
8,0.0,0.0,35.0925,11218.951,10759.101,0,0,0,0
9,0.0,0.0,56.039997,11702.372,7158.647,0,0,0,0
10,0.0,0.0,59.52,11774.406,8159.6587,0,0,0,0
11,0.0,0.0,47.980625,8275.046,9894.182,0,0,0,0
12,0.0,0.0,34.9425,11327.455,11359.388,0,0,0,0
391,0.0,0.0,50.239998,11296.844,10384.949,0,0,0,0
858,0.0,0.0,34.274376,11547.377,11212.237,0,0,0,0
997,0.0,0.0,35.758125,11481.667,11494.923,0,0,0,0
1091,0.0,0.0,44.839375,11238.724,10445.229,0,0,0,0
1889,0.0,0.0,33.930626,11604.772,11252.875,0,0,0,0
45318,0.0,0.0,36.0,11119.546,10956.875,0,0,0,0
45322,0.0,0.0,34.811874,11667.4795,11622.355,0,0,0,0
45325,0.0,0.0,34.430626,11752.317,11670.768,0,0,0,0
45333,0.0,0.0,33.374374,11980.294,11546.746,0,0,0,0
45336,0.0,0.0,34.850624,11637.638,11575.818,0,0,0,0
4618,0.0,0.0,35.05,11125.363,11005.359,0,0,0,0
45344,0.0,0.0,38.650623,11227.398,10560.984,0,0,0,0
5652,0.0,0.0,36.9025,11698.356,11484.715,0,0,0,0
45353,0.0,0.0,48.98125,11224.279,10366.125,0,0,0,0
45354,0.0,0.0,49.376873,11245.497,10348.404,0,0,0,0
45358,0.0,0.0,53.244373,11310.361,10097.504,0,0,0,0
45359,0.0,0.0,53.166874,11316.496,10099.038,0,0,0,0
6452,0.0,0.0,34.474373,11270.18,10854.829,0,0,0,0
45366,0.0,0.0,34.63625,11137.712,11034.269,0,0,0,0
6874,0.0,0.0,53.833122,11366.067,9871.718,0,0,0,0
7344,0.0,0.0,35.536873,11439.267,11472.003,0,0,0,0
7623,0.0,0.0,49.254997,8780.976,10341.77,0,0,0,0
45387,0.0,0.0,49.574375,11670.884,10495.66,0,0,0,0
9041,0.0,0.0,41.270626,8086.9683,9538.565,0,0,0,0
45403,0.0,0.0,35.23875,11165.846,10768.796,0,0,0,0
11702,0.0,0.0,52.961872,11332.603,10000.471,0,0,0,0
12172,0.0,0.0,53.3325,11467.882,9511.474,0,0,0,0
15967,0.0,0.0,46.538124,11240.73,10413.084,0,0,0,0
16060,0.0,0.0,39.743122,10872.797,11250.024,0,0,0,0
18207,0.0,0.0,49.231247,8592.854,10184.318,0,0,0,0
20472,0.0,0.0,54.658123,11374.0625,9658.546,0,0,0,0
24404,0.0,0.0,33.921875,11314.47,10978.271,0,0,0,0
24453,0.0,0.0,35.3525,11091.666,11043.508,0,0,0,0
26213,0.0,0.0,49.015625,11251.504,10360.842,0,0,0,0
26632,0.0,0.0,49.0775,8735.003,10299.56,0,0,0,0
26688,0.0,0.0,51.459373,11408.256,9383.97,0,0,0,0
28770,0.0,0.0,34.8075,11234.186,11201.215,0,0,0,0
29054,0.0,0.0,48.946877,10487.476,7909.5146,0,0,0,0
32093,0.0,0.0,49.168747,8757.464,10319.742,0,0,0,0
36315,0.0,0.0,34.864376,11686.423,11588.233,0,0,0,0
37078,0.0,0.0,50.96875,11268.931,10274.727,0,0,0,0
38739,0.0,0.0,33.78125,11598.342,11160.52,0,0,0,0
38929,0.0,0.0,35.434376,11597.147,11560.363,0,0,0,0
39071,0.0,0.0,34.58125,11816.24,11695.576,0,0,0,0
41104,0.0,0.0,54.575,9790.582,11269.268,0,0,0,0
41619,0.0,0.0,52.245625,11283.202,10183.577,0,0,0,0
41905,0.0,0.0,49.087498,8732.407,10297.324,0,0,0,0
42325,0.0,0.0,37.770626,10721.063,11216.135,0,0,0,0
43553,0.0,0.0,33.817497,11335.786,10998.885,0,0,0,0
44404,0.0,0.0,34.511875,11498.855,11171.611,0,0,0,0
8993,0.0,0.0,54.706875,9815.932,11274.687,0,0,0,0
10889,0.0,0.0,35.13,11097.872,11031.537,0,0,0,0
2266,0.0,0.0,49.12937,8483.877,10093.951,0,0,0,0
2267,0.0,0.0,42.109375,7911.099,9177.632,0,0,0,0
2268,0.0,0.0,49.122498,8478.349,10089.537,0,0,0,0
2269,0.0,0.0,55.07625,11924.967,9775.389,0,0,0,0
2270,0.0,0.0,35.32375,11246.864,10737.743,0,0,0,0
2271,0.0,0.0,49.243748,8580.011,10173.505,0,0,0,0
2272,0.0,0.0,50.730625,11463.533,10429.134,0,0,0,0
2273,0.0,0.0,58.87875,10228.872,11324.324,0,0,0,0
2274,0.0,0.0,48.07375,10272.643,8042.282,0,0,0,0
2275,0.0,0.0,61.015,12067.451,8471.072,0,0,0,0
2276,0.0,0.0,59.47125,11526.638,8899.232,0,0,0,0
2277,0.0,0.0,35.986874,11680.559,11354.216,0,0,0,0
2278,0.0,0.0,55.074375,11439.634,7321.271,0,0,0,0
2279,0.0,0.0,51.553123,9331.954,10958.836,0,0,0,0
2280,0.0,0.0,35.53375,11675.42,11568.918,0,0,0,0
2281,0.0,0.0,49.435623,8845.932,10402.966,0,0,0,0
2282,0.0,0.0,60.62937,12043.976,8235.91,0,0,0,0
2283,0.0,0.0,42.9675,8231.186,9718.823,0,0,0,0
2284,0.0,0.0,51.359375,11409.795,9373.591,0,0,0,0
2285,0.0,0.0,35.55125,11454.244,11469.835,0,0,0,0
2286,0.0,0.0,55.149998,11869.894,10046.705,0,0,0,0
2287,0.0,0.0,58.85125,10226.506,11324.021,0,0,0,0
2288,0.0,0.0,52.524998,11284.06,7417.432,0,0,0,0
2289,0.0,0.0,36.6,11135.543,10899.776,0,0,0,0
2290,0.0,0.0,39.926876,10867.745,11259.467,0,0,0,0
2291,0.0,0.0,52.575,11385.093,9517.371,0,0,0,0
2292,0.0,0.0,34.0725,11404.396,11083.703,0,0,0,0
2293,0.0,0.0,48.58125,10651.716,11375.491,0,0,0,0
2294,0.0,0.0,60.825623,10524.598,11525.0,0,0,0,0
2295,0.0,0.0,35.8225,11560.228,11536.058,0,0,0,0
2296,0.0,0.0,53.552498,9565.128,11177.21,0,0,0,0
2297,0.0,0.0,53.295624,11829.02,10198.715,0,0,0,0
2298,0.0,0.0,59.5975,11806.057,8151.9775,0,0,0,0
2299,0.0,0.0,59.441875,11524.666,8898.951,0,0,0,0
2300,0.0,0.0,45.835625,10683.583,11371.498,0,0,0,0
2301,0.0,0.0,48.155624,11238.319,10378.971,0,0,0,0
2302,0.0,0.0,55.981873,11719.651,7147.934,0,0,0,0
2303,0.0,0.0,49.184998,8000.996,9769.18,0,0,0,0
2304,0.0,0.0,60.58875,11963.567,8174.569,0,0,0,0
2305,0.0,0.0,55.03375,11372.652,9706.679,0,0,0,0
2306,0.0,0.0,37.53125,10982.839,11151.318,0,0,0,0
2307,0.0,0.0,48.974373,8381.422,10007.376,0,0,0,0
2308,0.0,0.0,43.950623,10783.874,11376.349,0,0,0,0
42280,0.0,0.0,49.2125,8561.664,10158.058,0,0,0,0
42281,0.0,0.0,36.909374,11227.702,10617.564,0,0,0,0
42282,0.0,0.0,35.50375,11207.2705,10706.774,0,0,0,0
42283,0.0,0.0,54.989998,11721.35,9573.351,0,0,0,0
42284,0.0,0.0,53.155,11301.883,10069.461,0,0,0,0
42285,0.0,0.0,52.4475,11397.861,9504.665,0,0,0,0
42286,0.0,0.0,59.74625,11721.255,8155.09,0,0,0,0
42287,0.0,0.0,59.126247,11615.225,8674.938,0,0,0,0
42288,0.0,0.0,36.205624,11696.414,11513.339,0,0,0,0
42289,0.0,0.0,49.558125,11270.258,10373.581,0,0,0,0
42290,0.0,0.0,60.762497,11999.01,8178.6445,0,0,0,0
42291,0.0,0.0,35.01625,11245.984,10772.775,0,0,0,0
42292,0.0,0.0,59.296875,11726.966,8207.678,0,0,0,0
42293,0.0,0.0,49.256874,8569.473,10156.034,0,0,0,0
42294,0.0,0.0,50.274376,9020.9,10589.093,0,0,0,0
42295,0.0,0.0,54.35375,11945.875,9681.455,0,0,0,0
42296,0.0,0.0,47.837498,10216.526,8072.62,0,0,0,0
42297,0.0,0.0,58.14,11676.0625,8480.895,0,0,0,0
42298,0.0,0.0,34.443123,11525.932,11198.241,0,0,0,0
42299,0.0,0.0,51.063747,11417.844,9346.688,0,0,0,0
42300,0.0,0.0,34.955624,11651.625,11596.96,0,0,0,0
42301,0.0,0.0,36.423748,11710.252,11514.988,0,0,0,0
42302,0.0,0.0,36.6,11134.789,10903.153,0,0,0,0
42303,0.0,0.0,35.841248,11512.702,11514.15,0,0,0,0
42304,0.0,0.0,59.296875,11595.2,8718.411,0,0,0,0
42305,0.0,0.0,48.971874,8355.174,9985.3545,0,0,0,0
42306,0.0,0.0,34.92,10882.494,11029.955,0,0,0,0
42307,0.0,0.0,50.43625,10849.914,7681.0654,0,0,0,0
42308,0.0,0.0,50.751873,9156.32,10770.503,0,0,0,0
42309,0.0,0.0,34.07375,11756.951,11643.666,0,0,0,0
42310,0.0,0.0,50.2625,9029.962,10600.555,0,0,0,0
42311,0.0,0.0,49.033123,8431.699,10057.016,0,0,0,0
42312,0.0,0.0,59.688747,11715.477,8149.1064,0,0,0,0
42313,0.0,0.0,48.775623,10433.437,7942.941,0,0,0,0
42314,0.0,0.0,34.39875,11156.411,11091.797,0,0,0,0
42315,0.0,0.0,34.6625,11263.199,10814.126,0,0,0,0
42316,0.0,0.0,52.27375,11262.715,7430.6274,0,0,0,0
42317,0.0,0.0,59.30375,11731.533,8215.623,0,0,0,0
42318,0.0,0.0,53.8075,11954.021,9619.185,0,0,0,0
42319,0.0,0.0,55.299374,11916.023,9842.337,0,0,0,0
42320,0.0,0.0,36.802498,11043.623,11103.605,0,0,0,0
42321,0.0,0.0,54.28125,11855.736,10104.019,0,0,0,0
42322,0.0,0.0,34.010624,11294.12,10935.395,0,0,0,0
42323,0.0,0.0,49.56125,11705.929,10458.489,0,0,0,0
42324,0.0,0.0,48.39125,11242.221,10375.767,0,0,0,0
49324,0.0,0.0,34.08625,11564.501,11212.037,0,0,0,0
49325,0.0,0.0,34.08625,11564.501,11212.037,0,0,0,0
49326,0.0,0.0,34.001873,11564.5625,11213.928,0,0,0,0
49327,0.0,0.0,34.024998,11565.071,11216.423,0,0,0,0
49328,0.0,0.0,34.024998,11564.916,11215.828,0,0,0,0
49329,0.0,0.0,34.024998,11564.916,11215.828,0,0,0,0
49330,0.0,0.0,33.99125,11564.985,11207.661,0,0,0,0
49331,0.0,0.0,34.1025,11570.112,11222.804,0,0,0,0
49332,0.0,0.0,34.09,11565.625,11205.667,0,0,0,0
49333,0.0,0.0,34.0675,11566.382,11203.711,0,0,0,0
49334,0.0,0.0,34.021248,11567.47,11201.371,0,0,0,0
49335,0.0,0.0,34.021248,11567.47,11201.371,0,0,0,0
49336,0.0,0.0,34.131874,11567.638,11201.007,0,0,0,0
49337,0.0,0.0,34.735,11580.138,11268.331,0,0,0,0
49338,0.0,0.0,34.635,11583.627,11284.698,0,0,0,0
49339,0.0,0.0,34.603123,11591.21,11290.49,0,0,0,0
49340,0.0,0.0,34.489998,11602.631,11299.149,0,0,0,0
49341,0.0,0.0,34.610626,11593.485,11279.197,0,0,0,0
49342,0.0,0.0,34.638123,11590.551,11276.831,0,0,0,0
49343,0.0,0.0,34.230625,11582.948,11247.153,0,0,0,0
49344,0.0,0.0,34.153748,11577.574,11228.818,0,0,0,0
49345,0.0,0.0,34.153748,11577.574,11228.818,0,0,0,0
49346,0.0,0.0,34.153748,11577.491,11228.751,0,0,0,0
49347,0.0,0.0,34.129375,11568.988,11198.718,0,0,0,0
49348,0.0,0.0,34.064373,11571.972,11194.867,0,0,0,0
49349,0.0,0.0,34.045,11574.155,11192.104,0,0,0,0
49350,0.0,0.0,34.199997,11587.326,11250.73,0,0,0,0
49351,0.0,0.0,34.044373,11587.252,11236.585,0,0,0,0
49352,0.0,0.0,34.095623,11593.955,11241.907,0,0,0,0
49353,0.0,0.0,34.216248,11596.57,11258.143,0,0,0,0
49354,0.0,0.0,34.56625,11599.808,11284.293,0,0,0,0
49355,0.0,0.0,34.473747,11606.579,11302.019,0,0,0,0
49356,0.0,0.0,34.545,11607.16,11290.405,0,0,0,0
49357,0.0,0.0,34.376873,11611.57,11305.933,0,0,0,0
49358,0.0,0.0,35.390625,11667.571,11559.772,0,0,0,0
49359,0.0,0.0,35.345623,11667.751,11559.482,0,0,0,0
49360,0.0,0.0,35.345623,11667.751,11559.482,0,0,0,0
49361,0.0,0.0,35.556248,11674.159,11549.109,0,0,0,0
49362,0.0,0.0,34.82375,11688.142,11615.531,0,0,0,0
49363,0.0,0.0,34.7225,11690.284,11619.408,0,0,0,0
49364,0.0,0.0,34.7225,11690.284,11619.408,0,0,0,0
49365,0.0,0.0,34.785,11690.137,11616.627,0,0,0,0
49366,0.0,0.0,34.785,11690.137,11616.627,0,0,0,0
49367,0.0,0.0,34.719997,11691.475,11617.423,0,0,0,0
49368,0.0,0.0,34.719997,11691.475,11617.423,0,0,0,0
49369,0.0,0.0,34.716873,11695.037,11619.539,0,0,0,0
13,0.0,0.0,48.76875,8293.081,9937.574,0,0,0,0
14,0.0,0.0,49.285625,8825.897,10384.21,0,0,0,0
15,0.0,0.0,48.486248,10375.401,7978.8027,0,0,0,0
16,0.0,0.0,60.786873,10377.234,11341.464,0,0,0,0
17,0.0,0.0,49.985622,11620.68,10477.111,0,0,0,0
18,0.0,0.0,49.691875,11654.029,10492.374,0,0,0,0
19,0.0,0.0,36.150623,11067.916,11073.903,0,0,0,0
20,0.0,0.0,55.00625,11808.346,9571.38,0,0,0,0
21,0.0,0.0,33.900623,11311.382,10977.959,0,0,0,0
22,0.0,0.0,59.009373,10231.717,11321.821,0,0,0,0
23,0.0,0.0,47.673748,10116.903,8138.6514,0,0,0,0
24,0.0,0.0,58.96125,12366.219,9152.198,0,0,0,0
25,0.0,0.0,54.56687,9795.045,11270.52,0,0,0,0
26,0.0,0.0,34.735,11567.76,11262.107,0,0,0,0
27,0.0,0.0,47.673126,10113.883,8136.157,0,0,0,0
28,0.0,0.0,56.24625,11531.812,7259.9795,0,0,0,0
29,0.0,0.0,35.53875,11677.011,11571.196,0,0,0,0
30,0.0,0.0,34.265,10912.358,10970.439,0,0,0,0
31,0.0,0.0,48.996872,8417.463,10045.722,0,0,0,0
32,0.0,0.0,49.076874,8080.387,9798.013,0,0,0,0
33,0.0,0.0,60.751873,12060.889,8454.3545,0,0,0,0
34,0.0,0.0,51.681248,9306.832,10961.804,0,0,0,0
35,0.0,0.0,53.44187,11352.3125,9912.281,0,0,0,0
36,0.0,0.0,34.213123,11749.794,11663.4,0,0,0,0
37,0.0,0.0,53.678123,11359.428,9890.963,0,0,0,0
38,0.0,0.0,47.896873,10239.208,8062.905,0,0,0,0
39,0.0,0.0,55.055622,11925.407,9773.072,0,0,0,0
40,0.0,0.0,34.1675,11414.92,11099.094,0,0,0,0
41,0.0,0.0,54.69875,11380.758,9675.937,0,0,0,0
42,0.0,0.0,52.43375,9492.624,11150.214,0,0,0,0
43,0.0,0.0,50.782497,11265.356,10289.712,0,0,0,0
45,0.0,0.0,34.57375,11260.124,10844.505,0,0,0,0
46,0.0,0.0,49.779373,8882.711,10437.945,0,0,0,0
47,0.0,0.0,40.03125,10865.288,11264.701,0,0,0,0
48,0.0,0.0,53.600624,9560.895,11184.243,0,0,0,0
49,0.0,0.0,48.969997,8337.825,9979.538,0,0,0,0
50,0.0,0.0,51.434998,9275.878,10922.374,0,0,0,0
51,0.0,0.0,49.940624,11767.518,10339.865,0,0,0,0
52,0.0,0.0,59.78562,11719.463,8137.5967,0,0,0,0
53,0.0,0.0,52.833126,9507.614,11155.791,0,0,0,0
54,0.0,0.0,64.0025,12249.229,8707.249,0,0,0,0
55,0.0,0.0,48.871872,8316.559,9962.019,0,0,0,0
56,0.0,0.0,49.033123,11254.72,10364.88,0,0,0,0
57,0.0,0.0,47.835625,10218.564,8071.36,0,0,0,0
59,0.0,0.0,49.13125,8457.254,10073.001,0,0,0,0
60,0.0,0.0,51.351875,11117.291,7520.5195,0,0,0,0
61,0.0,0.0,48.32375,11243.027,10377.17,0,0,0,0
62,0.0,0.0,36.660625,11706.703,11500.075,0,0,0,0
63,0.0,0.0,36.0,11121.495,10964.0,0,0,0,0
64,0.0,0.0,34.520626,11152.629,11073.378,0,0,0,0
65,0.0,0.0,36.203125,11234.999,10652.622,0,0,0,0
66,0.0,0.0,35.6925,11524.642,11508.131,0,0,0,0
67,0.0,0.0,35.51875,11422.911,11460.659,0,0,0,0
68,0.0,0.0,47.646873,11245.584,10389.346,0,0,0,0
69,0.0,0.0,34.113125,11408.3125,11091.088,0,0,0,0
70,0.0,0.0,34.3525,11641.783,11321.088,0,0,0,0
71,0.0,0.0,52.885624,11381.579,9541.562,0,0,0,0
72,0.0,0.0,34.8275,11680.058,11601.406,0,0,0,0
73,0.0,0.0,33.859375,11311.304,10964.194,0,0,0,0
74,0.0,0.0,51.145622,11416.386,9357.348,0,0,0,0
75,0.0,0.0,48.996872,11249.572,10361.585,0,0,0,0
76,0.0,0.0,33.505623,11973.868,11538.19,0,0,0,0
77,0.0,0.0,34.339375,11789.234,11669.357,0,0,0,0
78,0.0,0.0,54.01875,11380.1045,9604.995,0,0,0,0
79,0.0,0.0,55.039375,11927.582,9761.61,0,0,0,0
80,0.0,0.0,55.0925,11694.905,9572.255,0,0,0,0
81,0.0,0.0,47.73875,10084.542,8154.3276,0,0,0,0
82,0.0,0.0,54.26625,11369.702,9845.294,0,0,0,0
83,0.0,0.0,35.484375,11412.877,11460.431,0,0,0,0
84,0.0,0.0,35.028126,11666.677,11593.984,0,0,0,0
85,0.0,0.0,49.01,8399.67,10022.473,0,0,0,0
86,0.0,0.0,51.94875,11230.751,7445.799,0,0,0,0
87,0.0,0.0,55.02375,11378.696,9729.596,0,0,0,0
88,0.0,0.0,60.715,11989.612,8174.188,0,0,0,0
89,0.0,0.0,54.096874,11947.176,9656.439,0,0,0,0
90,0.0,0.0,36.96375,11034.946,11112.919,0,0,0,0
91,0.0,0.0,51.62,11436.202,9218.762,0,0,0,0
