x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
9432.9688,9977.4470,34.9495,-1.3940,18.0000,0,0,0,0,0
9433.1335,9976.4607,34.9375,-1.4154,18.0000,0,0,0,0,0
9433.2783,9975.4708,34.9252,-1.4346,18.0000,0,0,0,0,0
9433.4052,9974.4786,34.9129,-1.4518,18.0000,0,0,0,0,0
9433.5158,9973.4844,34.9004,-1.4675,18.0000,0,0,0,0,0
9433.6115,9972.4887,34.8879,-1.4819,18.0000,0,0,0,0,0
9433.6935,9971.4918,34.8754,-1.4951,18.0000,0,0,0,0,0
9433.7628,9970.4940,34.8628,-1.5074,18.0000,0,0,0,0,0
9433.8203,9969.4957,34.8504,-1.5188,18.0000,0,0,0,0,0
9433.8667,9968.4969,34.8380,-1.5295,18.0000,0,0,0,0,0
9433.9027,9967.4977,34.8258,-1.5397,18.0000,0,0,0,0,0
9433.9289,9966.4983,34.8136,-1.5493,18.0000,0,0,0,0,0
9433.9457,9965.4983,34.8017,-1.5585,18.0000,0,0,0,0,0
9433.9536,9964.4985,34.7901,-1.5673,18.0000,0,0,0,0,0
9433.9528,9963.4985,34.7787,-1.5758,18.0000,0,0,0,0,0
9433.9436,9962.4973,34.7677,-1.5841,18.0000,0,0,0,0,0
9433.9263,9961.5010,34.7572,-1.5923,18.0000,0,0,0,0,0
9433.9010,9960.5106,34.7473,-1.6005,18.0000,0,0,0,0,0
9433.8667,9959.4952,34.7379,-1.6091,18.0000,0,0,0,0,0
9433.8238,9958.4976,34.7295,-1.6186,18.0000,0,0,0,0,0
9433.7711,9957.4994,34.7219,-1.6286,18.0000,0,0,0,0,0
9433.7084,9956.5021,34.7152,-1.6387,18.0000,0,0,0,0,0
9433.6356,9955.5058,34.7094,-1.6485,18.0000,0,0,0,0,0
9433.5533,9954.5104,34.7045,-1.6575,18.0000,0,0,0,0,0
9433.4626,9953.5156,34.7002,-1.6651,18.0000,0,0,0,0,0
9433.3651,9952.5209,34.6966,-1.6711,18.0000,0,0,0,0,0
9433.2624,9951.5263,34.6935,-1.6754,18.0000,0,0,0,0,0
9433.1563,9950.5320,34.6906,-1.6779,18.0000,0,0,0,0,0
9433.0486,9949.5381,34.6879,-1.6791,18.0000,0,0,0,0,0
9432.9405,9948.5461,34.6852,-1.6790,18.0000,0,0,0,0,0
9432.8327,9947.5510,34.6825,-1.6782,18.0000,0,0,0,0,0
9432.7280,9946.5740,34.6797,-1.6765,18.0000,0,0,0,0,0
9432.6179,9945.5275,34.6766,-1.6746,18.0000,0,0,0,0,0
9432.5141,9944.5227,34.6734,-1.6726,18.0000,0,0,0,0,0
9432.4190,9943.5798,34.6702,-1.6706,18.0000,0,0,0,0,0
9432.3192,9942.5747,34.6666,-1.6690,18.0000,0,0,0,0,0
9432.2219,9941.5802,34.6630,-1.6676,18.0000,0,0,0,0,0
9432.1260,9940.5860,34.6592,-1.6665,18.0000,0,0,0,0,0
9432.0310,9939.5908,34.6554,-1.6654,18.0000,0,0,0,0,0
9431.9370,9938.5952,34.6514,-1.6645,18.0000,0,0,0,0,0
9431.8439,9937.5993,34.6474,-1.6637,18.0000,0,0,0,0,0
9431.7514,9936.6034,34.6433,-1.6630,18.0000,0,0,0,0,0
9431.6596,9935.6074,34.6392,-1.6624,18.0000,0,0,0,0,0
9431.5685,9934.6115,34.6350,-1.6618,18.0000,0,0,0,0,0
9431.4778,9933.6155,34.6308,-1.6613,18.0000,0,0,0,0,0
9431.3876,9932.6195,34.6265,-1.6609,18.0000,0,0,0,0,0
9431.2979,9931.6235,34.6222,-1.6605,18.0000,0,0,0,0,0
9431.2085,9930.6275,34.6178,-1.6601,18.0000,0,0,0,0,0
9431.1195,9929.6313,34.6134,-1.6598,18.0000,0,0,0,0,0
9431.0308,9928.6351,34.6090,-1.6595,18.0000,0,0,0,0,0
9430.9423,9927.6389,34.6046,-1.6592,18.0000,0,0,0,0,0
9430.8540,9926.6426,34.6001,-1.6590,18.0000,0,0,0,0,0
9430.7660,9925.6462,34.5957,-1.6588,18.0000,0,0,0,0,0
9430.6782,9924.6498,34.5912,-1.6586,18.0000,0,0,0,0,0
9430.5905,9923.6533,34.5867,-1.6585,18.0000,0,0,0,0,0
9430.5030,9922.6574,34.5821,-1.6584,18.0000,0,0,0,0,0
9430.4156,9921.6617,34.5776,-1.6583,18.0000,0,0,0,0,0
9430.3282,9920.6636,34.5731,-1.6582,18.0000,0,0,0,0,0
9430.2416,9919.6749,34.5686,-1.6581,18.0000,0,0,0,0,0
9430.1521,9918.6530,34.5639,-1.6581,18.0000,0,0,0,0,0
9430.0641,9917.6471,34.5593,-1.6581,18.0000,0,0,0,0,0
9430.0264,9917.2158,34.5573,-1.6581,18.0000,0,0,0,1,0
