x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
9356.4203,9987.0235,35.4501,0.8369,18.0000,0,0,0,0,0
9357.0937,9987.7626,35.4436,0.8268,18.0000,0,0,0,0,0
9357.7749,9988.4952,35.4372,0.8169,18.0000,0,0,0,0,0
9358.4630,9989.2209,35.4307,0.8072,18.0000,0,0,0,0,0
9359.1580,9989.9400,35.4243,0.7977,18.0000,0,0,0,0,0
9359.8598,9990.6525,35.4179,0.7884,18.0000,0,0,0,0,0
9360.5680,9991.3585,35.4113,0.7794,18.0000,0,0,0,0,0
9361.2826,9992.0582,35.4047,0.7705,18.0000,0,0,0,0,0
9362.0033,9992.7515,35.3980,0.7618,18.0000,0,0,0,0,0
9362.7299,9993.4386,35.3912,0.7532,18.0000,0,0,0,0,0
9363.4623,9994.1196,35.3842,0.7448,18.0000,0,0,0,1,0
9364.2003,9994.7944,35.3771,0.7366,18.0000,0,0,0,0,0
9364.9438,9995.4632,35.3697,0.7285,18.0000,0,0,0,0,0
9365.6927,9996.1260,35.3620,0.7206,18.0000,0,0,0,0,0
9366.4467,9996.7828,35.3541,0.7127,18.0000,0,0,0,0,0
9367.2059,9997.4337,35.3458,0.7050,18.0000,0,0,0,0,0
9367.9699,9998.0787,35.3372,0.6973,18.0000,0,0,0,0,0
9368.7391,9998.7182,35.3281,0.6898,18.0000,0,0,0,0,0
9369.5116,9999.3507,35.3186,0.6823,18.0000,0,0,0,0,0
9370.2931,9999.9809,35.3085,0.6750,18.0000,0,0,0,0,0
9371.0695,10000.5977,35.2980,0.6676,18.0000,0,0,0,0,0
9371.8559,10001.2129,35.2868,0.6599,18.0000,0,0,0,0,0
9372.6560,10001.8288,35.2749,0.6515,18.0000,0,0,0,0,0
9373.4524,10002.4304,35.2625,0.6421,18.0000,0,0,0,0,0
9374.2568,10003.0260,35.2496,0.6319,18.0000,0,0,0,0,0
9375.0667,10003.6120,35.2363,0.6204,18.0000,0,0,0,0,0
9375.8837,10004.1884,35.2225,0.6078,18.0000,0,0,0,0,0
9376.7082,10004.7538,35.2084,0.5938,18.0000,0,0,0,0,0
9377.5409,10005.3071,35.1941,0.5782,18.0000,0,0,0,0,0
9378.3827,10005.8467,35.1797,0.5610,18.0000,0,0,0,0,0
9379.2342,10006.3710,35.1652,0.5419,18.0000,0,0,0,0,0
9380.0961,10006.8781,35.1508,0.5206,18.0000,0,0,0,0,0
9380.9691,10007.3658,35.1366,0.4969,18.0000,0,0,0,0,0
9381.8538,10007.8314,35.1228,0.4705,18.0000,0,0,0,0,0
9382.7517,10008.2725,35.1096,0.4411,18.0000,0,0,0,0,0
9383.6599,10008.6841,35.0972,0.4085,18.0000,0,0,0,0,0
9384.5753,10009.0619,35.0859,0.3722,18.0000,0,0,0,0,0
9385.5195,10009.4101,35.0757,0.3349,18.0000,0,0,0,0,0
9386.4767,10009.7235,35.0667,0.2978,18.0000,0,0,0,0,0
9387.4355,10009.9982,35.0591,0.2617,18.0000,0,0,0,0,0
9388.4062,10010.2403,35.0526,0.2279,18.0000,0,0,0,0,0
9389.3834,10010.4501,35.0473,0.1965,18.0000,0,0,0,0,0
9390.3667,10010.6306,35.0431,0.1682,18.0000,0,0,0,0,0
9391.3546,10010.7849,35.0398,0.1436,18.0000,0,0,0,0,0
9392.3449,10010.9167,35.0372,0.1231,18.0000,0,0,0,0,0
9393.3406,10011.0306,35.0354,0.1072,18.0000,0,0,0,0,0
9394.3272,10011.1300,35.0340,0.0958,18.0000,0,0,0,0,0
9395.3501,10011.2236,35.0328,0.0899,18.0000,0,0,0,0,0
9396.0713,10011.2871,35.0321,0.0878,18.0000,0,0,0,1,0
