wp_id,x,y,z,yaw,velocity,change_flag
154,10843.1977,11278.5339,59.7080,-2.7037,44.1540,0
155,10842.0928,11278.0112,59.7093,-2.7035,43.8554,0
156,10840.9949,11277.4919,59.7065,-2.7034,43.6091,0
157,10839.9033,11276.9759,59.6915,-2.7032,43.3430,0
158,10838.8192,11276.4633,59.6698,-2.7028,43.0130,0
159,10837.7423,11275.9537,59.6483,-2.7028,42.7167,0
160,10836.6738,11275.4470,59.6369,-2.7027,42.3971,0
161,10835.6128,11274.9442,59.6360,-2.7024,42.1060,0
162,10834.5595,11274.4445,59.6404,-2.7024,41.8255,0
163,10833.5147,11273.9475,59.6400,-2.7025,41.4922,0
164,10832.4785,11273.4554,59.6179,-2.7025,41.0943,0
165,10831.4516,11272.9683,59.5834,-2.7024,40.6934,0
166,10830.4346,11272.4862,59.5636,-2.7021,40.2840,0
167,10829.4288,11272.0094,59.5700,-2.7021,39.8441,0
168,10828.4339,11271.5376,59.5831,-2.7024,39.4319,0
169,10827.4497,11271.0719,59.5788,-2.7025,38.9625,0
170,10826.4774,11270.6117,59.5594,-2.7024,38.4673,0
171,10825.5171,11270.1569,59.5360,-2.7024,37.9987,0
172,10824.5688,11269.7086,59.5202,-2.7024,37.4914,0
173,10823.6338,11269.2656,59.5116,-2.7028,36.9728,0
174,10822.7120,11268.8288,59.4997,-2.7030,36.4213,0
175,10821.8032,11268.3985,59.4806,-2.7032,35.9384,0
176,10820.7306,11267.8908,59.4660,-2.7035,35.2191,0
177,10819.6787,11267.3932,59.4653,-2.7040,34.5547,0
178,10818.6477,11266.9062,59.4572,-2.7043,33.8397,0
179,10817.6381,11266.4309,59.4451,-2.7042,33.1141,0
180,10816.6513,11265.9645,59.4389,-2.7047,32.3984,0
181,10815.6859,11265.5099,59.4317,-2.7049,31.6539,0
182,10814.7424,11265.0659,59.4221,-2.7055,30.9130,0
183,10813.8220,11264.6334,59.4080,-2.7055,30.1221,0
184,10812.7776,11264.1439,59.3869,-2.7053,29.1999,0
185,10811.7675,11263.6686,59.3684,-2.7058,28.2329,0
186,10810.7913,11263.2094,59.3652,-2.7061,27.2563,0
187,10809.8491,11262.7664,59.3621,-2.7063,26.2896,0
188,10808.9401,11262.3394,59.3499,-2.7066,25.3609,0
189,10807.9432,11261.8706,59.3389,-2.7069,24.2395,0
190,10806.9895,11261.4228,59.3320,-2.7070,23.1700,0
191,10806.0788,11260.9959,59.3119,-2.7071,22.1233,0
192,10805.1020,11260.5380,59.2953,-2.7075,21.0544,0
193,10804.1726,11260.1027,59.2893,-2.7077,19.9977,0
194,10803.1942,11259.6427,59.2936,-2.7077,18.9991,0
195,10802.2597,11259.2067,59.2760,-2.7063,18.2115,0
196,10801.2811,11258.7443,59.2613,-2.7017,17.3334,0
197,10800.3474,11258.2962,59.2457,-2.6908,16.6219,0
198,10799.3773,11257.8165,59.2207,-2.6674,15.8952,0
199,10798.4642,11257.3287,59.2292,-2.6298,15.2372,0
200,10797.5369,11256.7789,59.2021,-2.5722,14.6467,0
201,10796.6810,11256.1969,59.1977,-2.5007,14.0452,0
202,10795.8520,11255.5280,59.1887,-2.4111,13.3871,0
203,10795.1244,11254.8199,59.1769,-2.3109,12.7747,0
204,10794.4620,11254.0208,59.1596,-2.1940,12.2154,0
205,10793.9219,11253.1707,59.1421,-2.0661,12.0170,0
206,10793.4769,11252.2098,59.1288,-1.9265,11.8299,0
207,10793.1825,11251.2091,59.1037,-1.7875,11.6819,0
208,10793.0222,11250.1884,59.0850,-1.6525,11.5311,0
209,10793.0058,11249.1662,59.0721,-1.5295,11.4530,0
210,10793.1060,11248.1505,59.0597,-1.4272,11.4663,0
211,10793.3005,11247.1477,59.0472,-1.3535,11.4648,0
212,10793.5555,11246.1585,59.0353,-1.3016,11.4167,0
213,10793.8512,11245.1847,59.0174,-1.2637,11.4200,0
214,10794.1907,11244.2137,59.0003,-1.2300,11.6846,0
215,10794.5643,11243.2232,58.9881,-1.2003,12.0213,0
216,10794.9519,11242.2792,58.9840,-1.1790,12.3930,0
217,10795.3683,11241.3096,58.9561,-1.1620,12.8707,0
218,10795.7857,11240.3788,58.9386,-1.1486,13.2839,0
219,10796.2277,11239.4202,58.9105,-1.1398,13.7659,0
220,10796.6563,11238.5050,58.8837,-1.1354,14.1659,0
221,10797.1041,11237.5643,58.8531,-1.1349,14.6166,0
222,10797.5640,11236.5918,58.8122,-1.1355,15.1038,0
223,10797.9947,11235.6699,58.7938,-1.1364,15.4091,0
224,10798.4407,11234.7291,58.7471,-1.1378,15.7546,0
225,10798.8893,11233.7630,58.7147,-1.1368,16.1236,0
226,10799.3483,11232.7832,58.6996,-1.1366,16.3006,0
227,10799.7728,11231.8743,58.6627,-1.1358,16.4957,0
228,10800.2037,11230.9568,58.6274,-1.1353,16.6260,0
229,10800.6359,11230.0353,58.6285,-1.1344,16.6619,0
230,10801.0695,11229.1113,58.6230,-1.1340,16.7114,0
231,10801.5055,11228.1857,58.6007,-1.1336,16.7456,0
232,10801.9409,11227.2575,58.5990,-1.1328,16.7991,0
233,10802.3775,11226.3301,58.5953,-1.1324,16.7829,0
234,10802.8153,11225.4008,58.5864,-1.1321,16.8364,0
235,10803.2553,11224.4695,58.5789,-1.1314,16.8236,0
236,10803.6936,11223.5380,58.5863,-1.1304,16.8732,0
237,10804.1339,11222.6090,58.5647,-1.1303,16.8207,0
238,10804.5728,11221.6836,58.5420,-1.1297,16.7279,0
239,10805.0084,11220.7623,58.5347,-1.1296,16.6331,0
240,10805.4436,11219.8509,58.5197,-1.1296,16.5082,0
241,10805.8735,11218.9448,58.5101,-1.1297,16.3955,0
242,10806.3403,11217.9631,58.5025,-1.1299,16.3011,0
243,10806.8018,11216.9876,58.4960,-1.1296,16.1602,0
244,10807.2594,11216.0196,58.4844,-1.1300,16.0551,0
245,10807.7148,11215.0602,58.4669,-1.1303,15.9274,0
246,10808.1644,11214.1065,58.4542,-1.1302,15.7872,0
247,10808.6114,11213.1614,58.4468,-1.1299,15.6641,0
248,10809.0569,11212.2252,58.4423,-1.1298,15.5587,0
249,10809.4976,11211.2956,58.4356,-1.1300,15.4432,0
250,10809.9400,11210.3749,58.4263,-1.1304,15.3183,0
251,10810.3729,11209.4573,58.4102,-1.1301,15.2120,0
252,10810.8068,11208.5473,58.3986,-1.1304,15.1401,0
253,10811.2386,11207.6428,58.3908,-1.1277,15.0331,0
254,10811.7021,11206.6745,58.3833,-1.1177,14.7593,0
255,10812.1735,11205.7311,58.3675,-1.0970,14.5240,0
256,10812.6577,11204.8157,58.3538,-1.0624,14.2479,0
257,10813.1688,11203.9418,58.3522,-1.0174,13.8841,0
258,10813.7489,11203.0517,58.3388,-0.9580,13.5198,0
259,10814.3653,11202.2268,58.3279,-0.8851,13.0561,0
260,10815.0657,11201.4342,58.3243,-0.7854,12.4897,0
261,10815.8187,11200.7544,58.3158,-0.6695,12.0329,0
262,10816.6749,11200.1475,58.3197,-0.5373,11.6530,0
263,10817.5752,11199.6788,58.3127,-0.4030,11.2962,0
264,10818.5653,11199.3323,58.3180,-0.2631,11.0682,0
265,10819.5868,11199.1310,58.3180,-0.1217,11.0634,0
266,10820.6283,11199.0715,58.3228,0.0141,11.1214,0
267,10821.6786,11199.1539,58.3328,0.1317,11.2518,0
268,10822.6700,11199.3362,58.3464,0.2232,11.4732,0
269,10823.6686,11199.6088,58.3555,0.2962,11.8306,0
270,10824.6163,11199.9376,58.3631,0.3491,12.2262,0
271,10825.5753,11200.3180,58.3679,0.3845,12.5295,0
272,10826.5471,11200.7382,58.3790,0.4061,12.8947,0
273,10827.4762,11201.1574,58.3875,0.4186,13.2764,0
274,10828.4320,11201.5976,58.4149,0.4271,13.7952,0
275,10829.3526,11202.0321,58.4286,0.4328,14.3782,0
276,10830.3139,11202.4891,58.4310,0.4369,15.0561,0
277,10831.2422,11202.9311,58.4394,0.4397,15.7690,0
278,10832.2168,11203.3969,58.4387,0.4408,16.6569,0
279,10833.1635,11203.8517,58.4470,0.4410,17.6203,0
280,10834.0657,11204.2857,58.4686,0.4415,18.3807,0
281,10835.0075,11204.7350,58.4814,0.4422,19.1298,0
282,10835.9877,11205.2042,58.4873,0.4426,19.9154,0
283,10836.9040,11205.6460,58.5005,0.4425,20.7101,0
284,10837.8566,11206.1031,58.5157,0.4428,21.4435,0
285,10838.8458,11206.5768,58.5254,0.4424,22.3007,0
286,10839.7547,11207.0137,58.5305,0.4422,23.0089,0
287,10840.6924,11207.4627,58.5387,0.4425,23.7058,0
288,10841.6581,11207.9244,58.5545,0.4426,24.4037,0
289,10842.6523,11208.4013,58.5735,0.4422,25.1773,0
290,10843.6764,11208.8927,58.5854,0.4420,25.9056,0
291,10844.5978,11209.3335,58.5899,0.4420,26.5981,0
292,10845.5426,11209.7858,58.5891,0.4417,27.2330,0
293,10846.5097,11210.2487,58.5941,0.4415,27.8551,0
294,10847.4999,11210.7206,58.6102,0.4414,28.4902,0
295,10848.5107,11211.2045,58.6286,0.4411,29.1153,0
296,10849.5448,11211.6978,58.6349,0.4411,29.7774,0
297,10850.4479,11212.1294,58.6382,0.4409,30.2872,0
298,10851.3669,11212.5670,58.6494,0.4407,30.7785,0
299,10852.3011,11213.0116,58.6617,0.4405,31.2641,0
300,10853.2502,11213.4640,58.6702,0.4403,31.8215,0
301,10854.2144,11213.9223,58.6809,0.4405,32.2820,0
302,10855.1925,11214.3883,58.7005,0.4403,32.7457,0
303,10856.1853,11214.8607,58.7210,0.4400,33.2101,0
304,10857.1927,11215.3402,58.7328,0.4397,33.7654,0
305,10858.2144,11215.8258,58.7365,0.4395,34.1697,0
306,10859.2508,11216.3178,58.7471,0.4395,34.6176,0
307,10860.3007,11216.8167,58.7737,0.4392,35.1088,0
308,10861.3646,11217.3225,58.7998,0.4391,35.5803,0
309,10862.4433,11217.8356,58.8111,0.4390,36.0982,0
310,10863.3535,11218.2691,58.8116,0.4388,36.5007,0
311,10864.2736,11218.7062,58.8141,0.4386,36.8715,0
312,10865.2033,11219.1480,58.8221,0.4384,37.2614,0
313,10866.1429,11219.5942,58.8307,0.4382,37.6117,0
314,10867.0923,11220.0432,58.8451,0.4382,38.0000,0
315,10868.0509,11220.4958,58.8637,0.4382,38.3694,0
316,10869.0183,11220.9532,58.8799,0.4383,38.7142,0
317,10869.9945,11221.4157,58.8918,0.4382,39.0587,0
318,10870.9792,11221.8822,58.9063,0.4381,39.4257,0
319,10871.9723,11222.3537,58.9255,0.4376,39.7887,0
320,10872.9755,11222.8282,58.9465,0.4375,40.1682,0
321,10873.9886,11223.3066,58.9595,0.4380,40.5512,0
322,10875.0114,11223.7893,58.9620,0.4383,40.9374,0
323,10876.0432,11224.2769,58.9635,0.4383,41.2945,0
324,10877.0836,11224.7692,58.9714,0.4382,41.6467,0
325,10878.1328,11225.2657,58.9894,0.4386,41.9828,0
326,10879.1903,11225.7670,59.0105,0.4386,42.3130,0
327,10880.2570,11226.2719,59.0256,0.4389,42.6724,0
328,10881.3314,11226.7818,59.0328,0.4392,43.0204,0
329,10882.4153,11227.2941,59.0439,0.4401,43.3611,0
330,10883.5051,11227.8135,59.0679,0.4401,43.6675,0
331,10884.6032,11228.3379,59.0951,0.4399,44.0315,0
332,10885.7106,11228.8666,59.1125,0.4400,44.3996,0
333,10886.8267,11229.3990,59.1243,0.4403,44.7133,0
334,10887.9524,11229.9341,59.1303,0.4412,45.1001,0
335,10888.8591,11230.3653,59.1359,0.4417,45.3271,0
336,10889.7709,11230.7998,59.1468,0.4422,45.6150,0
337,10890.6870,11231.2384,59.1663,0.4422,45.8885,0
338,10891.6088,11231.6798,59.1870,0.4424,46.1663,0
339,10892.5353,11232.1245,59.2092,0.4426,46.4169,0
340,10893.4675,11232.5725,59.2278,0.4425,46.7338,0
341,10894.4065,11233.0224,59.2366,0.4426,47.0512,0
342,10895.3517,11233.4747,59.2359,0.4427,47.3346,0
343,10896.3035,11233.9284,59.2312,0.4431,47.6330,0
344,10897.2605,11234.3841,59.2276,0.4434,47.8591,0
345,10898.2227,11234.8433,59.2261,0.4432,48.1685,0
346,10899.1901,11235.3039,59.2320,0.4429,48.3735,0
347,10900.1619,11235.7670,59.2508,0.4425,48.5948,0
348,10901.1389,11236.2324,59.2765,0.4424,48.9041,0
349,10902.1208,11236.7010,59.2988,0.4422,49.1494,0
350,10903.1076,11237.1731,59.3152,0.4419,49.4399,0
351,10904.0988,11237.6483,59.3235,0.4415,49.6582,0
352,10905.0955,11238.1262,59.3203,0.4409,49.9372,0
353,10906.0978,11238.6058,59.3152,0.4407,50.1564,0
354,10907.1057,11239.0857,59.3223,0.4409,50.4027,0
355,10908.1186,11239.5669,59.3366,0.4411,50.5942,0
356,10909.1372,11240.0504,59.3503,0.4411,50.9138,0
357,10910.1600,11240.5360,59.3570,0.4410,51.0637,0
358,10911.1869,11241.0239,59.3605,0.4405,51.3680,0
359,10912.2180,11241.5148,59.3581,0.4399,51.5740,0
360,10913.2529,11242.0059,59.3660,0.4397,51.6825,0
361,10914.2919,11242.4991,59.3788,0.4395,51.9153,0
362,10915.3353,11242.9943,59.3888,0.4395,52.1316,0
363,10916.3821,11243.4911,59.3981,0.4394,52.2795,0
364,10917.4325,11243.9910,59.4080,0.4390,52.4888,0
365,10918.4870,11244.4921,59.4198,0.4390,52.6625,0
366,10919.5459,11244.9941,59.4314,0.4391,52.9031,0
367,10920.6094,11245.4970,59.4373,0.4395,53.0959,0
368,10921.6764,11246.0025,59.4421,0.4398,53.2345,0
369,10922.7464,11246.5107,59.4507,0.4397,53.4481,0
370,10923.8199,11247.0224,59.4609,0.4391,53.6745,0
371,10924.8968,11247.5353,59.4755,0.4388,53.8367,0
372,10925.9778,11248.0492,59.4868,0.4393,54.0310,0
373,10927.0627,11248.5644,59.4867,0.4398,54.2215,0
374,10928.1509,11249.0809,59.4888,0.4397,54.3700,0
375,10929.2417,11249.5985,59.4982,0.4396,54.3983,0
