wp_id,x,y,z,yaw,velocity,change_flag
433,9494.9436,12966.0596,49.9634,-2.8548,51.8519,0
434,9493.8398,12965.7290,49.9553,-2.8548,51.8392,0
435,9492.7361,12965.3985,49.9476,-2.8546,51.8359,0
436,9491.6323,12965.0677,49.9399,-2.8544,51.8302,0
437,9490.5287,12964.7367,49.9326,-2.8541,51.8123,0
438,9489.4256,12964.4051,49.9268,-2.8539,51.8126,0
439,9488.3227,12964.0734,49.9221,-2.8537,51.7976,0
440,9487.2202,12963.7414,49.9176,-2.8534,51.7974,0
441,9486.1178,12963.4094,49.9122,-2.8531,51.7791,0
442,9485.0156,12963.0772,49.9057,-2.8528,51.7824,0
443,9483.9138,12962.7446,49.8977,-2.8524,51.7677,0
444,9482.8122,12962.4117,49.8893,-2.8522,51.7668,0
445,9481.7109,12962.0786,49.8817,-2.8520,51.7537,0
446,9480.6098,12961.7451,49.8754,-2.8519,51.7535,0
447,9479.5089,12961.4115,49.8697,-2.8517,51.7444,0
448,9478.4083,12961.0779,49.8631,-2.8515,51.7339,0
449,9477.3081,12960.7441,49.8561,-2.8512,51.7315,0
450,9476.2081,12960.4100,49.8493,-2.8510,51.7176,0
451,9475.1086,12960.0755,49.8431,-2.8508,51.7059,0
452,9474.0095,12959.7407,49.8376,-2.8506,51.6901,0
453,9472.9107,12959.4057,49.8336,-2.8504,51.6791,0
454,9471.8123,12959.0705,49.8303,-2.8503,51.6704,0
455,9470.7140,12958.7354,49.8266,-2.8503,51.6598,0
456,9469.6161,12958.4003,49.8213,-2.8502,51.6453,0
457,9468.5182,12958.0653,49.8148,-2.8501,51.6463,0
458,9467.4206,12957.7302,49.8081,-2.8500,51.6320,0
459,9466.3230,12957.3953,49.8020,-2.8500,51.6301,0
460,9465.2257,12957.0602,49.7951,-2.8499,51.6264,0
461,9464.1289,12956.7256,49.7867,-2.8497,51.6170,0
462,9463.0324,12956.3910,49.7777,-2.8496,51.6044,0
463,9461.9362,12956.0565,49.7685,-2.8495,51.5837,0
464,9460.8405,12955.7218,49.7600,-2.8494,51.5541,0
465,9459.7453,12955.3872,49.7522,-2.8492,51.5323,0
466,9458.6509,12955.0525,49.7448,-2.8491,51.4986,0
467,9457.5571,12954.7178,49.7374,-2.8491,51.4729,0
468,9456.4640,12954.3835,49.7298,-2.8490,51.4399,0
469,9455.3715,12954.0492,49.7229,-2.8489,51.4125,0
470,9454.2796,12953.7153,49.7165,-2.8488,51.3818,0
471,9453.1884,12953.3815,49.7106,-2.8489,51.3501,0
472,9452.0977,12953.0481,49.7049,-2.8488,51.3229,0
473,9451.0076,12952.7146,49.6998,-2.8488,51.2973,0
474,9449.9179,12952.3816,49.6948,-2.8488,51.2663,0
475,9448.8289,12952.0485,49.6890,-2.8487,51.2384,0
476,9447.7404,12951.7158,49.6836,-2.8487,51.2075,0
477,9446.6527,12951.3830,49.6784,-2.8488,51.1857,0
478,9445.5655,12951.0506,49.6742,-2.8487,51.1456,0
479,9444.4790,12950.7182,49.6712,-2.8488,51.1246,0
480,9443.3931,12950.3859,49.6689,-2.8489,51.0948,0
481,9442.3078,12950.0535,49.6666,-2.8493,51.0778,0
482,9441.2229,12949.7215,49.6644,-2.8497,51.0542,0
483,9440.1383,12949.3901,49.6617,-2.8502,51.0324,0
484,9439.0539,12949.0595,49.6581,-2.8506,51.0105,0
485,9437.9698,12948.7295,49.6536,-2.8511,50.9892,0
486,9436.8860,12948.4005,49.6488,-2.8514,50.9720,0
487,9435.8026,12948.0718,49.6436,-2.8518,50.9599,0
488,9434.7195,12947.7438,49.6398,-2.8522,50.9306,0
489,9433.6368,12947.4161,49.6380,-2.8526,50.9068,0
490,9432.5543,12947.0893,49.6366,-2.8529,50.8861,0
491,9431.4722,12946.7629,49.6348,-2.8533,50.8614,0
492,9430.3904,12946.4372,49.6321,-2.8535,50.8397,0
493,9429.3090,12946.1119,49.6293,-2.8537,50.8185,0
494,9428.2280,12945.7870,49.6273,-2.8539,50.7992,0
495,9427.1475,12945.4624,49.6259,-2.8540,50.7700,0
496,9426.0673,12945.1381,49.6244,-2.8541,50.7501,0
497,9424.9876,12944.8142,49.6226,-2.8541,50.7290,0
498,9423.9085,12944.4902,49.6201,-2.8541,50.7067,0
499,9422.8301,12944.1663,49.6172,-2.8541,50.6815,0
500,9421.7520,12943.8425,49.6148,-2.8541,50.6572,0
501,9420.6745,12943.5190,49.6130,-2.8541,50.6442,0
502,9419.5974,12943.1957,49.6109,-2.8541,50.6075,0
503,9418.5208,12942.8725,49.6082,-2.8539,50.5945,0
504,9417.4447,12942.5495,49.6056,-2.8539,50.5712,0
505,9416.3691,12942.2266,49.6029,-2.8537,50.5446,0
506,9415.2941,12941.9035,49.6005,-2.8536,50.5229,0
507,9414.2195,12941.5805,49.5981,-2.8534,50.4981,0
508,9413.1455,12941.2572,49.5957,-2.8533,50.4787,0
509,9412.0720,12940.9339,49.5931,-2.8531,50.4561,0
510,9410.9991,12940.6105,49.5901,-2.8531,50.4330,0
511,9409.9266,12940.2874,49.5875,-2.8529,50.4089,0
512,9408.8546,12939.9642,49.5854,-2.8528,50.3853,0
513,9407.7829,12939.6411,49.5838,-2.8526,50.3754,0
514,9406.7119,12939.3180,49.5819,-2.8525,50.3450,0
515,9405.6413,12938.9949,49.5792,-2.8523,50.3290,0
516,9404.5712,12938.6716,49.5761,-2.8523,50.3046,0
517,9403.5016,12938.3485,49.5738,-2.8521,50.2812,0
518,9402.4326,12938.0254,49.5728,-2.8521,50.2609,0
519,9401.3640,12937.7027,49.5731,-2.8519,50.2336,0
520,9400.2959,12937.3800,49.5733,-2.8518,50.2061,0
521,9399.2282,12937.0574,49.5729,-2.8515,50.1979,0
522,9398.1610,12936.7346,49.5712,-2.8514,50.1713,0
523,9397.0944,12936.4118,49.5676,-2.8513,50.1639,0
524,9396.0284,12936.0888,49.5624,-2.8512,50.1494,0
525,9394.9627,12935.7656,49.5566,-2.8511,50.1409,0
526,9393.8972,12935.4424,49.5512,-2.8511,50.1291,0
527,9392.8321,12935.1191,49.5463,-2.8511,50.1180,0
528,9391.7671,12934.7960,49.5426,-2.8511,50.1038,0
529,9390.7024,12934.4732,49.5398,-2.8512,50.0883,0
530,9389.6380,12934.1508,49.5374,-2.8513,50.0686,0
531,9388.5739,12933.8286,49.5361,-2.8516,50.0497,0
532,9387.5101,12933.5068,49.5355,-2.8521,50.0309,0
533,9386.4467,12933.1854,49.5349,-2.8526,50.0120,0
534,9385.3834,12932.8648,49.5341,-2.8531,49.9902,0
535,9384.3204,12932.5447,49.5329,-2.8536,49.9745,0
536,9383.2577,12932.2254,49.5315,-2.8540,49.9652,0
537,9382.1953,12931.9065,49.5298,-2.8543,49.9395,0
538,9381.1329,12931.5882,49.5272,-2.8545,49.9316,0
539,9380.0708,12931.2701,49.5239,-2.8547,49.9191,0
540,9379.0089,12930.9522,49.5200,-2.8547,49.9093,0
541,9377.9473,12930.6344,49.5157,-2.8549,49.8949,0
542,9376.8858,12930.3167,49.5117,-2.8549,49.8890,0
543,9375.8246,12929.9990,49.5075,-2.8550,49.8722,0
544,9374.7634,12929.6816,49.5021,-2.8550,49.8710,0
545,9373.7021,12929.3643,49.4951,-2.8551,49.8699,0
546,9372.6410,12929.0464,49.4869,-2.8552,49.8684,0
547,9371.5801,12928.7285,49.4783,-2.8554,49.8674,0
548,9370.5194,12928.4111,49.4705,-2.8555,49.8483,0
549,9369.4586,12928.0944,49.4636,-2.8554,49.8441,0
550,9368.3981,12927.7778,49.4571,-2.8554,49.8305,0
551,9367.3377,12927.4613,49.4514,-2.8555,49.8236,0
552,9366.2775,12927.1448,49.4469,-2.8556,49.8132,0
553,9365.2176,12926.8284,49.4440,-2.8556,49.7953,0
554,9364.1579,12926.5119,49.4419,-2.8555,49.7877,0
555,9363.0985,12926.1956,49.4399,-2.8554,49.7708,0
556,9362.0394,12925.8792,49.4378,-2.8552,49.7725,0
557,9360.9804,12925.5628,49.4358,-2.8550,49.7615,0
558,9359.9218,12925.2461,49.4332,-2.8548,49.7459,0
559,9358.8634,12924.9293,49.4303,-2.8547,49.7337,0
560,9357.8055,12924.6121,49.4271,-2.8546,49.7323,0
561,9356.7479,12924.2946,49.4241,-2.8545,49.7188,0
562,9355.6905,12923.9770,49.4215,-2.8544,49.7119,0
563,9354.6333,12923.6594,49.4187,-2.8543,49.7065,0
564,9353.5763,12923.3417,49.4156,-2.8542,49.6871,0
565,9352.5195,12923.0241,49.4130,-2.8541,49.6854,0
566,9351.4629,12922.7063,49.4103,-2.8540,49.6752,0
567,9350.4064,12922.3886,49.4076,-2.8539,49.6685,0
568,9349.3501,12922.0708,49.4047,-2.8539,49.6643,0
569,9348.2941,12921.7532,49.4027,-2.8538,49.6520,0
570,9347.2382,12921.4357,49.4009,-2.8537,49.6389,0
571,9346.1824,12921.1181,49.3987,-2.8537,49.6372,0
572,9345.1268,12920.8005,49.3963,-2.8538,49.6293,0
573,9344.0714,12920.4823,49.3935,-2.8542,49.6208,0
574,9343.0160,12920.1646,49.3910,-2.8544,49.6091,0
575,9341.9605,12919.8475,49.3882,-2.8547,49.6078,0
576,9340.9050,12919.5311,49.3854,-2.8548,49.6009,0
577,9339.8497,12919.2147,49.3825,-2.8551,49.5959,0
578,9338.7943,12918.8986,49.3797,-2.8553,49.5925,0
579,9337.7390,12918.5823,49.3761,-2.8557,49.5950,0
580,9336.6837,12918.2665,49.3714,-2.8559,49.5841,0
581,9335.6283,12917.9510,49.3662,-2.8562,49.5855,0
582,9334.5728,12917.6359,49.3620,-2.8563,49.5888,0
583,9333.5173,12917.3213,49.3586,-2.8563,49.5761,0
584,9332.4617,12917.0067,49.3555,-2.8562,49.5810,0
585,9331.4061,12916.6921,49.3517,-2.8562,49.5790,0
586,9330.3506,12916.3773,49.3468,-2.8561,49.5812,0
587,9329.2952,12916.0622,49.3407,-2.8560,49.5842,0
588,9328.2398,12915.7469,49.3341,-2.8560,49.5845,0
589,9327.1844,12915.4315,49.3278,-2.8559,49.5838,0
590,9326.1290,12915.1157,49.3218,-2.8559,49.5844,0
591,9325.0736,12914.8000,49.3164,-2.8558,49.5825,0
592,9324.0184,12914.4841,49.3113,-2.8558,49.5907,0
593,9322.9631,12914.1684,49.3060,-2.8557,49.5826,0
594,9321.9078,12913.8525,49.3011,-2.8556,49.5861,0
595,9320.8527,12913.5369,49.2971,-2.8555,49.5802,0
596,9319.7978,12913.2211,49.2940,-2.8553,49.5593,0
597,9318.7432,12912.9054,49.2912,-2.8552,49.5497,0
598,9317.6887,12912.5896,49.2881,-2.8551,49.5347,0
599,9316.6343,12912.2738,49.2845,-2.8549,49.5233,0
600,9315.5803,12911.9579,49.2808,-2.8548,49.5094,0
601,9314.5265,12911.6419,49.2766,-2.8547,49.5052,0
602,9313.4732,12911.3258,49.2725,-2.8547,49.4838,0
603,9312.4201,12911.0099,49.2689,-2.8546,49.4721,0
604,9311.3673,12910.6940,49.2658,-2.8546,49.4490,0
605,9310.3149,12910.3781,49.2627,-2.8546,49.4386,0
606,9309.2626,12910.0625,49.2599,-2.8545,49.4351,0
607,9308.2107,12909.7468,49.2575,-2.8544,49.4146,0
608,9307.1591,12909.4311,49.2548,-2.8543,49.3989,0
609,9306.1078,12909.1153,49.2513,-2.8543,49.3847,0
610,9305.0568,12908.7996,49.2478,-2.8542,49.3786,0
611,9304.0062,12908.4839,49.2449,-2.8542,49.3694,0
612,9302.9559,12908.1682,49.2425,-2.8541,49.3505,0
613,9301.9059,12907.8525,49.2399,-2.8540,49.3448,0
614,9300.8562,12907.5368,49.2368,-2.8539,49.3300,0
615,9299.8069,12907.2208,49.2339,-2.8539,49.3114,0
616,9298.7579,12906.9050,49.2313,-2.8538,49.3085,0
617,9297.7092,12906.5892,49.2291,-2.8538,49.2771,0
618,9296.6608,12906.2734,49.2272,-2.8537,49.2738,0
619,9295.6126,12905.9577,49.2249,-2.8536,49.2603,0
620,9294.5647,12905.6420,49.2224,-2.8535,49.2561,0
621,9293.5171,12905.3262,49.2198,-2.8535,49.2335,0
622,9292.4697,12905.0105,49.2168,-2.8534,49.2192,0
623,9291.4226,12904.6949,49.2136,-2.8534,49.2158,0
624,9290.3758,12904.3793,49.2106,-2.8534,49.2043,0
625,9289.3292,12904.0638,49.2074,-2.8534,49.1993,0
626,9288.2828,12903.7483,49.2033,-2.8535,49.1945,0
627,9287.2365,12903.4330,49.1984,-2.8534,49.1798,0
628,9286.1903,12903.1176,49.1932,-2.8535,49.1880,0
629,9285.1441,12902.8022,49.1876,-2.8535,49.1789,0
630,9284.0981,12902.4868,49.1819,-2.8535,49.1715,0
631,9283.0521,12902.1716,49.1759,-2.8536,49.1729,0
632,9282.0061,12901.8565,49.1698,-2.8536,49.1665,0
633,9280.9601,12901.5415,49.1638,-2.8536,49.1670,0
634,9279.9143,12901.2265,49.1576,-2.8537,49.1609,0
635,9278.8686,12900.9115,49.1512,-2.8537,49.1565,0
636,9277.8231,12900.5968,49.1457,-2.8538,49.1511,0
637,9276.7778,12900.2822,49.1415,-2.8539,49.1420,0
638,9275.7327,12899.9677,49.1379,-2.8539,49.1258,0
639,9274.6877,12899.6533,49.1345,-2.8540,49.1148,0
640,9273.6428,12899.3391,49.1309,-2.8539,49.1115,0
641,9272.5981,12899.0247,49.1272,-2.8540,49.1012,0
642,9271.5537,12898.7106,49.1235,-2.8540,49.0804,0
643,9270.5094,12898.3963,49.1191,-2.8540,49.0877,0
644,9269.4654,12898.0821,49.1152,-2.8540,49.0653,0
645,9268.4217,12897.7678,49.1122,-2.8540,49.0618,0
646,9267.3782,12897.4538,49.1094,-2.8540,49.0460,0
647,9266.3350,12897.1398,49.1075,-2.8541,49.0329,0
648,9265.2915,12896.8264,49.1059,-2.8540,49.0217,0
649,9264.2480,12896.5133,49.1038,-2.8540,49.0075,0
650,9263.2047,12896.2001,49.1007,-2.8539,49.0003,0
651,9262.1618,12895.8867,49.0973,-2.8539,48.9853,0
652,9261.1192,12895.5733,49.0938,-2.8538,48.9800,0
653,9260.0768,12895.2599,49.0905,-2.8538,48.9696,0
654,9259.0346,12894.9467,49.0878,-2.8538,48.9531,0
655,9257.9926,12894.6337,49.0851,-2.8537,48.9435,0
656,9256.9508,12894.3207,49.0817,-2.8537,48.9350,0
657,9255.9093,12894.0078,49.0782,-2.8535,48.9185,0
658,9254.8680,12893.6947,49.0749,-2.8535,48.9129,0
659,9253.8270,12893.3817,49.0717,-2.8534,48.9021,0
660,9252.7862,12893.0688,49.0689,-2.8535,48.8942,0
661,9251.7457,12892.7555,49.0660,-2.8534,48.8842,0
662,9250.7053,12892.4426,49.0628,-2.8534,48.8794,0
663,9249.6652,12892.1297,49.0595,-2.8533,48.8662,0
664,9248.6252,12891.8168,49.0562,-2.8533,48.8613,0
665,9247.5854,12891.5039,49.0522,-2.8532,48.8554,0
666,9246.5459,12891.1910,49.0480,-2.8533,48.8401,0
667,9245.5066,12890.8782,49.0441,-2.8533,48.8373,0
668,9244.4675,12890.5654,49.0405,-2.8534,48.8261,0
669,9243.4286,12890.2529,49.0377,-2.8534,48.8064,0
670,9242.3900,12889.9405,49.0361,-2.8535,48.7918,0
671,9241.3517,12889.6284,49.0348,-2.8535,48.7753,0
672,9240.3135,12889.3168,49.0341,-2.8535,48.7621,0
673,9239.2753,12889.0054,49.0336,-2.8535,48.7532,0
674,9238.2374,12888.6944,49.0326,-2.8536,48.7400,0
675,9237.1997,12888.3833,49.0299,-2.8536,48.7195,0
676,9236.1624,12888.0723,49.0267,-2.8537,48.7134,0
677,9235.1254,12887.7612,49.0241,-2.8538,48.7051,0
678,9234.0886,12887.4503,49.0221,-2.8539,48.6909,0
679,9233.0521,12887.1396,49.0200,-2.8540,48.6670,0
680,9232.0158,12886.8291,49.0179,-2.8540,48.6658,0
681,9230.9799,12886.5187,49.0163,-2.8540,48.6528,0
682,9229.9442,12886.2086,49.0149,-2.8540,48.6302,0
683,9228.9089,12885.8984,49.0137,-2.8541,48.6137,0
684,9227.8737,12885.5885,49.0125,-2.8542,48.6059,0
685,9226.8388,12885.2786,49.0109,-2.8542,48.5886,0
686,9225.8041,12884.9687,49.0083,-2.8542,48.5814,0
687,9224.7696,12884.6590,49.0048,-2.8542,48.5713,0
688,9223.7355,12884.3492,49.0013,-2.8544,48.5545,0
689,9222.7015,12884.0396,48.9988,-2.8544,48.5555,0
690,9221.6678,12883.7302,48.9971,-2.8545,48.5380,0
691,9220.6342,12883.4211,48.9952,-2.8545,48.5285,0
692,9219.6008,12883.1122,48.9927,-2.8546,48.5137,0
693,9218.5676,12882.8034,48.9897,-2.8547,48.5084,0
694,9217.5347,12882.4948,48.9861,-2.8548,48.4968,0
695,9216.5019,12882.1864,48.9831,-2.8548,48.4931,0
696,9215.4692,12881.8779,48.9803,-2.8548,48.4859,0
697,9214.4368,12881.5694,48.9776,-2.8549,48.4736,0
698,9213.4045,12881.2610,48.9738,-2.8549,48.4641,0
699,9212.3724,12880.9527,48.9689,-2.8549,48.4582,0
700,9211.3404,12880.6447,48.9632,-2.8548,48.4510,0
701,9210.3084,12880.3366,48.9570,-2.8548,48.4630,0
702,9209.2767,12880.0286,48.9507,-2.8548,48.4476,0
703,9208.2451,12879.7206,48.9452,-2.8548,48.4355,0
704,9207.2134,12879.4126,48.9401,-2.8548,48.4343,0
705,9206.1820,12879.1045,48.9347,-2.8547,48.4366,0
706,9205.1505,12878.7964,48.9278,-2.8547,48.4367,0
707,9204.1192,12878.4885,48.9197,-2.8547,48.4298,0
708,9203.0880,12878.1805,48.9119,-2.8548,48.4260,0
709,9202.0568,12877.8727,48.9049,-2.8548,48.4222,0
710,9201.0256,12877.5647,48.8983,-2.8549,48.4198,0
711,9199.9948,12877.2562,48.8918,-2.8550,48.4118,0
712,9198.9640,12876.9477,48.8857,-2.8551,48.4092,0
713,9197.9333,12876.6393,48.8796,-2.8552,48.3977,0
714,9196.9027,12876.3309,48.8738,-2.8554,48.4084,0
715,9195.8720,12876.0229,48.8677,-2.8555,48.4012,0
716,9194.8413,12875.7150,48.8618,-2.8556,48.3997,0
717,9193.8105,12875.4074,48.8553,-2.8557,48.4051,0
718,9192.7796,12875.1000,48.8475,-2.8558,48.4064,0
719,9191.7487,12874.7927,48.8384,-2.8559,48.4100,0
720,9190.7177,12874.4855,48.8291,-2.8561,48.4025,0
721,9189.6867,12874.1784,48.8205,-2.8562,48.4003,0
722,9188.6559,12873.8715,48.8131,-2.8563,48.3940,0
723,9187.6251,12873.5643,48.8065,-2.8565,48.3987,0
724,9186.5944,12873.2573,48.8006,-2.8566,48.3923,0
725,9185.5637,12872.9502,48.7951,-2.8567,48.3905,0
726,9184.5330,12872.6434,48.7895,-2.8568,48.3842,0
727,9183.5023,12872.3368,48.7838,-2.8569,48.3791,0
728,9182.4716,12872.0304,48.7776,-2.8570,48.3831,0
729,9181.4411,12871.7241,48.7711,-2.8571,48.3694,0
730,9180.4106,12871.4178,48.7650,-2.8572,48.3678,0
731,9179.3802,12871.1116,48.7598,-2.8572,48.3635,0
732,9178.3499,12870.8055,48.7554,-2.8573,48.3552,0
733,9177.3197,12870.4996,48.7512,-2.8573,48.3572,0
734,9176.2896,12870.1939,48.7468,-2.8573,48.3483,0
735,9175.2597,12869.8884,48.7421,-2.8573,48.3403,0
736,9174.2299,12869.5832,48.7372,-2.8573,48.3257,0
737,9173.2003,12869.2781,48.7320,-2.8573,48.3249,0
738,9172.1707,12868.9729,48.7270,-2.8572,48.3224,0
739,9171.1414,12868.6678,48.7222,-2.8572,48.3117,0
740,9170.1122,12868.3626,48.7170,-2.8572,48.3069,0
741,9169.0832,12868.0572,48.7116,-2.8572,48.2966,0
742,9168.0544,12867.7519,48.7064,-2.8571,48.2910,0
743,9167.0258,12867.4466,48.7010,-2.8571,48.2853,0
744,9165.9974,12867.1412,48.6956,-2.8571,48.2735,0
745,9164.9691,12866.8359,48.6916,-2.8570,48.2646,0
746,9163.9411,12866.5305,48.6879,-2.8571,48.2575,0
747,9162.9132,12866.2252,48.6841,-2.8570,48.2561,0
748,9161.8857,12865.9198,48.6801,-2.8569,48.2373,0
749,9160.8586,12865.6144,48.6768,-2.8569,48.2223,0
750,9159.8317,12865.3090,48.6735,-2.8569,48.2123,0
751,9158.8050,12865.0036,48.6698,-2.8567,48.2078,0
752,9157.7785,12864.6985,48.6655,-2.8567,48.1934,0
753,9156.7521,12864.3932,48.6610,-2.8566,48.1862,0
754,9155.7259,12864.0879,48.6568,-2.8566,48.1896,0
755,9154.6999,12863.7825,48.6522,-2.8566,48.1742,0
756,9153.6739,12863.4772,48.6463,-2.8565,48.1681,0
757,9152.6480,12863.1719,48.6396,-2.8565,48.1710,0
758,9151.6222,12862.8665,48.6330,-2.8564,48.1662,0
759,9150.5965,12862.5611,48.6263,-2.8564,48.1717,0
760,9149.5708,12862.2554,48.6202,-2.8563,48.1768,0
761,9148.5451,12861.9494,48.6140,-2.8561,48.1777,0
762,9147.5193,12861.6431,48.6069,-2.8558,48.1802,0
763,9146.4935,12861.3368,48.5965,-2.8556,48.1703,0
764,9145.4680,12861.0302,48.5805,-2.8556,48.1688,0
765,9144.4427,12860.7242,48.5629,-2.8557,48.1528,0
766,9143.4177,12860.4183,48.5524,-2.8557,48.1244,0
767,9142.3933,12860.1126,48.5566,-2.8556,48.0910,0
768,9141.3696,12859.8069,48.5721,-2.8554,48.0678,0
769,9140.3464,12859.5007,48.5879,-2.8553,48.0648,0
770,9139.3235,12859.1941,48.5949,-2.8551,48.0590,0
771,9138.3008,12858.8876,48.5919,-2.8549,48.0440,0
772,9137.2784,12858.5811,48.5831,-2.8549,48.0320,0
773,9136.2565,12858.2747,48.5751,-2.8550,48.0165,0
774,9135.2350,12857.9686,48.5718,-2.8552,47.9997,0
775,9134.2138,12857.6627,48.5735,-2.8553,47.9901,0
776,9133.1928,12857.3572,48.5781,-2.8554,47.9777,0
777,9132.1720,12857.0517,48.5817,-2.8554,47.9674,0
778,9131.1513,12856.7465,48.5818,-2.8554,47.9564,0
779,9130.1307,12856.4411,48.5784,-2.8555,47.9523,0
780,9129.1104,12856.1359,48.5733,-2.8556,47.9327,0
781,9128.0903,12855.8306,48.5687,-2.8557,47.9282,0
782,9127.0702,12855.5255,48.5665,-2.8557,47.9284,0
783,9126.0502,12855.2203,48.5661,-2.8556,47.9328,0
784,9125.0304,12854.9151,48.5654,-2.8555,47.9180,0
785,9124.0105,12854.6099,48.5622,-2.8553,47.9236,0
786,9122.9902,12854.3046,48.5565,-2.8552,47.9269,0
787,9121.9701,12853.9992,48.5494,-2.8551,47.9239,0
788,9120.9499,12853.6935,48.5427,-2.8549,47.9347,0
789,9119.9298,12853.3879,48.5381,-2.8547,47.9252,0
790,9118.9097,12853.0821,48.5349,-2.8545,47.9209,0
791,9117.8894,12852.7762,48.5321,-2.8543,47.9376,0
792,9116.8689,12852.4700,48.5281,-2.8541,47.9491,0
793,9115.8482,12852.1635,48.5231,-2.8538,47.9661,0
794,9114.8272,12851.8565,48.5176,-2.8536,47.9866,0
795,9113.8062,12851.5490,48.5126,-2.8535,47.9958,0
796,9112.7847,12851.2413,48.5080,-2.8533,48.0155,0
797,9111.7631,12850.9331,48.5041,-2.8531,48.0290,0
798,9110.7410,12850.6249,48.5014,-2.8529,48.0461,0
799,9109.7187,12850.3164,48.4991,-2.8527,48.0552,0
800,9108.6962,12850.0076,48.4966,-2.8526,48.0711,0
801,9107.6735,12849.6986,48.4944,-2.8524,48.0807,0
802,9106.6506,12849.3893,48.4928,-2.8522,48.0966,0
803,9105.6275,12849.0798,48.4922,-2.8520,48.1029,0
804,9104.6042,12848.7700,48.4919,-2.8519,48.1127,0
805,9103.5807,12848.4599,48.4914,-2.8517,48.1261,0
806,9102.5570,12848.1495,48.4903,-2.8515,48.1419,0
807,9101.5331,12847.8389,48.4892,-2.8514,48.1634,0
808,9100.5089,12847.5281,48.4886,-2.8513,48.1686,0
809,9099.4844,12847.2170,48.4885,-2.8512,48.1893,0
810,9098.4595,12846.9057,48.4889,-2.8511,48.2099,0
811,9097.4343,12846.5942,48.4901,-2.8509,48.2306,0
812,9096.4087,12846.2825,48.4913,-2.8508,48.2533,0
813,9095.3827,12845.9706,48.4923,-2.8507,48.2735,0
814,9094.3563,12845.6584,48.4925,-2.8508,48.2928,0
815,9093.3294,12845.3460,48.4924,-2.8509,48.3166,0
816,9092.3020,12845.0336,48.4926,-2.8511,48.3341,0
817,9091.2741,12844.7213,48.4936,-2.8513,48.3553,0
818,9090.2456,12844.4090,48.4945,-2.8515,48.3835,0
819,9089.2165,12844.0967,48.4951,-2.8517,48.4091,0
820,9088.1868,12843.7845,48.4955,-2.8519,48.4374,0
821,9087.1566,12843.4723,48.4948,-2.8522,48.4566,0
822,9086.1256,12843.1603,48.4938,-2.8525,48.4844,0
823,9085.0942,12842.8486,48.4929,-2.8527,48.5109,0
824,9084.0622,12842.5372,48.4928,-2.8530,48.5265,0
825,9083.0297,12842.2258,48.4938,-2.8533,48.5495,0
826,9081.9966,12841.9147,48.4956,-2.8536,48.5743,0
827,9080.9630,12841.6038,48.4972,-2.8538,48.5956,0
828,9079.9288,12841.2929,48.4977,-2.8540,48.6188,0
829,9078.8940,12840.9818,48.4966,-2.8542,48.6400,0
830,9077.8586,12840.6707,48.4952,-2.8545,48.6712,0
831,9076.8225,12840.3599,48.4944,-2.8547,48.6982,0
832,9075.7859,12840.0491,48.4943,-2.8549,48.7127,0
833,9074.7486,12839.7386,48.4934,-2.8551,48.7450,0
834,9073.7107,12839.4282,48.4922,-2.8552,48.7609,0
835,9072.6724,12839.1177,48.4912,-2.8553,48.7895,0
836,9071.6336,12838.8072,48.4913,-2.8554,48.8094,0
837,9070.5944,12838.4969,48.4922,-2.8555,48.8314,0
838,9069.5546,12838.1863,48.4926,-2.8554,48.8563,0
839,9068.5142,12837.8759,48.4925,-2.8554,48.8916,0
840,9067.4732,12837.5649,48.4910,-2.8553,48.9180,0
841,9066.4317,12837.2536,48.4884,-2.8552,48.9466,0
842,9065.3897,12836.9421,48.4854,-2.8551,48.9659,0
843,9064.3472,12836.6305,48.4828,-2.8549,48.9771,0
844,9063.3044,12836.3189,48.4810,-2.8547,48.9956,0
845,9062.2611,12836.0070,48.4803,-2.8545,49.0180,0
846,9061.2177,12835.6947,48.4806,-2.8543,49.0317,0
847,9060.1741,12835.3821,48.4813,-2.8542,49.0465,0
848,9059.1303,12835.0691,48.4819,-2.8540,49.0519,0
849,9058.0865,12834.7558,48.4825,-2.8538,49.0611,0
850,9057.0425,12834.4424,48.4829,-2.8536,49.0743,0
851,9055.9984,12834.1286,48.4822,-2.8533,49.0865,0
852,9054.9542,12833.8146,48.4805,-2.8531,49.0846,0
853,9053.9099,12833.5002,48.4788,-2.8529,49.1068,0
854,9052.8655,12833.1854,48.4771,-2.8526,49.1064,0
855,9051.8211,12832.8702,48.4757,-2.8524,49.1157,0
856,9050.7767,12832.5547,48.4741,-2.8524,49.1153,0
857,9049.7323,12832.2389,48.4718,-2.8523,49.1109,0
858,9048.6878,12831.9233,48.4695,-2.8524,49.1174,0
859,9047.6433,12831.6078,48.4676,-2.8525,49.1130,0
860,9046.5986,12831.2927,48.4668,-2.8527,49.1211,0
861,9045.5539,12830.9780,48.3664,-2.8528,49.1206,0
862,9044.5091,12830.6635,48.3667,-2.8530,49.1263,0
863,9043.4641,12830.3491,48.3669,-2.8531,49.1347,0
864,9042.4191,12830.0349,48.3662,-2.8533,49.1299,0
865,9041.3739,12829.7208,48.3642,-2.8533,49.1323,0
866,9040.3288,12829.4065,48.3618,-2.8534,49.1202,0
867,9039.2837,12829.0925,48.3595,-2.8534,49.1336,0
868,9038.2388,12828.7786,48.3573,-2.8534,49.1118,0
