ID,LID,Width,Color,type,LinkID
929,6909,10.0,W,0,0
930,6910,10.0,W,0,0
931,6911,10.0,W,0,0
932,6912,10.0,W,0,0
933,6913,10.0,W,0,0
934,6914,10.0,W,0,0
935,6915,10.0,W,0,0
936,6916,10.0,W,0,0
937,6917,10.0,W,0,0
938,6918,10.0,W,0,0
939,6919,10.0,W,0,0
940,6920,10.0,W,0,0
941,6921,10.0,W,0,0
942,6922,10.0,W,0,0
943,6923,10.0,W,0,0
944,6924,10.0,W,0,0
945,6925,10.0,W,1,0
946,6926,10.0,W,1,0
947,6927,10.0,W,1,0
948,6928,10.0,W,1,0
949,6929,10.0,W,1,0
950,6930,10.0,W,1,0
951,6931,10.0,W,1,0
952,6932,10.0,W,1,0
953,6933,10.0,W,1,0
954,6934,10.0,W,1,0
955,6935,10.0,W,1,0
956,6936,10.0,W,1,0
957,6937,10.0,W,1,0
958,6938,10.0,W,1,0
959,6939,10.0,W,1,0
960,6940,10.0,W,1,0
961,6941,10.0,W,1,0
962,6942,10.0,W,1,0
963,6943,10.0,W,1,0
964,6944,10.0,W,1,0
965,6945,10.0,W,1,0
966,6946,10.0,W,1,0
967,6947,10.0,W,1,0
968,6948,10.0,W,1,0
969,6949,10.0,W,1,0
970,6950,10.0,W,1,0
971,6951,10.0,W,1,0
972,6952,10.0,W,1,0
973,6953,10.0,W,1,0
974,6954,10.0,W,1,0
975,6955,10.0,W,1,0
976,6956,10.0,W,1,0
977,6957,10.0,W,1,0
978,6958,10.0,W,0,0
979,6959,10.0,W,0,0
980,6960,10.0,W,1,0
981,6961,10.0,W,1,0
982,6962,10.0,W,0,0
983,6963,10.0,W,0,0
984,6964,10.0,W,0,0
985,6965,10.0,W,0,0
986,6966,10.0,W,0,0
987,6967,10.0,W,0,0
988,6968,10.0,W,0,0
989,6969,10.0,W,0,0
990,6970,10.0,W,0,0
991,6971,10.0,W,1,0
992,6972,10.0,W,1,0
993,6973,10.0,W,1,0
994,6974,10.0,W,1,0
995,6975,10.0,W,1,0
996,6976,10.0,W,1,0
997,6977,10.0,W,1,0
998,6978,10.0,W,0,0
999,6979,10.0,W,0,0
1000,6980,10.0,W,0,0
1001,6981,10.0,W,0,0
1002,6982,10.0,W,0,0
1003,6983,10.0,W,0,0
1004,6984,10.0,W,0,0
1005,6985,10.0,W,0,0
1006,6986,10.0,W,0,0
1007,6987,10.0,W,0,0
1008,6988,10.0,W,0,0
1009,6989,10.0,W,0,0
1010,6990,10.0,W,0,0
1011,6991,10.0,W,0,0
1012,6992,10.0,W,0,0
1013,6993,10.0,W,0,0
1014,6994,10.0,W,0,0
1015,6995,10.0,W,0,0
1016,6996,10.0,W,0,0
1017,6997,10.0,W,0,0
1018,6998,10.0,W,0,0
1019,6999,10.0,W,0,0
1020,7000,10.0,W,1,0
1021,7001,10.0,W,1,0
1022,7002,10.0,W,1,0
1023,7003,10.0,W,1,0
1024,7004,10.0,W,1,0
1025,7005,10.0,W,1,0
1026,7006,10.0,W,1,0
1027,7007,10.0,W,1,0
1028,7008,10.0,W,1,0
1029,7009,10.0,W,0,0
1030,7010,10.0,W,0,0
1031,7011,10.0,W,1,0
1032,7012,10.0,W,1,0
1033,7013,10.0,W,1,0
1034,7014,10.0,W,1,0
1035,7015,10.0,W,0,0
1036,7016,10.0,W,0,0
1037,7017,10.0,W,0,0
1038,7018,10.0,W,0,0
1039,7019,10.0,W,0,0
1040,7020,10.0,W,0,0
1041,7021,10.0,W,1,0
1042,7022,10.0,W,1,0
1043,7023,10.0,W,1,0
1044,7024,10.0,W,1,0
1045,7025,10.0,W,1,0
1046,7026,10.0,W,1,0
1047,7027,10.0,W,1,0
1048,7028,10.0,W,1,0
1049,7029,10.0,W,1,0
1050,7030,10.0,W,1,0
1051,7031,10.0,W,1,0
1052,7032,10.0,W,1,0
1053,7033,10.0,W,1,0
1054,7034,10.0,W,1,0
1055,7035,10.0,W,1,0
1056,7036,10.0,W,1,0
1057,7037,10.0,W,1,0
1058,7038,10.0,W,1,0
1059,7039,10.0,W,1,0
1060,7040,10.0,W,1,0
1061,7041,10.0,W,1,0
1062,7042,10.0,W,0,0
1063,7043,10.0,W,0,0
1064,7044,10.0,W,1,0
1065,7045,10.0,W,1,0
1066,7046,10.0,W,1,0
1067,7047,10.0,W,1,0
1068,7048,10.0,W,1,0
1069,7049,10.0,W,1,0
1070,7050,10.0,W,1,0
1071,7051,10.0,W,1,0
1072,7052,10.0,W,1,0
1073,7053,10.0,W,1,0
1074,7054,10.0,W,1,0
1075,7055,10.0,W,1,0
1076,7056,10.0,W,1,0
1077,7057,10.0,W,1,0
1078,7058,10.0,W,1,0
1079,7059,10.0,W,1,0
1080,7060,10.0,W,1,0
1081,7061,10.0,W,1,0
1082,7062,10.0,W,1,0
1083,7063,10.0,W,1,0
1084,7064,10.0,W,1,0
1085,7065,10.0,W,1,0
1086,7066,10.0,W,1,0
1087,7067,10.0,W,1,0
1088,7068,10.0,W,0,0
1089,7069,10.0,W,0,0
1090,7070,10.0,W,1,0
1091,7071,10.0,W,1,0
1092,7072,10.0,W,1,0
1093,7073,10.0,W,1,0
1094,7074,10.0,W,1,0
1095,7075,10.0,W,1,0
1096,7076,10.0,W,1,0
1097,7077,10.0,W,1,0
1098,7078,10.0,W,1,0
1099,7079,10.0,W,1,0
1100,7080,10.0,W,1,0
1101,7081,10.0,W,0,0
1102,7082,10.0,W,0,0
1103,7083,10.0,W,0,0
1104,7084,10.0,W,0,0
1105,7085,10.0,W,0,0
1106,7086,10.0,W,0,0
1107,7087,10.0,W,0,0
1108,7088,10.0,W,0,0
1109,7089,10.0,W,0,0
1110,7090,10.0,W,0,0
1111,7091,10.0,W,0,0
1112,7092,10.0,W,0,0
1113,7093,10.0,W,0,0
1114,7094,10.0,W,0,0
1115,7095,10.0,W,0,0
1116,7096,10.0,W,0,0
1117,7097,10.0,W,0,0
1118,7098,10.0,W,0,0
1119,7099,10.0,W,0,0
1120,7100,10.0,W,0,0
1121,7101,10.0,W,0,0
1122,7102,10.0,W,0,0
1123,7103,10.0,W,0,0
1124,7104,10.0,W,0,0
1125,7105,10.0,W,0,0
1126,7106,10.0,W,0,0
1127,7107,10.0,W,0,0
1128,7108,10.0,W,0,0
1129,7109,10.0,W,0,0
1130,7110,10.0,W,0,0
1131,7111,10.0,W,0,0
1132,7112,10.0,W,0,0
1133,7113,10.0,W,0,0
1134,7114,10.0,W,0,0
1135,7115,10.0,W,0,0
1136,7116,10.0,W,1,0
1137,7117,10.0,W,0,0
1138,7118,10.0,W,0,0
1139,7119,10.0,W,0,0
1140,7120,10.0,W,0,0
1141,7121,10.0,W,0,0
1142,7122,10.0,W,0,0
1143,7123,10.0,W,0,0
1144,7124,10.0,W,0,0
1145,7125,10.0,W,0,0
1146,7126,10.0,W,0,0
1147,7127,10.0,W,0,0
1148,7128,10.0,W,0,0
1149,7129,10.0,W,0,0
1150,7130,10.0,W,0,0
1151,7131,10.0,W,0,0
1152,7132,10.0,W,0,0
1153,7133,10.0,W,0,0
1154,7134,10.0,W,0,0
1155,7135,10.0,W,0,0
1156,7136,10.0,W,0,0
1157,7137,10.0,W,0,0
1158,7138,10.0,W,0,0
1159,7139,10.0,W,0,0
1160,7140,10.0,W,0,0
1161,7141,10.0,W,0,0
1162,7142,10.0,W,0,0
1163,7143,10.0,W,0,0
1164,7144,10.0,W,0,0
1165,7145,10.0,W,0,0
1166,7146,10.0,W,0,0
1167,7147,10.0,W,0,0
1168,7148,10.0,W,0,0
1169,7149,10.0,W,0,0
1170,7150,10.0,W,0,0
1171,7151,10.0,W,0,0
1172,7152,10.0,W,0,0
1173,7153,10.0,W,0,0
1174,7154,10.0,W,0,0
1175,7155,10.0,W,0,0
1176,7156,10.0,W,0,0
1177,7157,10.0,W,0,0
1178,7158,10.0,W,0,0
1179,7159,10.0,W,0,0
1180,7160,10.0,W,0,0
1181,7161,10.0,W,0,0
1182,7162,10.0,W,0,0
1183,7163,10.0,W,0,0
1184,7164,10.0,W,0,0
1185,7165,10.0,W,0,0
1186,7166,10.0,W,0,0
1187,7167,10.0,W,1,0
1188,7168,10.0,W,1,0
1189,7169,10.0,W,1,0
1190,7170,10.0,W,1,0
1191,7171,10.0,W,1,0
1192,7172,10.0,W,1,0
1193,7173,10.0,W,1,0
1194,7174,10.0,W,1,0
1195,7175,10.0,W,1,0
1196,7176,10.0,W,1,0
1197,7177,10.0,W,0,0
1198,7178,10.0,W,0,0
1199,7179,10.0,W,0,0
1200,7180,10.0,W,0,0
1201,7181,10.0,W,0,0
1202,7182,10.0,W,0,0
1203,7183,10.0,W,0,0
1204,7184,10.0,W,0,0
1205,7185,10.0,W,0,0
1206,7186,10.0,W,0,0
1207,7187,10.0,W,0,0
1208,7188,10.0,W,0,0
1209,7189,10.0,W,0,0
1210,7190,10.0,W,0,0
1211,7191,10.0,W,0,0
1212,7192,10.0,W,0,0
1213,7193,10.0,W,0,0
1214,7194,10.0,W,1,0
1215,7195,10.0,W,1,0
1216,7196,10.0,W,1,0
1217,7197,10.0,W,1,0
1218,7198,10.0,W,1,0
1219,7199,10.0,W,1,0
1220,7200,10.0,W,1,0
1221,7201,10.0,W,1,0
1222,7202,10.0,W,0,0
1223,7203,10.0,W,0,0
1224,7204,10.0,W,0,0
1225,7205,10.0,W,0,0
1226,7206,10.0,W,0,0
1227,7207,10.0,W,0,0
1228,7208,10.0,W,0,0
1229,7209,10.0,W,0,0
1230,7210,10.0,W,0,0
1231,7211,10.0,W,0,0
1232,7212,10.0,W,0,0
1233,7213,10.0,W,0,0
1234,7214,10.0,W,0,0
1235,7215,10.0,W,0,0
1236,7216,10.0,W,0,0
1237,7217,10.0,W,0,0
1238,7218,10.0,W,0,0
1239,7219,10.0,W,0,0
1240,7220,10.0,W,0,0
1241,7221,10.0,W,0,0
1242,7222,10.0,W,0,0
1243,7223,10.0,W,1,0
1244,7224,10.0,W,1,0
1245,7225,10.0,W,1,0
1246,7226,10.0,W,1,0
1247,7227,10.0,W,0,0
1248,7228,10.0,W,0,0
1249,7229,10.0,W,0,0
1250,7230,10.0,W,1,0
1251,7231,10.0,W,0,0
1252,7232,10.0,W,1,0
1253,7233,10.0,W,0,0
1254,7234,10.0,W,0,0
1255,7235,10.0,W,0,0
1256,7236,10.0,W,1,0
1257,7237,10.0,W,1,0
1258,7238,10.0,W,0,0
1259,7239,10.0,W,0,0
1260,7240,10.0,W,1,0
1261,7241,10.0,W,0,0
1262,7242,10.0,W,0,0
1263,7243,10.0,W,0,0
1264,7244,10.0,W,0,0
1265,7245,10.0,W,0,0
1266,7246,10.0,W,0,0
1267,7247,10.0,W,0,0
1268,7248,10.0,W,0,0
1269,7249,10.0,W,0,0
1270,7250,10.0,W,0,0
1271,7251,10.0,W,0,0
1272,7252,10.0,W,0,0
1273,7253,10.0,W,0,0
1274,7254,10.0,W,0,0
1275,7255,10.0,W,0,0
1276,7256,10.0,W,0,0
1277,7257,10.0,W,1,0
1278,7258,10.0,W,1,0
1279,7259,10.0,W,1,0
1280,7260,10.0,W,1,0
1281,7261,10.0,W,0,0
1282,7262,10.0,W,0,0
1283,7263,10.0,W,0,0
1284,7264,10.0,W,0,0
1285,7265,10.0,W,0,0
1286,7266,10.0,W,0,0
1287,7267,10.0,W,1,0
1288,7268,10.0,W,1,0
1289,7269,10.0,W,1,0
1290,7270,10.0,W,1,0
1291,7271,10.0,W,1,0
1292,7272,10.0,W,1,0
1293,7273,10.0,W,1,0
1294,7274,10.0,W,1,0
1295,7275,10.0,W,1,0
1296,7276,10.0,W,1,0
1297,7277,10.0,W,1,0
1298,7278,10.0,W,1,0
1299,7279,10.0,W,1,0
1300,7280,10.0,W,0,0
1301,7281,10.0,W,0,0
1302,7282,10.0,W,1,0
1303,7283,10.0,W,0,0
1304,7284,10.0,W,0,0
1305,7285,10.0,W,0,0
1306,7286,10.0,W,0,0
1307,7287,10.0,W,0,0
1308,7288,10.0,W,0,0
1309,7289,10.0,W,0,0
1310,7290,10.0,W,0,0
1311,7291,10.0,W,0,0
1312,7292,10.0,W,0,0
1313,7293,10.0,W,0,0
1314,7294,10.0,W,0,0
1315,7295,10.0,W,0,0
1316,7296,10.0,W,0,0
1317,7297,10.0,W,0,0
1318,7298,10.0,W,0,0
1319,7299,10.0,W,0,0
1320,7300,10.0,W,0,0
1321,7301,10.0,W,0,0
1322,7302,10.0,W,0,0
1323,7303,10.0,W,0,0
1324,7304,10.0,W,0,0
1325,7305,10.0,W,1,0
1326,7306,10.0,W,1,0
1327,7307,10.0,W,0,0
1328,7308,10.0,W,0,0
1329,7309,10.0,W,0,0
1330,7310,10.0,W,0,0
1331,7311,10.0,W,0,0
1332,7312,10.0,W,0,0
1333,7313,10.0,W,0,0
1334,7314,10.0,W,0,0
1335,7315,10.0,W,0,0
1336,7316,10.0,W,1,0
1337,7317,10.0,W,1,0
1338,7318,10.0,W,1,0
1339,7319,10.0,W,1,0
1340,7320,10.0,W,1,0
1341,7321,10.0,W,1,0
1342,7322,10.0,W,1,0
1343,7323,10.0,W,1,0
1344,7324,10.0,W,1,0
1345,7325,10.0,W,1,0
1346,7326,10.0,W,1,0
1347,7327,10.0,W,0,0
1348,7328,10.0,W,0,0
1349,7329,10.0,W,0,0
1350,7330,10.0,W,0,0
1351,7331,10.0,W,0,0
1352,7332,10.0,W,0,0
1353,7333,10.0,W,0,0
1354,7334,10.0,W,0,0
1355,7335,10.0,W,0,0
1356,7336,10.0,W,0,0
1357,7337,10.0,W,0,0
1358,7338,10.0,W,1,0
1359,7339,10.0,W,1,0
1360,7340,10.0,W,1,0
1361,7341,10.0,W,1,0
1362,7342,10.0,W,1,0
1363,7343,10.0,W,0,0
1364,7344,10.0,W,0,0
1365,7345,10.0,W,1,0
1366,7346,10.0,W,1,0
1367,7347,10.0,W,1,0
1368,7348,10.0,W,0,0
1369,7349,10.0,W,1,0
1370,7350,10.0,W,0,0
1371,7351,10.0,W,0,0
1372,7352,10.0,W,0,0
1373,7353,10.0,W,0,0
1374,7354,10.0,W,0,0
1375,7355,10.0,W,0,0
1376,7356,10.0,W,0,0
1377,7357,10.0,W,0,0
1378,7358,10.0,W,1,0
1379,7359,10.0,W,0,0
1380,7360,10.0,W,0,0
1381,7361,10.0,W,0,0
1382,7362,10.0,W,0,0
1383,7363,10.0,W,0,0
1384,7364,10.0,W,0,0
1385,7365,10.0,W,0,0
1386,7366,10.0,W,0,0
1387,7367,10.0,W,0,0
1388,7368,10.0,W,0,0
1389,7369,10.0,W,1,0
1390,7370,10.0,W,1,0
1391,7371,10.0,W,1,0
1392,7372,10.0,W,1,0
1393,7373,10.0,W,1,0
1394,7374,10.0,W,1,0
1395,7375,10.0,W,1,0
1396,7376,10.0,W,1,0
1397,7377,10.0,W,1,0
1398,7378,10.0,W,1,0
1399,7379,10.0,W,1,0
1400,7380,10.0,W,1,0
1401,7381,10.0,W,1,0
1402,7382,10.0,W,1,0
1403,7383,10.0,W,1,0
1404,7384,10.0,W,1,0
1405,7385,10.0,W,1,0
1406,7386,10.0,W,1,0
1407,7387,10.0,W,1,0
1408,7388,10.0,W,1,0
1409,7389,10.0,W,0,0
1410,7390,10.0,W,0,0
1411,7391,10.0,W,1,0
1412,7392,10.0,W,1,0
1413,7393,10.0,W,1,0
1414,7394,10.0,W,1,0
1415,7395,10.0,W,1,0
1416,7396,10.0,W,1,0
1417,7397,10.0,W,1,0
1418,7398,10.0,W,1,0
1419,7399,10.0,W,1,0
1420,7400,10.0,W,1,0
1421,7401,10.0,W,1,0
1422,7402,10.0,W,1,0
1423,7403,10.0,W,1,0
1424,7404,10.0,W,1,0
1425,7405,10.0,W,1,0
1426,7406,10.0,W,1,0
1427,7407,10.0,W,1,0
1428,7408,10.0,W,1,0
1429,7409,10.0,W,1,0
1430,7410,10.0,W,1,0
1431,7411,10.0,W,1,0
1432,7412,10.0,W,1,0
1433,7413,10.0,W,1,0
1434,7414,10.0,W,1,0
1435,7415,10.0,W,1,0
1436,7416,10.0,W,1,0
1437,7417,10.0,W,1,0
1438,7418,10.0,W,1,0
1439,7419,10.0,W,1,0
1440,7420,10.0,W,1,0
1441,7421,10.0,W,0,0
1442,7422,10.0,W,0,0
1443,7423,10.0,W,1,0
1444,7424,10.0,W,0,0
1445,7425,10.0,W,0,0
1446,7426,10.0,W,0,0
1447,7427,10.0,W,0,0
1448,7428,10.0,W,0,0
1449,7429,10.0,W,0,0
1450,7430,10.0,W,0,0
1451,7431,10.0,W,0,0
1452,7432,10.0,W,0,0
1453,7433,10.0,W,0,0
1454,7434,10.0,W,0,0
1455,7435,10.0,W,0,0
1456,7436,10.0,W,0,0
1457,7437,10.0,W,0,0
1458,7438,10.0,W,0,0
1459,7439,10.0,W,0,0
1460,7440,10.0,W,0,0
1461,7441,10.0,W,0,0
1462,7442,10.0,W,0,0
1463,7443,10.0,W,0,0
1464,7444,10.0,W,0,0
1465,7445,10.0,W,0,0
1466,7446,10.0,W,0,0
1467,7447,10.0,W,0,0
1468,7448,10.0,W,0,0
1469,7449,10.0,W,0,0
1470,7450,10.0,W,0,0
1471,7451,10.0,W,0,0
1472,7452,10.0,W,0,0
1473,7453,10.0,W,0,0
1474,7454,10.0,W,0,0
1475,7455,10.0,W,0,0
1476,7456,10.0,W,0,0
1477,7457,10.0,W,0,0
1478,7458,10.0,W,0,0
1479,7459,10.0,W,0,0
1480,7460,10.0,W,0,0
1481,7461,10.0,W,0,0
1482,7462,10.0,W,0,0
1483,7463,10.0,W,0,0
1484,7464,10.0,W,0,0
1485,7465,10.0,W,1,0
1486,7466,10.0,W,1,0
1487,7467,10.0,W,0,0
1488,7468,10.0,W,0,0
1489,7469,10.0,W,0,0
1490,7470,10.0,W,0,0
1491,7471,10.0,W,0,0
1492,7472,10.0,W,0,0
1493,7473,10.0,W,0,0
1494,7474,10.0,W,0,0
1495,7475,10.0,W,0,0
1496,7476,10.0,W,0,0
1497,7477,10.0,W,0,0
1498,7478,10.0,W,0,0
1499,7479,10.0,W,0,0
1500,7480,10.0,W,0,0
1501,7481,10.0,W,0,0
1502,7482,10.0,W,0,0
1503,7483,10.0,W,1,0
1504,7484,10.0,W,1,0
1505,7485,10.0,W,1,0
1506,7486,10.0,W,1,0
1507,7487,10.0,W,1,0
1508,7488,10.0,W,1,0
1509,7489,10.0,W,1,0
1510,7490,10.0,W,0,0
1511,7491,10.0,W,0,0
1512,7492,10.0,W,0,0
1513,7493,10.0,W,0,0
1514,7494,10.0,W,0,0
1515,7495,10.0,W,0,0
1516,7496,10.0,W,0,0
1517,7497,10.0,W,0,0
1518,7498,10.0,W,0,0
1519,7499,10.0,W,0,0
1520,7500,10.0,W,0,0
1521,7501,10.0,W,0,0
1522,7502,10.0,W,0,0
1523,7503,10.0,W,0,0
1524,7504,10.0,W,0,0
1525,7505,10.0,W,0,0
1526,7506,10.0,W,0,0
1527,7507,10.0,W,0,0
1528,7508,10.0,W,0,0
1529,7509,10.0,W,0,0
1530,7510,10.0,W,0,0
1531,7511,10.0,W,0,0
1532,7512,10.0,W,0,0
1533,7513,10.0,W,0,0
1534,7514,10.0,W,0,0
1535,7515,10.0,W,0,0
1536,7516,10.0,W,0,0
1537,7517,10.0,W,1,0
1538,7518,10.0,W,1,0
1539,7519,10.0,W,0,0
1540,7520,10.0,W,1,0
1541,7521,10.0,W,1,0
1542,7522,10.0,W,1,0
1543,7523,10.0,W,1,0
1544,7524,10.0,W,1,0
1545,7525,10.0,W,0,0
1546,7526,10.0,W,0,0
1547,7527,10.0,W,0,0
1548,7528,10.0,W,0,0
1549,7529,10.0,W,0,0
1550,7530,10.0,W,0,0
1551,7531,10.0,W,0,0
1552,7532,10.0,W,0,0
1553,7533,10.0,W,0,0
1554,7534,10.0,W,0,0
1555,7535,10.0,W,0,0
1556,7536,10.0,W,0,0
1557,7537,10.0,W,0,0
1558,7538,10.0,W,0,0
1559,7539,10.0,W,0,0
1560,7540,10.0,W,0,0
1561,7541,10.0,W,0,0
1562,7542,10.0,W,0,0
1563,7543,10.0,W,0,0
1564,7544,10.0,W,0,0
1565,7545,10.0,W,0,0
1566,7546,10.0,W,0,0
1567,7547,10.0,W,0,0
1568,7548,10.0,W,0,0
1569,7549,10.0,W,0,0
1570,7550,10.0,W,0,0
1571,7551,10.0,W,0,0
1572,7552,10.0,W,0,0
1573,7553,10.0,W,0,0
1574,7554,10.0,W,0,0
1575,7555,10.0,W,0,0
1576,7556,10.0,W,0,0
1577,7557,10.0,W,0,0
1578,7558,10.0,W,0,0
1579,7559,10.0,W,0,0
1580,7560,10.0,W,0,0
1581,7561,10.0,W,0,0
1582,7562,10.0,W,1,0
1583,7563,10.0,W,1,0
1584,7564,10.0,W,1,0
1585,7565,10.0,W,1,0
1586,7566,10.0,W,1,0
1587,7567,10.0,W,1,0
1588,7568,10.0,W,1,0
1589,7569,10.0,W,1,0
1590,7570,10.0,W,1,0
1591,7571,10.0,W,1,0
1592,7572,10.0,W,1,0
1593,7573,10.0,W,1,0
1594,7574,10.0,W,1,0
1595,7575,10.0,W,0,0
1596,7576,10.0,W,0,0
1597,7577,10.0,W,1,0
1598,7578,10.0,W,1,0
1599,7579,10.0,W,0,0
1600,7580,10.0,W,0,0
1601,7581,10.0,W,0,0
1602,7582,10.0,W,0,0
1603,7583,10.0,W,0,0
1604,7584,10.0,W,0,0
1605,7585,10.0,W,0,0
1606,7586,10.0,W,0,0
1607,7587,10.0,W,1,0
1608,7588,10.0,W,1,0
1609,7589,10.0,W,1,0
1610,7590,10.0,W,0,0
1611,7591,10.0,W,0,0
1612,7592,10.0,W,0,0
1613,7593,10.0,W,0,0
1614,7594,10.0,W,0,0
1615,7595,10.0,W,0,0
1616,7596,10.0,W,0,0
1617,7597,10.0,W,0,0
1618,7598,10.0,W,0,0
1619,7599,10.0,W,0,0
1620,7600,10.0,W,0,0
1621,7601,10.0,W,0,0
1622,7602,10.0,W,1,0
1623,7603,10.0,W,1,0
1624,7604,10.0,W,1,0
1625,7605,10.0,W,1,0
1626,7606,10.0,W,1,0
1627,7607,10.0,W,1,0
1628,7608,10.0,W,1,0
1629,7609,10.0,W,1,0
1630,7610,10.0,W,0,0
1631,7611,10.0,W,0,0
1632,7612,10.0,W,0,0
1633,7613,10.0,W,0,0
1634,7614,10.0,W,0,0
1635,7615,10.0,W,0,0
1636,7616,10.0,W,0,0
1637,7617,10.0,W,0,0
1638,7618,10.0,W,0,0
1639,7619,10.0,W,0,0
1640,7620,10.0,W,0,0
1641,7621,10.0,W,0,0
1642,7622,10.0,W,1,0
1643,7623,10.0,W,0,0
1644,7624,10.0,W,0,0
1645,7625,10.0,W,0,0
1646,7626,10.0,W,0,0
1647,7627,10.0,W,1,0
1648,7628,10.0,W,1,0
1649,7629,10.0,W,0,0
1650,7630,10.0,W,0,0
1651,7631,10.0,W,0,0
1652,7632,10.0,W,0,0
1653,7633,10.0,W,0,0
1654,7634,10.0,W,0,0
1655,7635,10.0,W,0,0
1656,7636,10.0,W,0,0
1657,7637,10.0,W,0,0
1658,7638,10.0,W,0,0
1659,7639,10.0,W,0,0
1660,7640,10.0,W,0,0
1661,7641,10.0,W,0,0
1662,7642,10.0,W,0,0
1663,7643,10.0,W,1,0
1664,7644,10.0,W,0,0
1665,7645,10.0,W,0,0
1666,7646,10.0,W,0,0
1667,7647,10.0,W,1,0
1668,7648,10.0,W,0,0
1669,7649,10.0,W,1,0
1670,7650,10.0,W,1,0
1671,7651,10.0,W,1,0
1672,7652,10.0,W,1,0
1673,7653,10.0,W,1,0
1674,7654,10.0,W,1,0
1675,7655,10.0,W,0,0
1676,7656,10.0,W,0,0
1677,7657,10.0,W,0,0
1678,7658,10.0,W,0,0
1679,7659,10.0,W,0,0
1680,7660,10.0,W,0,0
1681,7661,10.0,W,0,0
1682,7662,10.0,W,0,0
1683,7663,10.0,W,0,0
1684,7664,10.0,W,0,0
1685,7665,10.0,W,0,0
1686,7666,10.0,W,0,0
1687,7667,10.0,W,0,0
1688,7668,10.0,W,0,0
1689,7669,10.0,W,0,0
1690,7670,10.0,W,0,0
1691,7671,10.0,W,0,0
1692,7672,10.0,W,0,0
1693,7673,10.0,W,0,0
1694,7674,10.0,W,0,0
1695,7675,10.0,W,0,0
1696,7676,10.0,W,0,0
1697,7677,10.0,W,0,0
1698,7678,10.0,W,0,0
1699,7679,10.0,W,0,0
1700,7680,10.0,W,0,0
1701,7681,10.0,W,0,0
1702,7682,10.0,W,0,0
1703,7683,10.0,W,1,0
1704,7684,10.0,W,1,0
1705,7685,10.0,W,1,0
1706,7686,10.0,W,1,0
1707,7687,10.0,W,0,0
1708,7688,10.0,W,0,0
1709,7689,10.0,W,0,0
1710,7690,10.0,W,0,0
1711,7691,10.0,W,0,0
1712,7692,10.0,W,0,0
1713,7693,10.0,W,0,0
1714,7694,10.0,W,0,0
1715,7695,10.0,W,0,0
1716,7696,10.0,W,1,0
1717,7697,10.0,W,1,0
1718,7698,10.0,W,1,0
1719,7699,10.0,W,0,0
1720,7700,10.0,W,0,0
1721,7701,10.0,W,0,0
1722,7702,10.0,W,0,0
1723,7703,10.0,W,0,0
1724,7704,10.0,W,0,0
1725,7705,10.0,W,0,0
1726,7706,10.0,W,0,0
1727,7707,10.0,W,0,0
1728,7708,10.0,W,0,0
1729,7709,10.0,W,0,0
1730,7710,10.0,W,0,0
1731,7711,10.0,W,0,0
1732,7712,10.0,W,0,0
1733,7713,10.0,W,0,0
1734,7714,10.0,W,0,0
1735,7715,10.0,W,0,0
1736,7716,10.0,W,0,0
1737,7717,10.0,W,0,0
1738,7718,10.0,W,0,0
1739,7719,10.0,W,0,0
1740,7720,10.0,W,1,0
1741,7721,10.0,W,1,0
1742,7722,10.0,W,1,0
1743,7723,10.0,W,1,0
1744,7724,10.0,W,1,0
1745,7725,10.0,W,1,0
1746,7726,10.0,W,1,0
1747,7727,10.0,W,1,0
1748,7728,10.0,W,0,0
1749,7729,10.0,W,0,0
1750,7730,10.0,W,0,0
1751,7731,10.0,W,0,0
1752,7732,10.0,W,0,0
1753,7733,10.0,W,0,0
1754,7734,10.0,W,0,0
1755,7735,10.0,W,0,0
1756,7736,10.0,W,0,0
1757,7737,10.0,W,0,0
1758,7738,10.0,W,0,0
1759,7739,10.0,W,0,0
1760,7740,10.0,W,0,0
1761,7741,10.0,W,0,0
1762,7742,10.0,W,0,0
1763,7743,10.0,W,0,0
1764,7744,10.0,W,0,0
1765,7745,10.0,W,1,0
1766,7746,10.0,W,1,0
1767,7747,10.0,W,1,0
1768,7748,10.0,W,1,0
1769,7749,10.0,W,1,0
1770,7750,10.0,W,1,0
1771,7751,10.0,W,1,0
1772,7752,10.0,W,0,0
1773,7753,10.0,W,0,0
1774,7754,10.0,W,1,0
1775,7755,10.0,W,1,0
1776,7756,10.0,W,1,0
1777,7757,10.0,W,1,0
1778,7758,10.0,W,0,0
1779,7759,10.0,W,1,0
1780,7760,10.0,W,0,0
1781,7761,10.0,W,0,0
1782,7762,10.0,W,0,0
1783,7763,10.0,W,0,0
1784,7764,10.0,W,0,0
1785,7765,10.0,W,1,0
1786,7766,10.0,W,1,0
1787,7767,10.0,W,1,0
1788,7768,10.0,W,0,0
1789,7769,10.0,W,0,0
1790,7770,10.0,W,0,0
1791,7771,10.0,W,0,0
1792,7772,10.0,W,0,0
1793,7773,10.0,W,0,0
1794,7774,10.0,W,0,0
1795,7775,10.0,W,0,0
1796,7776,10.0,W,0,0
1797,7777,10.0,W,0,0
1798,7778,10.0,W,0,0
1799,7779,10.0,W,0,0
1800,7780,10.0,W,0,0
1801,7781,10.0,W,0,0
1802,7782,10.0,W,0,0
1803,7783,10.0,W,0,0
1804,7784,10.0,W,0,0
1805,7785,10.0,W,0,0
1806,7786,10.0,W,0,0
