PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
132,0.0,0.0,35.76374816894531,9175.667999999598,9509.13300000003,0,0,0,0
133,0.0,0.0,35.74625015258789,9174.928999999538,9509.797999999952,0,0,0,0
134,0.0,0.0,35.772499084472656,9174.190999999642,9510.464000000036,0,0,0,0
135,0.0,0.0,35.77312469482422,9173.451999999583,9511.128999999957,0,0,0,0
136,0.0,0.0,35.76187515258789,9172.713999999687,9511.795000000042,0,0,0,0
137,0.0,0.0,35.77874755859375,9171.974999999627,9512.459999999963,0,0,0,0
138,0.0,0.0,35.50124740600586,9271.553999999538,9425.503000000026,0,0,0,0
139,0.0,0.0,35.50312423706055,9270.786999999546,9426.150000000023,0,0,0,0
140,0.0,0.0,35.50312423706055,9270.020999999717,9426.797999999952,0,0,0,0
141,0.0,0.0,35.50749969482422,9269.254999999888,9427.445999999996,0,0,0,0
142,0.0,0.0,35.518123626708984,9268.48900000006,9428.092999999993,0,0,0,0
143,0.0,0.0,35.48812484741211,9267.722000000067,9428.741000000038,0,0,0,0
144,0.0,0.0,35.494998931884766,9266.956000000238,9429.388999999966,0,0,0,0
145,0.0,0.0,35.52124786376953,9266.19000000041,9430.035999999964,0,0,0,0
146,0.0,0.0,35.5006217956543,9265.42399999965,9430.684000000008,0,0,0,0
147,0.0,0.0,35.502498626708984,9264.656999999657,9431.332000000053,0,0,0,0
148,0.0,0.0,35.48749923706055,9263.890999999829,9431.97900000005,0,0,0,0
149,0.0,0.0,35.508750915527344,9263.125,9432.626999999979,0,0,0,0
150,0.0,0.0,35.51625061035156,9262.359000000171,9433.275000000023,0,0,0,0
151,0.0,0.0,35.498748779296875,9261.592000000179,9433.92200000002,0,0,0,0
152,0.0,0.0,35.50937271118164,9260.82600000035,9434.569999999949,0,0,0,0
153,0.0,0.0,35.528751373291016,9260.05999999959,9435.217999999993,0,0,0,0
154,0.0,0.0,35.51874923706055,9259.293999999762,9435.86499999999,0,0,0,0
155,0.0,0.0,35.52687454223633,9258.526999999769,9436.513000000035,0,0,0,0
156,0.0,0.0,35.53687286376953,9257.76099999994,9437.160999999964,0,0,0,0
157,0.0,0.0,35.52375030517578,9256.995000000112,9437.80799999996,0,0,0,0
158,0.0,0.0,35.545623779296875,9256.25800000038,9438.486999999965,0,0,0,0
159,0.0,0.0,35.555625915527344,9255.520999999717,9439.165000000037,0,0,0,0
160,0.0,0.0,35.53874969482422,9254.783999999985,9439.844000000041,0,0,0,0
161,0.0,0.0,35.55937194824219,9254.047000000253,9440.521999999997,0,0,0,0
162,0.0,0.0,35.564998626708984,9253.30999999959,9441.201000000001,0,0,0,0
163,0.0,0.0,35.54999923706055,9252.572999999858,9441.878999999957,0,0,0,0
164,0.0,0.0,35.55624771118164,9251.836000000127,9442.55700000003,0,0,0,0
165,0.0,0.0,35.57187271118164,9251.099000000395,9443.236000000034,0,0,0,0
166,0.0,0.0,35.5568733215332,9250.360999999568,9443.91399999999,0,0,0,0
167,0.0,0.0,35.55249786376953,9249.623999999836,9444.592999999993,0,0,0,0
168,0.0,0.0,35.55875015258789,9248.887000000104,9445.27099999995,0,0,0,0
169,0.0,0.0,35.55875015258789,9248.150000000373,9445.949999999953,0,0,0,0
170,0.0,0.0,35.55562210083008,9247.41299999971,9446.628000000026,0,0,0,0
171,0.0,0.0,35.56062316894531,9246.68200000003,9447.309000000008,0,0,0,0
172,0.0,0.0,35.536251068115234,9245.951999999583,9447.98999999999,0,0,0,0
173,0.0,0.0,35.55562210083008,9245.220999999903,9448.670999999973,0,0,0,0
174,0.0,0.0,35.55999755859375,9244.490000000224,9449.351000000024,0,0,0,0
175,0.0,0.0,35.55812454223633,9243.758999999613,9450.032000000007,0,0,0,0
176,0.0,0.0,35.55812454223633,9243.027999999933,9450.712999999989,0,0,0,0
177,0.0,0.0,35.56624984741211,9242.297000000253,9451.393999999971,0,0,0,0
178,0.0,0.0,35.57187271118164,9241.565999999642,9452.074999999953,0,0,0,0
179,0.0,0.0,35.5625,9240.834999999963,9452.756000000052,0,0,0,0
180,0.0,0.0,35.57937240600586,9240.105000000447,9453.437000000034,0,0,0,0
181,0.0,0.0,35.58187484741211,9239.373999999836,9454.118000000017,0,0,0,0
182,0.0,0.0,35.57124710083008,9238.643000000156,9454.798999999999,0,0,0,0
183,0.0,0.0,35.580623626708984,9237.911999999546,9455.47900000005,0,0,0,0
184,0.0,0.0,35.60124969482422,9237.180999999866,9456.160000000033,0,0,0,0
185,0.0,0.0,35.58687210083008,9236.450000000186,9456.841000000015,0,0,0,0
186,0.0,0.0,35.59000015258789,9235.718999999575,9457.521999999997,0,0,0,0
187,0.0,0.0,35.603126525878906,9234.987999999896,9458.20299999998,0,0,0,0
188,0.0,0.0,35.603126525878906,9234.25800000038,9458.883999999962,0,0,0,0
189,0.0,0.0,35.61249923706055,9233.526999999769,9459.564999999944,0,0,0,0
190,0.0,0.0,35.623748779296875,9232.79600000009,9460.246000000043,0,0,0,0
191,0.0,0.0,35.623748779296875,9232.06500000041,9460.927000000025,0,0,0,0
192,0.0,0.0,35.633750915527344,9231.333999999799,9461.60699999996,0,0,0,0
193,0.0,0.0,35.639373779296875,9230.60300000012,9462.287999999942,0,0,0,0
194,0.0,0.0,35.6349983215332,9229.871000000276,9462.993999999948,0,0,0,0
195,0.0,0.0,35.64500045776367,9229.139000000432,9463.699000000022,0,0,0,0
196,0.0,0.0,35.65374755859375,9228.406999999657,9464.40399999998,0,0,0,0
197,0.0,0.0,35.66937255859375,9227.674999999814,9465.109999999986,0,0,0,0
198,0.0,0.0,35.66062545776367,9226.94299999997,9465.814999999944,0,0,0,0
199,0.0,0.0,35.678749084472656,9226.211000000127,9466.520000000019,0,0,0,0
200,0.0,0.0,35.682498931884766,9225.479000000283,9467.226000000024,0,0,0,0
201,0.0,0.0,35.68000030517578,9224.74700000044,9467.930999999982,0,0,0,0
202,0.0,0.0,35.688751220703125,9224.014999999665,9468.636999999988,0,0,0,0
203,0.0,0.0,35.692501068115234,9223.282999999821,9469.341999999946,0,0,0,0
204,0.0,0.0,35.69187545776367,9222.550999999978,9470.04700000002,0,0,0,0
205,0.0,0.0,35.66937255859375,9221.819000000134,9470.753000000026,0,0,0,0
206,0.0,0.0,35.686248779296875,9221.08700000029,9471.457999999984,0,0,0,0
207,0.0,0.0,35.686248779296875,9220.355000000447,9472.162999999942,0,0,0,0
208,0.0,0.0,35.6662483215332,9219.622999999672,9472.868999999948,0,0,0,0
209,0.0,0.0,35.65437316894531,9218.890999999829,9473.574000000022,0,0,0,0
210,0.0,0.0,35.670623779296875,9218.158999999985,9474.27899999998,0,0,0,0
211,0.0,0.0,35.65250015258789,9217.427000000142,9474.984999999986,0,0,0,0
212,0.0,0.0,35.647499084472656,9216.695000000298,9475.689999999944,0,0,0,0
213,0.0,0.0,35.64249801635742,9215.963000000454,9476.395000000019,0,0,0,0
214,0.0,0.0,35.66875076293945,9215.23099999968,9477.101000000024,0,0,0,0
215,0.0,0.0,35.64374923706055,9214.498999999836,9477.805999999982,0,0,0,0
216,0.0,0.0,35.63999938964844,9213.766999999993,9478.511000000057,0,0,0,0
217,0.0,0.0,35.66562271118164,9213.035000000149,9479.216999999946,0,0,0,0
218,0.0,0.0,35.63749694824219,9212.303000000305,9479.92200000002,0,0,0,0
219,0.0,0.0,35.66374969482422,9211.571000000462,9480.628000000026,0,0,0,0
220,0.0,0.0,35.673126220703125,9210.838999999687,9481.332999999984,0,0,0,0
221,0.0,0.0,35.6974983215332,9210.106999999844,9482.037999999942,0,0,0,0
222,0.0,0.0,35.68687438964844,9209.375,9482.743999999948,0,0,0,0
223,0.0,0.0,35.48875045776367,9354.623999999836,9375.454999999958,0,0,0,0
224,0.0,0.0,35.48875045776367,9354.25800000038,9375.574999999953,0,0,0,0
225,0.0,0.0,35.49562454223633,9353.768000000156,9375.640999999945,0,0,0,0
226,0.0,0.0,35.49562454223633,9353.121000000276,9375.591999999946,0,0,0,0
227,0.0,0.0,35.49625015258789,9352.401999999769,9375.407000000007,0,0,0,0
228,0.0,0.0,35.50749969482422,9351.5,9375.045999999973,0,0,0,0
229,0.0,0.0,35.5412483215332,9350.838000000454,9374.719999999972,0,0,0,0
230,0.0,0.0,35.5412483215332,9350.089999999851,9374.224000000046,0,0,0,0
231,0.0,0.0,35.56374740600586,9349.22800000012,9373.395000000019,0,0,0,0
232,0.0,0.0,35.57999801635742,9348.354000000283,9372.400000000023,0,0,0,0
233,0.0,0.0,35.47624969482422,9302.358000000007,9394.356000000029,0,0,0,0
234,0.0,0.0,35.47749710083008,9301.544999999925,9395.055000000051,0,0,0,0
235,0.0,0.0,35.474998474121094,9300.831000000238,9395.714000000036,0,0,0,0
236,0.0,0.0,35.48249816894531,9300.11699999962,9396.373999999953,0,0,0,0
237,0.0,0.0,35.48875045776367,9299.404000000097,9397.033000000054,0,0,0,0
238,0.0,0.0,35.46500015258789,9298.752000000328,9397.858000000007,0,0,0,0
239,0.0,0.0,35.48062515258789,9298.100999999791,9398.68200000003,0,0,0,0
240,0.0,0.0,35.48124694824219,9297.450000000186,9399.506000000052,0,0,0,0
241,0.0,0.0,35.48374938964844,9296.79899999965,9400.331000000006,0,0,0,0
242,0.0,0.0,35.49687576293945,9296.148000000045,9401.155000000028,0,0,0,0
243,0.0,0.0,35.49187469482422,9295.49700000044,9401.979999999981,0,0,0,0
244,0.0,0.0,35.49250030517578,9294.845999999903,9402.804000000004,0,0,0,0
245,0.0,0.0,35.515625,9294.195000000298,9403.628000000026,0,0,0,0
246,0.0,0.0,35.51250076293945,9293.652999999933,9404.464000000036,0,0,0,0
247,0.0,0.0,35.522499084472656,9293.111999999732,9405.298999999999,0,0,0,0
248,0.0,0.0,35.514373779296875,9292.571000000462,9406.133999999962,0,0,0,0
249,0.0,0.0,35.514373779296875,9292.029000000097,9406.969999999972,0,0,0,0
250,0.0,0.0,35.51124954223633,9291.487999999896,9407.805000000051,0,0,0,0
251,0.0,0.0,35.50812530517578,9290.946999999695,9408.640000000014,0,0,0,0
252,0.0,0.0,35.50374984741211,9290.40500000026,9409.474999999977,0,0,0,0
253,0.0,0.0,35.506874084472656,9289.702999999747,9410.479999999981,0,0,0,0
254,0.0,0.0,35.50374984741211,9289.001000000164,9411.484000000055,0,0,0,0
255,0.0,0.0,35.59437561035156,9347.717000000179,9371.61699999997,0,0,0,0
256,0.0,0.0,35.59437561035156,9347.080000000075,9370.834999999963,0,0,0,0
257,0.0,0.0,35.609375,9346.404000000097,9370.070999999996,0,0,0,0
258,0.0,0.0,35.61249923706055,9345.900999999605,9369.58600000001,0,0,0,0
259,0.0,0.0,35.61249923706055,9345.428999999538,9369.207999999984,0,0,0,0
260,0.0,0.0,35.62312316894531,9344.987999999896,9368.935000000056,0,0,0,0
261,0.0,0.0,35.62312316894531,9344.52199999988,9368.731000000029,0,0,0,0
262,0.0,0.0,35.62312316894531,9344.029000000097,9368.594000000041,0,0,0,0
263,0.0,0.0,35.61000061035156,9343.508999999613,9368.525999999954,0,0,0,0
264,0.0,0.0,35.606876373291016,9342.963999999687,9368.525999999954,0,0,0,0
265,0.0,0.0,35.606876373291016,9342.348000000231,9368.601999999955,0,0,0,0
266,0.0,0.0,35.59812545776367,9340.902999999933,9368.98199999996,0,0,0,0
267,0.0,0.0,35.58562469482422,9340.075000000186,9369.287000000011,0,0,0,0
268,0.0,0.0,35.58250045776367,9339.081000000238,9369.73999999999,0,0,0,0
269,0.0,0.0,35.58124923706055,9338.25299999956,9370.19200000004,0,0,0,0
270,0.0,0.0,35.58937454223633,9337.424999999814,9370.643999999971,0,0,0,0
271,0.0,0.0,35.59124755859375,9336.598000000231,9371.09600000002,0,0,0,0
272,0.0,0.0,35.59812545776367,9335.85300000012,9371.54700000002,0,0,0,0
273,0.0,0.0,35.59812545776367,9335.108000000007,9371.998000000021,0,0,0,0
274,0.0,0.0,35.60124969482422,9334.310999999754,9372.518999999971,0,0,0,0
275,0.0,0.0,35.58312225341797,9333.513000000268,9373.03899999999,0,0,0,0
276,0.0,0.0,35.595001220703125,9332.714999999851,9373.560000000056,0,0,0,0
277,0.0,0.0,35.58562469482422,9331.917999999598,9374.081000000006,0,0,0,0
278,0.0,0.0,35.58562469482422,9331.120000000112,9374.601999999955,0,0,0,0
279,0.0,0.0,35.57437515258789,9330.321999999695,9375.121999999974,0,0,0,0
280,0.0,0.0,35.57999801635742,9329.525000000373,9375.64300000004,0,0,0,0
281,0.0,0.0,35.564998626708984,9328.726999999955,9376.16399999999,0,0,0,0
282,0.0,0.0,35.56437301635742,9327.928999999538,9376.685000000056,0,0,0,0
283,0.0,0.0,35.55187225341797,9327.132000000216,9377.204999999958,0,0,0,0
284,0.0,0.0,35.55562210083008,9326.324000000022,9377.753000000026,0,0,0,0
285,0.0,0.0,35.53562545776367,9325.515999999829,9378.300000000047,0,0,0,0
286,0.0,0.0,35.53499984741211,9324.707999999635,9378.84699999995,0,0,0,0
287,0.0,0.0,35.51937484741211,9323.900000000373,9379.395000000019,0,0,0,0
288,0.0,0.0,35.51937484741211,9323.092000000179,9379.94200000004,0,0,0,0
289,0.0,0.0,35.51187515258789,9322.283999999985,9380.488999999943,0,0,0,0
290,0.0,0.0,35.506874084472656,9321.475999999791,9381.035999999964,0,0,0,0
291,0.0,0.0,35.51625061035156,9320.667999999598,9381.584000000032,0,0,0,0
292,0.0,0.0,35.50499725341797,9319.860000000335,9382.131000000052,0,0,0,0
293,0.0,0.0,35.50499725341797,9319.052000000142,9382.677999999956,0,0,0,0
294,0.0,0.0,35.49812316894531,9318.243999999948,9383.224999999977,0,0,0,0
295,0.0,0.0,35.50937271118164,9317.435999999754,9383.773000000045,0,0,0,0
296,0.0,0.0,35.49187469482422,9316.62799999956,9384.319999999949,0,0,0,0
297,0.0,0.0,35.502498626708984,9315.820000000298,9384.86699999997,0,0,0,0
298,0.0,0.0,35.493125915527344,9314.976999999955,9385.45299999998,0,0,0,0
299,0.0,0.0,35.473121643066406,9314.13300000038,9386.03899999999,0,0,0,0
300,0.0,0.0,35.48812484741211,9313.290000000037,9386.625,0,0,0,0
301,0.0,0.0,35.48500061035156,9312.446999999695,9387.21100000001,0,0,0,0
302,0.0,0.0,35.48562240600586,9311.60300000012,9387.79700000002,0,0,0,0
303,0.0,0.0,35.48249816894531,9310.759999999776,9388.38300000003,0,0,0,0
304,0.0,0.0,35.48999786376953,9309.917000000365,9388.969000000041,0,0,0,0
305,0.0,0.0,35.48187255859375,9309.074000000022,9389.555000000051,0,0,0,0
306,0.0,0.0,35.46437454223633,9308.230000000447,9390.140999999945,0,0,0,0
307,0.0,0.0,35.47749710083008,9307.387000000104,9390.726999999955,0,0,0,0
308,0.0,0.0,35.47749710083008,9306.543999999762,9391.312999999966,0,0,0,0
309,0.0,0.0,35.484375,9305.700000000186,9391.898999999976,0,0,0,0
310,0.0,0.0,35.48749923706055,9304.856999999844,9392.484999999986,0,0,0,0
311,0.0,0.0,35.46562194824219,9304.014000000432,9393.070999999996,0,0,0,0
312,0.0,0.0,34.936248779296875,9581.906000000425,9297.98199999996,0,0,0,0
313,0.0,0.0,34.946250915527344,9580.917000000365,9298.280000000028,0,0,0,0
314,0.0,0.0,34.943748474121094,9579.928999999538,9298.577000000048,0,0,0,0
315,0.0,0.0,34.9375,9578.94000000041,9298.873999999953,0,0,0,0
316,0.0,0.0,34.95000076293945,9577.95100000035,9299.17200000002,0,0,0,0
317,0.0,0.0,34.94874954223633,9576.96200000029,9299.469000000041,0,0,0,0
318,0.0,0.0,34.95750045776367,9575.973000000231,9299.766999999993,0,0,0,0
319,0.0,0.0,34.97249984741211,9574.984000000171,9300.064000000013,0,0,0,0
320,0.0,0.0,34.973121643066406,9573.995000000112,9300.361000000034,0,0,0,0
321,0.0,0.0,34.973121643066406,9573.006000000052,9300.658999999985,0,0,0,0
322,0.0,0.0,34.959373474121094,9572.018000000156,9300.956000000006,0,0,0,0
323,0.0,0.0,34.97437286376953,9571.029000000097,9301.253999999957,0,0,0,0
324,0.0,0.0,34.96187210083008,9570.040000000037,9301.550999999978,0,0,0,0
325,0.0,0.0,34.958126068115234,9569.050999999978,9301.847999999998,0,0,0,0
326,0.0,0.0,34.98062515258789,9568.10599999968,9302.152000000002,0,0,0,0
327,0.0,0.0,34.98062515258789,9567.161999999546,9302.456000000006,0,0,0,0
328,0.0,0.0,34.98500061035156,9566.217000000179,9302.76000000001,0,0,0,0
329,0.0,0.0,35.0099983215332,9565.27199999988,9303.064000000013,0,0,0,0
330,0.0,0.0,35.013126373291016,9564.327999999747,9303.368000000017,0,0,0,0
331,0.0,0.0,35.00499725341797,9563.38300000038,9303.67200000002,0,0,0,0
